"sentence","emotion A1","emotion A2","emotion A3"
" ভগবান- তাই বলে পৃথিবীতে থাকতে চাইলে থাকতে দেব না?
","5","5","5"
" এখানে জনবিস্ফোরন , না না মানুষ থাকতে পারছে না?
","5","5","5"
" এটাকে মাষ্টার ধর্মশালা বানাতে দেবেন না?
","5","5","5"
" মামু- আরে ওরা এই জলবায়ু, এখানকার ভাষা, সংস্কৃতি , পরিবেশে মানিয়ে নিতে পারবে?
","5","5","5"
" ভগবান-ওরা জীব জগতকে নিশ্চিহ্ন করে দেবে?
","5","5","5"
" ওরা শত্রু?
","5","5","5"
" সারা- মামু তোমার নারদ 1 র ডিজাইনটা বলো।
","5","5","5"
" দেখি আমি কিছু মডিফাই করতে পারি কিনা।
","5","5","5"
" নারদ 1 বাইরেটা অ্যালুমিনিয়াম অ্যালয় দিয়ে তৈরি এবং তাপরোধক সেরামিক টাইল লাগানো।
","5","5","5"
" 15 ফুট লম্বা, 400 কেজি ওজন।
","5","5","5"
" সেকেন্ডে 17 কিমি বেগে ছুটবে দুস্তর বিশিষ্ট এই যান।
","5","5","5"
" প্রথম স্তরের জ্বালানি পৃথিবীর আবহাওয়া মন্ডল পর্যন্ত যাবে।
","5","5","5"
" দ্বিতীয় স্তরের জ্বালানি বাকি পথ যাবে।
","5","5","5"
" আনসিমেট্রিকাল ডাইমিথাইল হাইড্রোজেন দিয়ে চলবে ইঞ্জিন আবার সোলার ব্যাটারিও থাকবে।
","5","5","5"
" দুটো কক্ষ থাকবে।
","5","5","5"
" যানে ক্যামেরা, অ্যান্টেনা , AC থাকবে, খাবার জন্য হারবাল আহার ট্যাবলেট, ড্রাই ফ্রুট, মাটন ড্রাই প্যাকেট, 200000 লিটার জলের পাউচ।
","5","5","5"
" সারা মামু রিসাইকেল মেশিন লাগাতে হবে।
","5","5","5"
" যাতে হিশি রিসাইকেল করে জলটা খেতে পারি।
","5","5","5"
" ভগবান- ছিঃ।
","5","5","5"
" শেষে হিসি খেতে হবে?
","5","5","5"
" মামু এই অভিযানে আমি থাকছি না?
","5","5","5"
" এলিয়েন, হিসি নিয়ে কারবার।
","5","5","5"
" মামু- আরে দুজনের বেশি ধরবে না যানে।
","5","5","5"
" তবে বকুকে আপনার হেফাজতে রাখলে আমি সারার সাথে এই অভিযানে যেতে পারি?
","5","5","5"
" কেন সঙ্গে নিয়ে যান?
","5","5","5"
" আরে কম করে 20 বছরের অভিযান।
","5","5","5"
" সারা- আমি 50 বছরের বুড়ি হয়ে যাব।
","5","5","5"
" আর মামু তুমি 80।
","5","5","5"
" আর বকু, ভগবান জেঠু ?
","5","5","5"
" আসলে প্রায় 5000 লক্ষ কিমি যেতে হবে?
","5","5","5"
" জানি না আর ফিরব কিনা ?
","5","5","5"
" এলিয়েনদের সাথে দেখা হবে কিনা?
","5","5","5"
" সকলের চোখে জল?
","5","5","5"
" বকুও কেঁদে উঠল।
","5","5","5"
" সারা মামুকে বললো - খাবে এসো, রাত হয়েছে।
","5","5","5"
" ভগবান দাস মামুকে বললেন- মাষ্টার বৃহস্পতি গ্রহে নাসার বিজ্ঞানীরা জলের সন্ধান পেয়েছেন।
","5","5","5"
" মামু- ইউরেকা।
","5","5","5"
" সারা ওই এলিয়েনরা বৃহস্পতির ।
","5","5","5"
" তুমি সত্যিই একটা হনুমান, শেষ বেলায় এই খবর দিলে।
","5","5","5"
" ভগবান তুমিও খেয়ে যাও পিঁয়াজ-রসুন ছাড়া মাটন কষা আর রুটি।
","5","5","5"
" ভগবান- না মাষ্টার দাদা আজ না।
","5","5","5"
" আজ সারার ঘুম আসছে না।
","5","5","5"
" 20 বছর পর জানি না ডুয়ার্সে আর সবুজ থাকবে কিনা?
","5","5","5"
" 20 বছর পর বন্ধু ইমন তার পথ চেয়ে থাকবে কিনা?
","5","5","5"
" এলিয়েনদের হাত থেকে বেঁচে ফিরব কিনা?
","5","5","5"
" বকুর কি হবে?
","5","5","5"
" এইসব ভাবতে ভাবতেই চোখ লেগে গেল সারার?
","5","5","5"
" হঠাৎই মামুর ডাক- সারা এখনি নারদ 1 ছাড়বে।
","5","5","5"
" উঠে আয়।
","5","5","5"
" তুই না হলে এই যান চালানো আমার পক্ষে অসম্ভব।
","5","5","5"
" সারা ক্যাপসুল, ট্যাবলেটের বাক্স নিয়ে উঠে পড়ল।
","5","5","5"
" দরজা বন্ধ হয়ে যেতেই বাইরে বকু ও ভগবান জ্যাঠা ও কয়েকজন বিজ্ঞানী তাদের হাত নেড়ে বিদায় জানাল।
","5","5","5"
" সারা - এত অল্পসময়ে কিভাবে এই যান তৈরি হল?
","5","5","5"
" আরে ESA আর ISRO সব ব্যাবস্থা করেছে?
","5","5","5"
" ওদেরকে এলিয়েনদের কথা বলতেই ISRO র বিজ্ঞানী মিশ্রাজি, ছাত্রী মৌমিতা সব ব্যাবস্থা করে দিয়েছেন।
","5","5","5"
" আসলে মম এটা সরকারের আরেকটা প্রজেক্ট ছিল।
","5","5","5"
" 2 বছর ধরে লেগে আছি।
","5","5","5"
" কথা শেষ হতেই নারদ1 পৃথিবীর মায়া ত্যাগ করে কালো মহাকাশে প্রবেশ করল।
","5","5","5"
" চারিদিকে অন্ধকার, পৃথিবীকে নীল চাঁদের মত দেখতে লাগছে আর চাঁদকে বিশাল বড়।
","5","5","5"
" নারদ 1 র পাশ দিয়ে সা সা করে গ্রহাণুগুলো ছুটে যাচ্ছে।
","5","5","5"
" নারদ যেহেতু ব্রহ্মার পুত্র তাই গায়ে কোন আঁচ লাগছে না।
","5","5","5"
" তবুও - আহার পিল খেলেও ঠিক পেট ভরছে না।
","5","5","5"
" ডিহাইড্রেটেড জল পাইপে করে লো পেসারে খেতে হচ্ছে।
","5","5","5"
" উফঃ কি যন্ত্রণা ।
","5","5","5"
" মেডিকেটেড সাবান মাখছি কিন্তু জল ব্যাবহার করা যাচ্ছে না।
","5","5","5"
" যানের মধ্যে জিরো গ্রাভিটি।
","5","5","5"
" সব কিছু ভাসছে।
","5","5","5"
" হাইজিনের কথা ভেবে রোজ পরিষ্কার করতে হয় যান।
","5","5","5"
" আর বর্জ্যগুলো ব্যাগে ভরে রাখতে হয়।
","5","5","5"
" না হলে ব্যাকটেরিয়ার সংক্রমণে মৃত্যু।
","5","5","5"
" চেয়ারে বসেই সবকিছু।
","5","5","5"
" পায়ের জোড় কমতে শুরু করেছে।
","5","5","5"
" মামু তাই অবসরে মাঝে মাঝে হাত, পা ছুড়তে শুরু করতেই, মাথায় গুঁতো খেয়ে সামনের ক্যামেরার দিকে তাকিয়ে থাকে, যদি এলিয়েনদের দেখা যায়।
","5","5","5"
" মামু -দেখতে দেখতে আমরা মঙ্গলের কাছাকাছি চলে এলাম।
","5","5","5"
" গ্রীক, রোমানদের যুদ্ধের দেবতা এই মার্স।
","5","5","5"
" তোর ভগবান জেঠু থাকলে - নমস্কার ঠুকে বলতো জয় মার্সের জয়।
","5","5","5"
" সারা- তা ঠিক বলেছ।
","5","5","5"
" কিন্তু মামু লাল গ্রহে নীল জোনাকির মত ওগুলো কি?
","5","5","5"
" আর লাল গ্রহের গোলাপি রেগোলিথ মাটি কই?
","5","5","5"
" দুই মেরুর শুকনো বরফ?
","5","5","5"
" উপত্যকা, আগ্নেয়গিরি?
","5","5","5"
" মামু- সারা আর নিচে নামিস না?
","5","5","5"
" মঙ্গলে ধূলো ঝড় উঠেছে ?
","5","5","5"
" আরে সামনে কিছু দেখতে পাচ্ছি না?
","5","5","5"
" সেনসর বলছে 150 কিমি/ঘন্টা বেগে ঝড়?
","5","5","5"
" আর আমাদের চারপাশে নীল জোনাকিগুলো বড় বড় আগুনের গোলায় রূপান্তরিত হল।
","5","5","5"
" কয়েকটি সেরামিক টালি খসে যেতেই।
","5","5","5"
" AC মেশিন, বাইরের ক্যামেরায় আগুন লাগল।
","5","5","5"
" মনিটরে সেই এলিয়েনদের সিগনাল ঘনঘন।
","5","5","5"
" মামু-তবে কি মঙ্গলে অমঙ্গল ডেকে আনল এলিয়েনরা।
","5","5","5"
" ওরা কি যুদ্ধ করতে এসেছে?
","5","5","5"
" মামু- এসব ভাবার সময় নেই?
","5","5","5"
" নারদ 1 কে এই ঝড় থেকে বের করে নিয়ে চল?
","5","5","5"
" সারা- পারছি না মামু?
","5","5","5"
" সিস্টেম ঠিক মত কাজ করছে না?
","5","5","5"
" 2 বছর ধরে জিরো গ্রাভিটিতে থাকার জন্য পা, কোমর প্যারালাসিস হয়ে গেছে?
","5","5","5"
" আর এই উত্তেজনায় আমার সারা শরীর কাঁপছে মামু ।
","5","5","5"
" মামু- হাল ছাড়িস না সারা।
","5","5","5"
" হাল ছাড়িস না।
","5","5","5"
" সারা- এবার ইঞ্জিন কাজ করছে না মামু।
","5","5","5"
" পারলাম না, হেরে গেলাম ।
","5","5","5"
" হেরে গেলাম! ।
","5","5","5"
