"sentence","emotion A1","emotion A2","emotion A3"
" ব্যাস প্রকাশ এর মাথা গরম।
","5","5","5"
" সোজা ফোন রিয়াকে।
","5","5","5"
" কিরে তোরা কোথায়?
","5","5","5"
" বাসের টাইম হয়েগেছে?
","5","5","5"
" সত্যি তোরাও না।
","5","5","5"
" এতো সাজের কি দরকার।
","5","5","5"
" তোদের কি আজ সম্বন্ধ কেউ দেখতে আসছে নাকি।
","5","5","5"
" যতসব।
","5","5","5"
" ওদিকে রিয়া রেগে আগুন।
","5","5","5"
" ধুর যাবো না।
","5","5","5"
" আরও দেরী।
","5","5","5"
" শেষমেষ সকলের এক যায় হয়ে বেরোতে বেরোতে 2 ঘন্টা লেট।
","5","5","5"
" বাস এ উঠে একপ্রস্থ ঝগড়া।
","5","5","5"
" যাদের যাদের লেট তাদের উপর গরম দেখানো হলো।
","5","5","5"
" যাক পট্টনায়ক স্যার এর হস্তক্ষেপে সমাধান হলো।
","5","5","5"
" আর এই হবেই বা না কেন?
","5","5","5"
" সকলেই যে18+ যৌবনের অগ্রদূত?
","5","5","5"
" শেষমেশ বাসে হইহুল্লোড় এর মধ্যদিয়ে সকলে মশগুল।
","5","5","5"
" এমন সময় ড্রাইভার সজোরে ব্রেকে পা দিলো।
","5","5","5"
" সকলে হুড়মুড়িয়ে পড়লো।
","5","5","5"
" কি হলো কি হলো।
","5","5","5"
" ওই এক কালো বিড়াল রাস্তা কেটে চলে গেলো তাই ব্র্যাক ।
","5","5","5"
" যত সব অদ্ভুত রীতি গজ গজ করে চললো লিটন।
","5","5","5"
" কারণ ওর কনুই এ লেগেছে একটু।
","5","5","5"
" প্রভাস বললো ভাগ্যিস ব্র্যাক কসেছে।
","5","5","5"
" না হলে বিড়ালটা মারা পড়তো।
","5","5","5"
" গাড়ি আবার নির্দিষ্ট গতিতে এগিয়ে চললো গন্তব্যের দিকে।
","5","5","5"
" দেরীতে হলেও গাড়ি গিয়ে দাঁড়ালো হোটেলের সামনে।
","5","5","5"
" সকলে হইহই করে নেমে যে যার নির্ধারিত রুম এ প্রবেশ করলো।
","5","5","5"
" মেয়েদের সাথে কয়েকজনের মা ও এসে ছিলো।
","5","5","5"
" সকল মেয়ে এক রুমে।
","5","5","5"
" আর ছেলেরা অন্য রুমে।
","5","5","5"
" সুভাষ আবার একটু ভয় পায় , বাথরুম এর ধারে বিড়াল ডাকছিলো সেতো ভয়ে বেরিয়ে এসে বললো ভাই সাবধান থাকিস সকলে আমি ভুতের কান্নার শব্দ পেয়েছি।
","5","5","5"
" ব্যাস এই কথা কোনো প্রকারে মেয়েদের রুমে পৌঁছে গেছে।
","5","5","5"
" সে কি থরোহরিকম্প।
","5","5","5"
" যাইহোক সেই রাতে বিভাস ও হোটেলের ছেলেরা মিলে আবিস্কার করলো এক হুলো বিড়ালের।
","5","5","5"
" সকলে আশ্বাস ফিরে পেলো।
","5","5","5"
" পরের দিন ট্র্যাকিং এ বেরোতে হবে।
","5","5","5"
" সকলে রাতের খাবার খেয়ে তাড়াতাড়ি শুয়ে পড়লো।
","5","5","5"
" ইরাকি ছলে সুনীল মাওঃ মাওঃ করে উঠলো।
","5","5","5"
" বাস কে দেখে সব হুড়োহুড়ি।
","5","5","5"
" কেউ কেউ তো মশারি ছিঁড়ে বেরোতে চাইছে।
","5","5","5"
" যাক প্রফেসর পট্টনায়ক সব সামলে নিলেন।
","5","5","5"
" স্যার তো বলেই দিলেন আচ্ছা তোরা সকলেই তো 18+ যৌবনের লহর ,এতো ভয় পেলে হবে কি ভাবে।
","5","5","5"
" কাল আবার ট্রেকিং আছে।
","5","5","5"
" স্যার সুভাষের উদ্দেশ্যে বললেন, সুভাষ কাল ট্রেকিং এ যাবে তো তুমি।
","5","5","5"
" পাহাড়ের মাথায় চড়তে হবে।
","5","5","5"
" সুভাষ তো ভয়ে জুবুথুবু।
","5","5","5"
" তাও উত্তর দিলো হ্য স্যার আমি যাবো।
","5","5","5"
" যাক সেদিন এর রাত টা কাটলো খুব রোমহর্ষক ভাবে।
","5","5","5"
" 18+যৌবনেও যে ভয়ের সঞ্চার হয় তা সুভাষের মুখ চোখ না দেখে বোঝা মুস্কিল।
","5","5","5"
" পরের দিন সকালে সকলে মিলে হালকা নাস্তা করে ট্রেইনারের সঙ্গে সকলে বেরিয়ে পড়লো।
","5","5","5"
" তার মধ্যেই সুভাষ দুবার হিসি করে এলো শুধু ভয়ে।
","5","5","5"
" যারা যারা আগে থেকে ট্রেকিং এর ট্রেনিং নিয়েছিলো তারাই পাহাড়ে উঠবে বলে স্থির হলো।
","5","5","5"
" আর বাকিরা নীচে থেকে উৎসাহিত করবে।
","5","5","5"
" এবং ছোটখাটো পিকনিক তাদের জন্য আয়োজন হলো।
","5","5","5"
" 18+ এর যৌবনে যেনো কোনো বাধা আস্তে পারে না।
","5","5","5"
" অনেকেই গেলো ট্রেকিং এ।
","5","5","5"
" দু চারটা মেয়েও গেলো।
","5","5","5"
" অদম্য সাহস ও 18+বয়সের গরম রক্তই পারে প্রতিকূলতাকে সরিয়ে এগিয়ে যেতে।
","5","5","5"
" সুভাষ তো বলেই বসলো স্যারঃ ওরা ট্রেকিং এ যাচ্ছে যাক না,আমি ওদের জামা কাপড় পাহারা দি।
","5","5","5"
" সবাই চলে গেলে হবে কি করে স্যার বলুন।
","5","5","5"
" হুম।
","5","5","5"
" হুম।
","5","5","5"
" ঠিক আছে ।
","5","5","5"
" ভালো করে নজরে রেখো।
","5","5","5"
" আর হ্যা বিড়াল হইতে সাবধান।
","5","5","5"
" ট্রেকিং এর সব প্রস্তুতি সারা।
","5","5","5"
" রওনা দিলো ট্রেকিং টিম।
","5","5","5"
" সকলে মিলে উৎসাহিত করলো।
","5","5","5"
" ট্রেকিং চলতে চলতে হঠাৎ সুশীল এর পায়ে কি যেনো নরম নরম ঠেকলো।
","5","5","5"
" সুশীল ক্ষণিক দাঁড়ালো।
","5","5","5"
" নীচে পায়ের কাছে তাকিয়ে দেখলো।
","5","5","5"
" বাবাগো মাগো বলে চিৎকার।
","5","5","5"
" সাথে সাপ সাপ বলে লাফিয়ে উঠলো।
","5","5","5"
" সুশীল সোজা দৌড় দিলো বেস ক্যাম্প এ।
","5","5","5"
" বাকি যারা ছিলো তারা সাবধানতা অবলম্বন করে এগিয়ে গেলো।
","5","5","5"
" আবার বিপিত্তি লিটন এর কোমরে বাঁধা দড়িটা খানিকটা আলগা হয়ে এসেছে।
","5","5","5"
" ট্রেইনার সঙ্গেসঙ্গে বাঁধনটা শক্ত করে বাঁধলো।
","5","5","5"
" দুপুরের দিকে সাকসেসফুল ট্রেকিং এর পর সকলে নিরাপদেই ফিরলো।
","5","5","5"
" যে যার অভিজ্ঞতা সকলের সাথে শেয়ার করছিল এমন সময় সুভাষ এসে বললো ভাই সকল আমি কিন্তু তোদের জামা কাপড় তীক্ষ্ণ নজরে রেখে ছিলাম ।
","5","5","5"
" যাতে এদিক ওদিক গুলিয়ে না যায়।
","5","5","5"
" আমার ও এক দারুন অভিজ্ঞতা হলো।
","5","5","5"
" সকলে মিলে হো হো করে হাসলো।
","5","5","5"
" তার মাঝে কেউ একজন মাওঃ মাওঃ করে উঠলো।
","5","5","5"
" সুভাষ বললো কে রে হতছাড়া আয় তোর দাঁত ভেঙে দেবো।
","5","5","5"
" আর ভাঙবেই বা না কেন সে যে 18+এর দাবিদার।
","5","5","5"
" মুখে চোখে অদম্য সাহস শুধু বিড়ালের ভয় আছে একটু।
","5","5","5"
" পরের দিন সকলে বাড়ি ফিরলো এক নতুন অভিজ্ঞতার সাথে।
","5","5","5"
" প্রফেসর পট্টনায়ক লিটন কে জিগ্যেস করলেন লিটন তুই কিভাবে চড়লি পাহাড়ে।
","5","5","5"
" তোর তো অভিজ্ঞতা নেই আগে।
","5","5","5"
" তখন ক্লাসের সকলে মিলে বলে উঠলো স্যার"" আমরা সবাই 18+ কোনো বাধা আটকাতে পারবে না আমাদের।
","5","5","5"
" আমরা অফুরন্ত যৌবনের অধিকারী।
","5","5","5"
" "" ।
","5","5","5"
