"sentence","emotion A1","emotion A2","emotion A3"
" তবু কথা না বাড়িয়ে তিনি আবার রান্নাঘরে গেলেন এবং নিজের মনে গজগজ করতে শুরু করে দিলেন।
","5","5","5"
" ************* দেখতে দেখতে সময় কখন যে ডানা মেলে উড়ে গেলো  বোঝাই গেল না আর তিন্নির উচ্চ মাধ্যমিকের ফল প্রকাশের দিন দোর গোড়ায় এসে হাজির হলো।
","5","5","5"
" সারা বাড়ি সন্ত্রস্ত।
","5","5","5"
" নির্বাণ বাবু অফিস ছুটি নিয়ে নিউজ চ্যানেল খুলে বসে আছেন সকাল থেকে।
","5","5","5"
" বুবাইও আজ   উনিভার্সিটি যায় নি।
","5","5","5"
" নন্দা দেবী হত্তে দিয়ে পড়ে আছেন ঠাকুর ঘরে।
","5","5","5"
" সবার এক চিন্তা, তিন্নির রেজাল্ট কেমন হবে! কিন্তু যাকে নিয়ে এতো চিন্তা তার-ই কোনো হেলদোল নেই।
","5","5","5"
" সে তো দিব্যি একটা চিপ্সের প্যাকেট নিয়ে ঘুরে বেড়াচ্ছে।
","5","5","5"
" তাই দেখে  বুবাই তেলে বেগুনে জ্বলে উঠলে তিন্নি বলল, ""চাপ নিস না দাদা, আমি জানি আমার রেজাল্ট ভালোই হবে"" বলে আবার উল্টো পথে নিজের ঘরে চলে গেলো।
","5","5","5"
" ""আজব মেয়ে একটা, কোনো চিন্তা ভাবনাই নেই!"" বুবাইয়ের বিস্ময়ে নির্বাণ বাবু বললেন, ""আসলে কি বল তো, তোর বোনের জীবনে খাওয়া আর পড়া ছাড়া অন্যকোন পিছুটান নেই।
","5","5","5"
" তাই তোএই দুটো কাজই সে পুরো মন দিয়ে করে যাতে কোনো ফাঁক না থাকে, ফলে ওর এই রেজাল্ট নিয়ে ভয়টাও কম।
","5","5","5"
" ""কিন্তু বাবা...."" তার কথা শেষ হওয়ার আগেই তাকে থামিয়ে দিলেন তিনি বললেন, ""দেখ, খবরে কি বলছে..."" তারপর তারা আবার টিভির দিকে মন দিলেন।
","5","5","5"
" বেশ কিছু সময় পরে, তিন্নির ভালো রেজাল্টের খবরের আনন্দে মেতে উঠলো পুরো বাড়ি।
","5","5","5"
" সাথে পাড়ায় পাড়ায় মিষ্টি বিতরণ শুরু হলো।
","5","5","5"
" তিন্নি জেলার মধ্যে প্রথম হয়েছে।
","5","5","5"
" পাড়ার ছেলেরা বাড়িতে এসে তাদের নিমন্ত্রণ করে গেলো, সন্ধ্যে বেলায় তিন্নিকে সংবর্ধনা দেওয়া হবে।
","5","5","5"
" নন্দা দেবী ও নির্বাণ বাবু আজ ভীষণ গর্বিত।
","5","5","5"
" ************** ছোট থেকেই তিন্নি ও তার বাড়ির লোকের স্বপ্ন ছিল, যে সে অনেক বড় ডাক্তার হবে।
","5","5","5"
" দীর্ঘদিনের এই স্বপ্নটা একটু একটু করে লালন করেছে সে।
","5","5","5"
" এখন সেই স্বপ্নকে বাস্তব রুপ দেওয়ার পালা।
","5","5","5"
" জয়েন্টের জন্য প্রস্তুতি তো সে মাধ্যমিকের পরেই শুরু করে দিয়েছিল, তাই সেখানেও একটা দুর্দান্ত ফল করে মেডিকেল কলেজে ভর্তি হয়ে গেলো।
","5","5","5"
" কিন্তু চিন্তার বিষয় হলো, পড়াশোনার জন্য তাকে তার ঘর ছাড়তে হলো।
","5","5","5"
" নন্দা দেবী তো কেঁদে কেটে একসা।
","5","5","5"
" এতোদিন এত সুখে দিন কেটেছে তিন্নির।
","5","5","5"
" বাড়ি ছেড়ে একটা দিনের জন্যও সে কথাও থাকেনি।
","5","5","5"
" সেখানে দীর্ঘদিন কিভাবে বাইরে হোস্টেলে থাকবে সেই ভেবেই তো সকলে অস্থির হয়ে উঠেছিলো।
","5","5","5"
" কিন্তু তখনও তিন্নির কোনো হেলদোল নেই।
","5","5","5"
" সেদিন ছিলো তিন্নির কলেজের প্রথম দিন।
","5","5","5"
"  টুবলু আর নির্বাণ বাবু আগের দিন গিয়ে হোস্টেলে সব মাল পত্র রেখে এসেছিলেন।
","5","5","5"
" যাতে তিন্নিকে সমস্যায় পড়তে না হয়।
","5","5","5"
" কলেজের গেটে বোনকে বিদায় জানানোর সময় বুবাই বলল, ""মোটি, এবার বুঝবি জ্বালা।
","5","5","5"
" হোস্টেলে মুঠো মুঠো খাবার কোথায় পাস দেখবো!"" উত্তরে কাঁদো কাঁদো স্বরে তিন্নি বলল, ""আমি তো চলেই যাচ্ছি দাদা, এখন অন্তত খাওয়ার খোঁটা দিস না....."" বোনের অভিমান মাখানো কথায় এবার তারও চোখের কোনটা চকচক করে উঠলো, কিন্তু নিজেকে সামলে নিয়ে বনকে বিদায় জানিয়ে তারা গাড়িতে উঠলো।
","5","5","5"
" এতদিন হাজার খুনশুটির মাঝেও তিন্নি ছিল বুবাইয়ের সব সময়ের সাথী।
","5","5","5"
" ঝগড়া মারামারির মধ্যেও তার সব থেকে কাছের মানুষ।
","5","5","5"
" তাই তাকে এই কঠিন পৃথিবীতে তাকে একা ছেড়ে আসতে বুক ফেটে যাচ্ছিলো তাদের।
","5","5","5"
" সারা রাস্তা সে কাঁদতে কাঁদতে বাড়ি এলো।
","5","5","5"
" নির্বাণ বাবু অনেক বোঝানোর চেষ্টা করেছিলেন।
","5","5","5"
" বলেছিলেন, "" সারাজীবন কিন্তু আমরা কেউ তিন্নির সাথে থাকতে পারবো না।
","5","5","5"
" তাই ওকে যুগের উপযুক্ত হতেই হবে"" কিন্তু তাতেও বিশেষ কাজ হলো না।
","5","5","5"
" অন্যদিকে কলেজের প্রথম দিনে মনের মধ্যে অজস্র স্বপ্নের ডালা সাজিয়ে তিন্নি শুরু করলো তার জীবনের নতুন যাত্রা......... *** পরবর্তী পর্ব কাল সন্ধ্যে 7 টায়।
","5","5","5"
" ।
","5","5","5"
