"sentence","emotion category"
""" "" হ্যাঁ গেলেই হয়?
","5"
" হাতে তো তেমন কাজ ও নেই।
","5"
" তোর অফিস তো আরো ৫দিন পর খুলবে, চল ঘুরেই আসি।
","5"
" ভাগ্য ভালো থাকলে ভুত দর্শন ও হয়ে যেতে পারে""।
","5"
" আমি হেসে বললাম "" বটে।
","5"
" তবে হোক।
","5"
" শুভস্য শীঘ্রম।
","5"
" আজই বেরিয়ে যাই।
","5"
" রাস্তা জানা, যেতে বড় জোড় ২ ঘন্টা লাগবে।
","5"
" এখন বাজে ৮.৩০টা, বেরোলে ১১ টার মধ্যে আশা করি ঢুকে যেতে পারবো""।
","5"
" যেমন বলা অমনি কাজ।
","5"
" বিক্রমের এইসব ব্যাপারে যে বিশাল ঝোঁক সেতো জানি, শুধু একটু উস্কে দিলেই হবে।
","5"
" আমার যে কৌতূহল হচ্ছে না একদম, তা বলতে পারিনা।
","5"
" আসলে ভুত দর্শনের ইচ্ছেটা অনেক দিনের।
","5"
" যদি দেখা পাই তবে জীবনে  একটা দারুন অভিজ্ঞতা হবে যা আমার ডাইরিকে সমৃদ্ধ করবে।
","5"
" একটা কথা বলি আমার ডাইরি লিখতে বেশ লাগে।
","5"
" যা যা ঘটনা ঘটে তা আমি লিপিবদ্ধ করি, খানিকটা সত্যজিৎ রায়ের প্রফেসর শঙ্কুর মতন।
","5"
"  একটা সাইড ব্যাগ এ জল, ছাতা, odomos, টর্চ, powerbank, আর ৩টে বিস্কুটের প্যাকেট নিয়ে বেরিয়ে পড়লাম ভুতের সন্ধানে।
","5"
" এতকিছু নেওয়ার একটাই কারণ, যদি থাকতে হয়।
","5"
" তবে আগে থেকে রেখে দেওয়াটাই ভালো।
","5"
" না হলে ওখানে কি পাওয়া যাবে না যাবে তখন ভারী সমস্যা হবে।
","5"
" আন্দাজ মতন ১১টা বেজে ১০এ পৌঁছে গেলাম মঙ্গলগঞ্জে।
","5"
" ওখান থেকে মিনিট ১০ হাঁটলেই পৌঁছে যাওয়া যায় কাটা সাহেবের ভুত বাংলোতে।
","5"
" বিক্রম বলল "" আগে ভুত বাংলো টা দেখি।
","5"
" তারপর নয় একবার পুলিশ ও ওই ছেলের সাথে দেখা করতে যাব""।
","5"
" আমি বললাম "" একবার ভালো করে জেনে নিয়ে গেলে ভালো হতো না?
","5"
""" ""উহু ভালো হতো না, চল"" অগত্যা হাঁটা দিলাম বাংলোর উদ্দেশে, থুড়ি ভুতের উদ্দেশ্যে?
","5"
" পাক্কা ১০ মিনিট পর পৌঁছলাম ওখানে।
","5"
" এই সকাল বেলাতেও জায়গাটা কেমন যেন নিঝুম, একটু গা ছমছম ভাব যে একেবারে নেই তা বলা যায়না।
","5"
" বাংলোটা প্রায় ভেঙে গেছে, যা অল্প বাকি আছে তা আগামী ১০ বছরের মধ্যে ভেঙে যাবে তা বেশ আশা করা যাচ্ছে, যদিনা রক্ষণাবেক্ষণ হয়।
","5"
" চারিদিকে গাছ আর আগাছায় ভরা।
","5"
" এখানে ভুতের থেকে আমায় সাপ খোপ, পোকামাকড় ও মশাতে  বেশি ভয় লাগছে।
","5"
" আগাছা ঘাসের ভিতর দিয়ে তৈরি একটা সংকীর্ণ রাস্তা দিয়ে এগিয়ে চললাম বাংলোটার দিকে।
","5"
" মিনিট দুই হাঁটার পর, বাংলোর ভিতরে প্রবেশের একটা পথ আবিষ্কার করা গেল, বোধহয় এটা দরজা ছিল কোনো এক কালে।
","5"
" এখন অবস্থা খুবই শোচনীয়।
","5"
" টোকা মারলেই বুঝি ভেঙে পড়বে।
","5"
" আমরা সেই দরজা দিয়ে যেই প্রবেশ করতে যাবো অমনি কোথা থেকে যেন একটা পাখি তীব্র কর্কশ কণ্ঠে ডেকে উঠলো।
","5"
" মনে হলো আমাদের সাবধান বাণী শুনিয়ে দিয়ে চলে গেল।
","5"
" আর গোটা কয়েক চামচিকে আমাদের কিছুটা বিভ্রান্ত করে মাথার উপরে পাক খেয়ে বেরিয়ে গেল।
","5"
" বাইরেটা যতটা ফর্সা ভিতরটা ততটা অন্ধকার।
","5"
" এর কারণ ওই গাছ আর আগাছা।
","5"
" ওরাই তো এই বাংলো কে পুরো টা গ্রাস করেছে, ফলে সূর্যের আলোর প্রবেশ করার কোনও অধিকার নেই।
","5"
" তাই জায়গাটা একটু হলেও স্যাঁতস্যাঁতে।
","5"
" আমি টর্চ বের করলাম।
","5"
" বিক্রম আমার থেকে টর্চটা নিয়ে বলল আমি এগোচ্ছি, তুই আমার পিছে পিছে আয়ে।
","5"
" দরজা দিয়ে ঢুকে ডানদিকে একটা  ঘর, কিন্তু সেই ঘরে প্রবেশ করা কারোর সাধ্য নেই তার কারণ তা পুরোটাই গাছেদের দখলে।
","5"
" একটু একটু করে এগোতে লাগলাম ভিতরের দিকে।
","5"
" কিছুক্ষন পর আমার পায়ে ঠান্ডা কিছু একটা জিনিস ঠেকলো।
","5"
" আমি ভয়ে চমকে উঠলাম, সাপ খোপ নয় তো?
","5"
", কাঁপা কাঁপা গলায় ডাকলাম ""বিক্রম,,, আমার পায়ের কাছে,,,,""?
","5"
" বিক্রম আমার দিকে ঘুরে বলে "" কি হয়েছে?
","5"
""" "" আমার পা"" বিক্রম টর্চ ফেলল মাটিতে?
","5"
" দেখলাম একটা বিরাট আকারের ব্যাঙ আমার পায়ের কাছে।
","5"
" বিক্রম তো হেসেই অস্থির।
","5"
" ও বললো "" এই না তুই ভুত দেখতে যাবি।
","5"
" হা হা হা,,,""।
","5"
" সত্যি এই রকম অবস্থায় লজ্জাই পেলাম।
","5"
" সামান্য ব্যাঙ কে দেখে ভয় পেলাম।
","5"
" ধ্যাৎ।
","5"
"  যাকগে আরো কিছুটা দূরে এগিয়ে একটা সুবিশাল ড্রইং রুমের মধ্যে এসে উপস্থিত হলাম।
","5"
"  এর অবস্থা তুলনামূলক ভালো।
","5"
" থাম গুলো এখনো বেঁচে আছে।
","5"
" তবে অনেক অংশই ভেঙে পড়েছে।
","5"
" একটা জিনিস দেখে আমরা দুজনেই বেশ অবাক হলাম, তা হলো মেঝে।
","5"
" হ্যাঁ মেঝের কিছুটা অংশ ভারী পরিস্কার অন্য দের তুলনায়।
","5"
" মনে হচ্ছে যেন কেউ পরিষ্কার করে গেছে।
","5"
"  আমি এই ব্যাপারের বিষয় যেই কিছু বলতে যাব অমনি ধুপ ধাপ শব্দ হতে লাগলো চারিদিকে।
","5"
" সত্যি বলতে এমন অপ্রত্যাশিত শব্দে খানিক ভয় পেয়ে গেছিলাম।
","5"
" তারপর হঠাৎ খুব ক্ষীণ একটা বাচ্চা মেয়ের হাসির শব্দ শুনতে পেলাম।
","5"
" কিন্তু আদপে ওটা হাসিরই শব্দ কিনা ঠাহর করতে পারলাম না।
","5"
" কিন্তু শব্দটা যেন মনে হতে লাগলো আমাদের চারিদিক থেকে আসছে।
","5"
" আর সেটা এক জায়গায় স্থির নয়।
","5"
" ধীরে ধীরে সেটা আমাদের দিকে এগিয়ে আসছে।
","5"
" আমি কাঁপা হাতে ওর হাত ধরে বললাম "" আর ভুতের সাথে দেখা করে লাভ নেই।
","5"
" চল চল""।
","5"
" ওর অনিচ্ছার বিরুদ্ধে গিয়ে ওকে টানতে টানতে বাইরে নিয়ে এসে সূর্যের আলো দেখে মনে একটু সাহস পেলাম।
","5"
" বিক্রমের দিকে তাকিয়ে দেখি ওর ভ্রূ কুঁচকে গেছে, মুখ গম্ভীর।
","5"
" আমি একটু অবাকই হলাম।
","5"
" এমন কি হলো যে বিক্রমের ভ্রূ এত কুঁচকে গেছে?
","5"
" আমি নিজের কৌতূহল চেপে রাখতে না পেরে জিজ্ঞেস করেই ফেললাম "" কিরে কি ব্যাপার?
","5"
" মুখ গম্ভীর কেন?
","5"
""" বিক্রম কথা এড়িয়ে গিয়ে বলল "" চল, একটু থানায় যাওয়া যাক""?
","5"
" এই হচ্ছে বিক্রমের দোষ।
","5"
" উফফ কিছুই খোলসা করে বলতে চায়না, সব কিছুই ধাঁধা করে রাখবে আমার কাছে।
","5"
" ধুর।
","5"
" অগত্যা মুখ ভার করে আমি চললাম।
","5"
" ওখান থেকে একটা রিক্সা ধরে থানায় পৌঁছাতে লাগলো প্রায় ৪০মিনিট।
","5"
" রিকশা থেকে নেমে থানায় ঢুকতে যাবো অমনি একটা লোক মুখ ভর্তি দাড়ি, ছেঁড়া জামা কাপড় পড়ে হঠাৎ কোথা থেকে এসে আমাদের সামনে হুড় মুড়িয়ে পড়লো।
","5"
" তারপর আচমকাই খিল খিলিয়ে হেসে উঠে বললো  "" ওই দেখা যায় কাটা সাহেব, সাথে তার ভুত।
","5"
""" তারপর যেমন হুড় মুড়িয়ে এসেছিল অমনি হাসতে হাসতে পালিয়ে গেল।
","5"
" লোকটার পোশাক দেখে ওকে যে পাগল বলা চলে তা বেশ বুঝতে পারছিলাম।
","5"
" কিন্তু আচমকা এমন ব্যপারে একটু হকচকিয়ে গেছিলাম।
","5"
"   আমি আর বিক্রম একে অপরের দিকে তাকিয়ে হেসে ফেললাম।
","5"
" কিন্তু ব্যাপারটা যে রহস্যময় তা বুঝতে বেশি দেরি হলো না, কারন বিক্রম আমায় হঠাৎ প্রশ্ন করলো “ লোকটাকে কে দেখলি ভালো করে?
","5"
"” আমি বললাম “ ওমা পাগল কে কত ভালো করে দেখব?
","5"
"” ও হেসে বলল “ এই তোর বড় ভুল, লোক পাগলই হোক বা অন্য কিছু ভালো করে পর্যবেক্ষণ করতে হয়?
","5"
"” “ যেমন?
","5"
" তুই কি দেখলি শুনি এক নিমেষের মধ্যে?
","5"
"” “ প্রথম দেখলাম লোকটার গালে একটা কাটা দাগ, আর দ্বিতীয় লোকটার বাম হাতে সোনার আংটি”?
","5"
" আমি ওর পর্যবেক্ষণ ক্ষমতায় সত্যি অবাক হয়ে গেলাম, এক নিমেষের মধ্যে ও এত কিছু দেখে নিল।
","5"
" আমি অবাক হয়ে বললাম “ তাহলে কি দাঁড়াচ্ছে?
","5"
" লোকটাকে সন্দেহ করা চলে?
","5"
"” ও একটু ভেবে বলল “ পাগল কে কি সন্দেহ করা চলে?
","5"
" কিন্তু ব্যাপার হচ্ছে ওর হাতে ওই রকম দামি সোনার আংটি কেন?
","5"
" তাতে আবার s  লেখা!!!!!! কোথা থেকে পেল?
","5"
" চুরি করেছে?
","5"
" নাকি অন্য কিছু?
","5"
"” সত্যি আমি তো এটা ভেবে দেখিনি?
","5"
"  যাই হোক আপাতত এই ভাবনা কে স্থগিত রেখে আমরা থানার দিকে অগ্রসর হলাম।
","5"
" থানাটা দেখে খুব একটা বড় বলে মনে হলোনা।
","5"
" গ্রামের দিক তো তাই কলকাতার মতন অতটা উন্নত হয়নি  এখনো।
","5"
" দ্বিতীয় পর্ব থানার ভিতরে ঢুকে দেখি একজন কনস্টেবল বসে ঢুলছে।
","5"
" একজন পুলিশ চা'র সাথে সিঙ্গারা খাচ্ছে।
","5"
" সবার কেমন যেন অলস অলস ভাব।
","5"
" বিক্রম এগিয়ে গেল সেই চা খাওয়া পুলিশের দিকে।
","5"
" একটু গলা ঝেড়ে বললো "" শুনছেন?
","5"
""" চা খাওয়াতে বিরতি পড়ায় যেন একটু বিরক্ত হলেন এমন ভাব করে মুখ তুলে তাকিয়ে বললেন "" কি হয়েছে?
","5"
" কি ব্যাপার?
","5"
" কে মরেছে?
","5"
""" "" আজ্ঞে, কেউ মরেনি?
","5"
" থানার ইনচার্জ কে আছেন?
","5"
" তার সাথে একটু দেখা করার আছে""?
","5"
" চা এর সঙ্গ না ছেড়েই হাত দিয়ে ইশারা করে দেখিয়ে দিল।
","5"
" আমি একটা দীর্ঘশ্বাস ফেলে বললাম "" চলো ভায়া, যা থানা দেখছি, তাতে কেউ খুন হলেও এদের নট নরণ চরণ, চলো আর দেরি করে লাভ হবে না""।
","5"
" দরজাটা একটু ফাক করে মুখ বাড়িয়ে বললাম "" আসবো?
","5"
"""  গম্ভীর গলার আওয়াজ আশা করেছিলাম, কিন্তু এ যে নরম আর শান্ত গলায় আওয়াজ শুনতে পেলাম "" আসুন""?
","5"
" দুজনে ভেতরে ঢুকলাম।
","5"
" দেখলাম একজন মাঝ বয়সি বেশ শান্ত নিপাট ভালমানুষের মতন  দেখতে পুলিশ অফিসার বসে।
","5"
" আমাদের চেয়ার দেখিয়ে বললেন "" বসুন, বলুন কিভাবে আপনাদের সাহায্য করতে পারি?
","5"
"” বিক্রম নমস্কার করে বললো "" এই আমার বন্ধু শুভ, ও একটা অফিসে চাকরি করে তবে গল্প লেখার খুব ঝোঁক,  পত্রিকাতেও মাঝে মধ্যে লেখা বেরোয় আর আমি বিক্রম?
","5"
" কাগজে ওই ভুতের ব্যাপারটা পড়েই এখানে আসা।
","5"
" যদি কিছু ভালো ইনফরমেশন পাই তবে ওই গল্প লিখতে একটু সুবিধা হয় আর কি।
","5"
""" আমি অবাক হয়ে তাকালাম বিক্রমের দিকে কিন্তু মুখে কিছু প্রকাশ করলাম না।
","5"
" পুলিশ ইনচার্জ গোবিন্দ বাবু কিন্তু বেশ অমায়িক লোক।
","5"
" তিনি একটুও অবাক না হয়েই বললেন "" বেশ তো।
","5"
" বলুন না, কি জানতে চান তবে তদন্তের ব্যপারে কিছু বলতে পারব না ওটা গোপনীয়।
","5"
""" বিক্রম বললো "" হ্যাঁ হ্যাঁ, তদন্তের ব্যপারে জানবো না, শুধু ওই ভুত বাংলোটার ব্যপারে, পুরো ব্যপারটা যদি একটু খুলে বলেন, তবে সুবিধা হয় আর কি…"" হুম বলে শুরু করলেন গোবিন্দ বাবু, বললেন "" এই কাটা সাহেবের বাংলোটার বয়স প্রায় ২০০ বছর।
","5"
" এই বাংলোটা কাটা সাহেবের বাংলো কেন বলে তা আমি ঠিক জানিনা।
","5"
"  তা যাই হোক,  প্রথমে এখানে কোনো ভুতের উপদ্রব ছিল না বলেই শুনেছি আর দেখেওছি।
","5"
" আদপে ওটা ছিল একটা দর্শনীয় স্থান।
","5"
" রোজ প্রায় কতলোক আসতো দেখতে।
","5"
" আমি যখন এই থানায় প্রথম আসি, তখনও কিন্তু ওটা ভুত বাংলো হয়নি।
","5"
" কিন্তু আমার আসার বছর ২ পর হঠাৎ করেই একজন লোক ওখানে মারা যায় কোনো এক অজ্ঞাত কারণে।
","5"
" এর আগে শুনেছিলাম একজন নিখোঁজ ও হয়ে যান,কিন্তু তার খোঁজ এখনও নাকি পাওয়া যায়নি।
","5"
"  আমরা অনুসন্ধান করি কিন্তু কোনো লাভ হয়নি।
","5"
" মানে খুন টা এমন ভাবে করে আর প্রমাণ লোপাট করে যে খুনিকে খুঁজে পাওয়া যায়নি, আর যে হারিয়ে যায় তার ও ট্রেস পাওয়া যায়নি।
","5"
" ওই মৃত্যুর  প্রায় সপ্তাহ খানেক পর কয়েকজন এখানকার লোক ওই বাংলোর পাস দিয়ে রাতে যাওয়ার সময় কিছু unwanted অলৌকিক শব্দ শুনতে পায়,তারপর থেকেই ভুতের নাম সবার মুখে মুখে রটে যায়, যে ওই বাংলোতে নাকি ভুত আছে, আর রাতে তারা নানা রকম শব্দ করে।
","5"
"  বেশ তার পর থেকে আজ অবধি প্রায় ৩  বছর ওটা কাটা সাহেবের বাংলো টা ভুত বাংলো নামেই পরিচিত।
","5"
" সন্ধের পর কেউ ওদিক মারায় না।
","5"
" এই ২দিন আগে দুজন ছেলে ওখানে গেছিল কিছু এক্সপেরিমেন্ট এর জন্য, কিন্তু তাদের মধ্যে একজন বেঁচে গেলেও একজন ভুতের দ্বারা নিহত হয়।
","5"
""" বিক্রম গোবিন্দ বাবুর কথা থামিয়ে বললো ' আচ্ছা এমন ও তো হতে পারে ওখানে অনৈতিক কোনো কাজ কর্ম চলছে।
","5"
"  আর ওই ছেলেটা কোনো ভুতে নয়, মানুষ দ্বারাই খুন হয়েছে।
","5"
""" গোবিন্দ বাবু মাথা নেড়ে বললেন "" ঠিক একদম ঠিক, হতেই পারে।
","5"
" সেই সন্দেহে আমরা গোটা বাংলো তন্ন তন্ন করে খুঁজেও তার টিকি উদ্ধার করতে পারিনি।
","5"
" যাই হোক এর বেশি আমার পক্ষে কিছু বলা সম্ভব নয়।
","5"
""" বিক্রম কিছু বলার আগেই আমি বললাম "" বলছি ওই ছেলের সাথে একটু কথা বলা যায় কি?
","5"
" মানে কি হয়েছিল না হয়েছিল একটু বিস্তারিত শুনলে ভালোই হতো?
","5"
"""  উনি বললেন "" তা পারেন বৈকি।
","5"
" হাসপাতালে ভর্তি।
","5"
" আগেরদিন জ্ঞান এসেছে।
","5"
" এখন আশা করি একটু ভালোই আছে।
","5"
" থানা থেকে বেরিয়ে মিনিট ১৫ হাঁটলেই হাসপাতাল।
","5"
" চলে যান।
","5"
""" আমি বললাম "" বেশ ঠিক আছে।
","5"
" অনেক ধন্যবাদ আপনাকে""।
","5"
" আমি ওঠার উপক্রম করছি এমন সময় বিক্রম একটা প্রশ্ন করে বসলো যা শুনে গোবিন্দ বাবু একটু হকচকিয়ে গেলেন।
","5"
" বিক্রম জিজ্ঞেস করলো "" আচ্ছা ভূতেরা কি সিগারেট খায়?
","5"
" আর মেঝে ঝাঁট দিতে পারে?
","5"
""" গোবিন্দ বাবু ভীষণ মাত্রায় অবাক হয়ে বললেন "" মানে?
","5"
""" "" মানে টা না হয় আপনি ভাবুন?
","5"
" আমরা আপাতত যাই, ছেলেটার সাথে দেখা করে আসি।
","5"
" নমস্কার""।
","5"
" গোবিন্দ বাবু সেই অবাক হওয়া মুখ নিয়েই প্রতি নমস্কার করলেন।
","5"
" তার অবাক হওয়ার ভঙ্গি দেখে মনে হলো তিনি ভীষণ রকম একটা শক খেয়েছেন।
","5"
" যাকগে, থানা থেকে বেরিয়ে হাসপাতালে পৌঁছাতে লাগলো ১০ মিনিট।
","5"
" গোবিন্দবাবু ১৫ মিনিট বলেছিলেন, আমরা তা ১০ মিনিটে নামিয়ে দিয়েছি।
","5"
" বিক্রম বললো "" বুঝলি কিছু?
","5"
""" আমি বললাম"" কি?
","5"
""" "" লোকটি বড্ড কুঁড়ে?
","5"
" না হলে এই টুকু রাস্তা নাকি ১৫ মিনিট?
","5"
" নয় কুঁড়ে আর না হয় সময়ের জ্ঞান নেই""?
","5"
" আমি হেসে ফেললাম।
","5"
" বললাম "" তাই তো দেখলাম।
","5"
" যেকোনো সাধারণ মানুষই সাধারণ ভাবে হাঁটলেই ১০ মিনিটে পৌঁছে যায়""।
","5"
" বিক্রম বললো "" হুম, তবে লোকটা বেশ ভালো।
","5"
" আর এই ভালোর জন্যই খুনের কিনারা এখনো করতে পারেনি""।
","5"
" আমি আঁতকে উঠে বললাম "" খুন?
","5"
" কোথায় খুন?
","5"
"""  বিক্রম বেজায় অবাক হয়ে বলল "" শেষমেষ তুই ও?
","5"
""" আমি কিছুই বুঝলাম না?
","5"
" সব কেমন যেন গুলিয়ে গেল।
","5"
" আমি ফের জিজ্ঞেস করাতে বিক্রমের মুখ বন্ধ।
","5"
" এখন আর জিজ্ঞেস করা যাবে না, মানে লাভ নেই, উত্তর পাবো না।
","5"
" এই হলো বিক্রমের দোষ হেঁয়ালি করে রেখে দেয়।
","5"
" কিছুতেই সমাধানটা বলবেনা।
","5"
" উফফ হাসপাতালে ঢুকে একজন নার্সকে জিজ্ঞেস করাতে উনি দেখিয়ে দিলেন।
","5"
" আমরা সেই দিকে এগিয়ে গেলাম।
","5"
" একটা রুমের মধ্যে প্রবেশ করলাম, দেখলাম অনেকজন রোগী আর তাদের আত্মীয়।
","5"
" আমি বিক্রমকে জিজ্ঞেস করলাম "" এইভাবে কি প্রশ্ন করা যাবে?
","5"
" যা দেখছি তাতে তা মুশকিল বলেই মনে হচ্ছে""?
","5"
" বিক্রম কোনো কথা কথা না বলে এগিয়ে গেল সেই ছেলেটার দিকে।
","5"
" আমিও এগিয়ে গেলাম।
","5"
" দেখি ছেলেটা শুয়ে আছে, কিন্তু ঘুমিয়ে নেই।
","5"
" হাতে একটা সেলাইনের ছুঁচ লাগানো,আর কিছুই নেই।
","5"
" বিক্রম ছেলেটার দিকে ঝুঁকে পড়ে বললো "" কেমন আছো?
","5"
""" ছেলেটা না চিন্তে পেরে অবাক হয়ে বলল "" কে?
","5"
" আপনারা কারা?
","5"
" আর আমায় চিনলেন কিভাবে?
","5"
""" বিক্রম বললো "" আমি বিক্রম আর ও আমার বন্ধু শুভ?
","5"
" তোমাদের খবর, কাগজে বেরিয়েছে।
","5"
"তাই সেই সূত্রেই আসা।
","5"
" তা তোমার নামটা আমার জানা হয়নি।
","5"
" কি নাম তোমার?
","5"
""" ছেলেটার অবাক ভাব তখনও কাটেনি?
","5"
" ও একটু উঠে বসে বললো "" আমি জয়ন্ত।
","5"
" আপনারা কেন এসেছেন?
","5"
" কে পাঠালো?
","5"
" কিছুই তো বুঝতে পারছিনা?
","5"
" আপনারা যান, আমায় একা থাকতে দিন।
","5"
""" বিক্রম বেশ শান্ত কণ্ঠে বললো "" আমার বন্ধু ভালো গল্প লেখে তাই একটু  তোমার কাছে জানতে এসেছি।
","5"
" পুলিশের কাছেও গেছিলাম তারাই পাঠালো।
","5"
" ভুতের ব্যাপারে একটু কৌতূহল আছে, তাই""।
","5"
" হঠাৎ ছেলেটা রেগে গিয়ে চেঁচিয়ে উঠে বললো "" আপনারা দয়া করে যান।
","5"
" জ্বালাবেন না আমায়।
","5"
" গল্প লেখেন তো আমার কি?
","5"
" যান বিরক্ত করবেন না?
","5"
" যতসব""।
","5"
" বিক্রম চোয়াল শক্ত করে তীক্ষ দৃষ্টি এনে, কঠিন গলায় বলল "" সব টা বললে তোমারই লাভ।
","5"
" তোমার বন্ধু কিন্তু ভুতের ভয়ে মরেনি।
","5"
"ওকে কেউ খুন করেছে।
","5"
" তাই তো?
","5"
"!!!!"" এইবার একটা ভেলকি দেখলাম, রেগে যাওয়া মুখ হঠাৎ করেই উধাও হয়ে একটা ভয়ার্ত রূপ ধারণ করে বললো "" আপনি কে?
","5"
" আমি কিছুই জানিনা বিশ্বাস করুন?
","5"
" কিভাবে যে কি হয়ে গেল বুঝতেই পারিনি""।
","5"
" বিক্রম বললো "" আরে আরে ওতো ভয় পাওয়ার কিছু নেই।
","5"
" আমার এই বন্ধু লেখক।
","5"
" তোমার গল্পটা পেলে একটু সুবিধাই হতো এই যা।
","5"
" তুমি আমায় পুরো গল্পটাই শুরু থেকে বলো দেখি,,একটু শুনি""।
","5"
" ছেলেটি ঢোক গিলে কাঁপা কাঁপা গলায় বলতে শুরু করলো,"" আমি আর রাজু কলেজের তৃতীয় বর্ষের ছাত্র।
","5"
" আমরা দুজনে খুবই ভালো বন্ধু ছিলাম, একদিন রাজু আমায় এই মঙ্গলগঞ্জের সম্পর্কে বলে।
","5"
" এই কাটা সাহেবের বাংলোটা নিয়েও কথা হয়।
","5"
" তা আমি প্রথমে ব্যাপারটায় রাজি ছিলাম না, আসলে ভুতের ব্যাপার তো তাই।
","5"
" কিন্তু ও জোর করাতে এক প্রকার ইচ্ছের বিরুদ্ধে গিয়ে রাজি হলাম।
","5"
" ও ছিল ভীষণ ডানপিটে আর সাহসী।
","5"
" সব কিছুকেই একবারে ভেতর থেকে দেখতেই পছন্দ করতো।
","5"
" কথা মতন আমরা এখানে আসি দুদিন আগে।
","5"
" এসে একটা হোটেল ভাড়া করি দুদিনের জন্য।
","5"
" সেই দিন রাতেই আমরা বেরিয়ে পড়ি অভিযানে।
","5"
" আমাদের দুজনের হাতেই টর্চ ছিল।
","5"
" রাত তখন আন্দাজ  ১২টা কি ১টা হবে, হঠাৎ আমরা দুজনেই কারোর পায়ের আওয়াজ শুনি।
","5"
" সেই আওয়াজ এক জায়গায় স্থির নয়।
","5"
