"sentence","emotion A1","emotion A2","emotion A3"
" সেদিন আমাদের ইউনিভার্সিটি তে ছিল নবীন বরন অনুষ্ঠান।
","5","5","5"
" আমি তখন সবে বি এ প্রথম বর্ষে ভর্তি হয়েছি।
","5","5","5"
" সকলকে বরন করার পর শুরু হয়েছিল সাংস্কৃতিক অনুষ্ঠান।
","5","5","5"
" তুমি আর তোমার বন্ধুরা অডিটোরিয়ামে আমাদের ঠিক সামনের সারিতে বসে ছিলে।
","5","5","5"
" মাঝে মাঝে পেছনে তাকিয়ে দেখছিলে।
","5","5","5"
" আর ঠিক তখনই তোমার চোখ পড়েছিল আমার চোখে।
","5","5","5"
" জানিনা কী জাদু ছিল সেই তাকানোর মধ্যে।
","5","5","5"
" আমিও মাঝে মধ্যে তোমায় দেখছিলাম।
","5","5","5"
" এমনি করে কেমনভাবে যে সময় কেটে গিয়েছিল টেরই পাইনি।
","5","5","5"
" তারপর অনুষ্ঠান শেষে সকলে একে একে বাড়ির দিকে রওনা দিল।
","5","5","5"
" আমরাও বেরিয়ে এলাম।
","5","5","5"
" আমার কিন্তু তোমার সেই মুখটা বারবার মনে পড়ছিল।
","5","5","5"
" আমি আর পিঙ্কি দুজনে পাশাপাশি হাঁটছিলাম।
","5","5","5"
" হঠাৎ পিঙ্কি তোমার এক বন্ধু কে তার পকেটে রাখা গোলাপ চেয়ে বসল।
","5","5","5"
" তোমার বন্ধুও কি করবে বুঝে উঠতে পারছিলনা।
","5","5","5"
" তখন তুমি তার পকেট থেকে গোলাপ নিয়ে আমায় দিয়ে বলেছিলে—“ হে নবীনাএই সুগন্ধী পুষ্পের ন্যায়সুন্দর ওই রাঙা মনটি আমায় দাও।
","5","5","5"
"হে অপরিচিতা—তব সুমধুর কণ্ঠ ভরিএকবার নামটি বলিয়া যাও।
","5","5","5"
" ”আমি কি করব কিছুই বুঝে উঠতে পারছিলাম না।
","5","5","5"
" কাঁপা কাঁপা হাতে তোমার দেওয়া ফুলটা নিয়ে আনত দৃষ্টিতে মাঠের সবুজ ঘাসের দিকে তাকিয়ে শুধু বলতে পেরেছিলাম-= আমার নাম তৃণা বসু।
","5","5","5"
"পিঙ্কি এতক্ষণ হতবাক হয়ে দেখছিল।
","5","5","5"
" সে বলল-= বা, গোলাপ চাইলাম আমি আর আপনি তা তৃণাকে দিয়ে দিলেন?
","5","5","5"
"= এই যা ! তুমি বুঝি গোলাপ চেয়েছিলে?
","5","5","5"
" আমি যে ভুল করে ওকে দিয়ে ফেলেছি?
","5","5","5"
" তাহলে এখন কি করা যায় বলোতো?
","5","5","5"
" ওর কাছ থেকে গোলাপটা নিয়ে কি তোমায় দেব?
","5","5","5"
"এই বলে তুমি হেসে উঠেছিলে আর আমি লজ্জায় মাটির সঙ্গে মিশে যাচ্ছিলাম?
","5","5","5"
" পিঙ্কি তার জবাব দিয়েছিল-= থাক্ খুব হয়েছে।
","5","5","5"
" তা আপনার পরিচয় দিয়ে আমার বান্ধবী কে খুশি করুন।
","5","5","5"
" ও তো তার নাম বলে দিয়েছে , আর আমি পিঙ্কি রায়।
","5","5","5"
" কিন্তু আপনারটা তো জানা হল না।
","5","5","5"
"= অধমের নাম সুদীপ্ত দাস।
","5","5","5"
" এম এ ফাইনাল ইয়ার, বাংলা বিভাগ।
","5","5","5"
"= বা দারুণ মিল তো! আমি ইতিহাসের হলেও তৃণা কিন্তু বাংলা বিভাগেরই।
","5","5","5"
" তবে সুদীপ্ত বাবু শুধু কথায় তো চিঁড়ে ভিজবে না, মিষ্টিমুখ করাতেই হবে।
","5","5","5"
"= বেশ চলো তাহলে।
","5","5","5"
" Φ Φ Φ Φ সেদিন তোমাদের সঙ্গে বেশ কয়েক ঘন্টা খুব সুন্দরভাবে কেটে গিয়েছিল।
","5","5","5"
" সেই থেকে আমাদের পথ চলার শুরু।
","5","5","5"
" তারপর অনেকগুলো দিন যে কোথা থেকে কাটিয়ে দিয়েছিলাম নিজেই জানি না।
","5","5","5"
"তুমি এম এ পাশ করলে, বি এড এ ভর্তি হলে।
","5","5","5"
" আমাদের রোজ ক্লাস শুরুর আগে দেখা হত।
","5","5","5"
" তারপর ক্লাস শেষে যে যার বাড়ি ফিরতাম।
","5","5","5"
" ধীরে ধীরে আরো একটা বছর পার হয়ে গেল।
","5","5","5"
" তুমি বি এড ও পাশ করলে।
","5","5","5"
" আর সেই সময় থেকে যেন আমাদের মধ্যে একটু একটু করে ব্যবধান সৃষ্টি হতে লাগলো।
","5","5","5"
" ইউনিভার্সিটি ছাড়ার পর তোমার সাথে কম দেখা হতে লাগল।
","5","5","5"
" তাও আবার মাঝে মাঝে কথা দিয়েও আসতে না।
","5","5","5"
" আমি চাতকের মতো অপেক্ষা করে ব্যর্থ মনে ফিরে আসতাম।
","5","5","5"
" পরে তুমি নানা অজুহাত দিয়ে আমায় ভুলিয়ে দিতে।
","5","5","5"
" তারপর একদিন তোমাকে ধরলাম সিনেমা দেখানোর জন্য।
","5","5","5"
" তুমি কিন্তু কাজের অজুহাতে এড়িয়ে গেলে।
","5","5","5"
" সেদিন বিকেলে শিয়ালদায় কোন একটি কাজে গেছিলাম।
","5","5","5"
" বাস থেকে দেখলাম তুমি ও তোমার এক বন্ধু, সঙ্গে দুটি মেয়ে জগৎ সিনেমা হলে ঢুকছিলে।
","5","5","5"
" আমি মনে মনে সেদিন খুবই রেগে গিয়েছিলাম।
","5","5","5"
" এই তোমার জরুরী কাজ?
","5","5","5"
" সাথে সাথে মনে একটা সন্দেহের পোকা ঢুকেছিল?
","5","5","5"
" সেই পোকা এবার আমার মনকে কুরে কুরে খেতে লাগলো।
","5","5","5"
" তারপর একদিন ধর্মতলার একটা রেস্টুরেন্টের সামনে তোমাকে সেই মেয়েদের একজনের সঙ্গে দেখলাম।
","5","5","5"
" তারপরই আমার মনে হল যে তুমি আর আমাকে চাও না , ভালোবাসো না।
","5","5","5"
" পরদিন তোমার সঙ্গে তাই আমি অত ঝগড়া করলাম।
","5","5","5"
" তুমি তো জানো কারো মনে সন্দেহ ঢুকলে তা কত বড়ো সর্বনাশ ঘটাতে পারে।
","5","5","5"
" আমি তাই কিছু না বুঝে তোমায় ভুল বুঝলাম।
","5","5","5"
" [পরে তোমার বন্ধুর কাছে জেনেছিলাম যে সে তোমার মাসতুতো বোন ছিল।
","5","5","5"
" ] তুমি শুধু প্রতিবাদ করে বলেছিলে—“ আমি কোন অন্যায় করিনি।
","5","5","5"
" আমি আজও তোমাকেই ভালোবাসি।
","5","5","5"
" ” আমি কিন্তু তোমার কোন কথাই শুনিনি।
","5","5","5"
" আমি রাগের মাথায় বলেছিলাম ,“আমি তোমায় ঘৃণা করি।
","5","5","5"
" তোমার মুখ আর আমি দেখতে চাই না।
","5","5","5"
"” তুমি আঘাত পেয়ে সেই যে চলে গেলে আর ফিরে এলে না।
","5","5","5"
" আমিও রাগের মাথায় বেশ কিছুদিন কাটানোর পর ধীরে ধীরে বুঝতে পারলাম কী ভুল আমি করেছি।
","5","5","5"
" আমার কাছে তোমার মেসের ঠিকানা ছিল।
","5","5","5"
" সেখানে গিয়ে তোমায় দেখতে পেলাম না।
","5","5","5"
" মেসের ছেলেদের কাছ থেকে তোমার বাড়ির ঠিকানা নিয়ে তোমাদের বাড়ি গিয়ে শুনলাম তুমি চাকরি নিয়ে উত্তরবঙ্গে চলে গেছো।
","5","5","5"
" কিন্তু বাড়ির কাউকে ঠিকানা দিয়ে যাওনি বলে তোমার সাথে আর যোগাযোগ করতে পারলাম না।
","5","5","5"
" নিজেকে সেদিন আমার খুব অপরাধী মনে হয়েছিল।
","5","5","5"
" পিঙ্কি সেদিন যদি আমাকে বুঝিয়ে শান্ত না করতো হয়তো আত্মহত্যা করতাম।
","5","5","5"
" তারপর বেশ কয়েকটা মাস কেটে গেল।
","5","5","5"
" অবশেষে একদিন তোমার প্রিয় বন্ধু অবিনাশের সাথে পিঙ্কির দেখা হওয়ার পর তার কাছ থেকেই তোমার ঠিকানা পেলাম।
","5","5","5"
" কিন্তু লিখব কি লিখব না ঠিক করতে পারছিলাম না।
","5","5","5"
" কয়েকটা দিন এমনি দোটানায় কাটানোর পর নিজেকে আর আটকাতে পারলাম না।
","5","5","5"
" জানিনা এটা পড়ে তুমি কী ভাববে।
","5","5","5"
" কতদিন যে তোমাকে দেখিনি, আজ খুব দেখতে ইচ্ছে করছে।
","5","5","5"
"জানিনা তুমি বিয়ে করে সংসারী হয়েছ কিনা।
","5","5","5"
" যদি সংসারী হয়ে থাকো ক্ষতি নেই।
","5","5","5"
" আমি সারাজীবন তোমার স্মৃতি নিয়েই বেঁচে থাকবো।
","5","5","5"
" আর যদি মনের কোনে এই অভাগিনীর জন্য একটু জায়গা এখনও থাকে তাহলে অন্ততঃ একবার আমাকে ক্ষমা চাইবার সুযোগ দিও।
","5","5","5"
" এ জীবনে যদি তোমার ক্ষমা না পাই তবে আমার মরনেও শান্তি হবে না।
","5","5","5"
" তোমার উত্তরের অপেক্ষায় প্রহর গুনতে গুনতে আজ থেকে আমার সময় কাটবে।
","5","5","5"
" নতুন বছরে, নতুন শতাব্দীতে তোমার নতুন জীবনের শুভকামনায় আজকের এখানেই শেষ করছি।
","5","5","5"
" ক্ষমা করো যত দোষ মম।
","5","5","5"
"ইতিপ্রত্যাশী তৃণা।
","5","5","5"
" সেকেন্ডের পর মিনিট , মিনিটের পর ঘন্টা , ঘন্টার পরে দিন— এমনি করে সুদীপ্তর উত্তরের প্রতীক্ষায় এক পক্ষকাল কাটানোর পর শীতের রূক্ষতার মাঝে বসন্তের নবকুসুমের পূর্বাভাস নিয়ে তার চিঠি এসে পৌঁছালো আমার তৃষিত মরূভূমিতে।
","5","5","5"
"সে আমাকে ক্ষমা করেছে অনেক আগেই।
","5","5","5"
" সে এখনো আমার ভালোবাসা বুকে নিয়ে অপেক্ষা করছে।
","5","5","5"
" সত্যি আমি ভাবতেও পারছি না এখনও সে আমায় এতখানি ভালোবাসে।
","5","5","5"
" অবশেষে আমি বাবাকে আমাদের কথা সব বলেছি।
","5","5","5"
" বাবাও ওর সঙ্গে দেখা করতে চেয়েছে।
","5","5","5"
" সামনের মাসে ২২ তারিখ সুদীপ্ত কলকাতায় আসছে।
","5","5","5"
" উফ্ আমি যেন আনন্দে পাগল হয়ে যাচ্ছি।
","5","5","5"
"কোলের ওপর সুদীপ্তর পাঠানো নীলখামের সেই চিঠি রেখে উন্মুক্ত বাতায়নের মধ্য দিয়ে দূর আকাশের দিকে তাকিয়ে যখন ভবিষ্যতের সুখস্বপ্নে বিভোর হয়ে পড়েছিলাম ঠিক তখনই পিঙ্কি চুপি চুপি এসে কোল থেকে চিঠিটা ছোঁ মেরে তুলে নিয়ে এক নিমেষে পড়ে নিয়ে বলল-= ওরে শয়তানী, তলে তলে এতদূর !পাশের বাড়িতে বাজতে থাকা এফ এম রেডিও থেকে ভেসে আসছে সেই বিখ্যাত গান—“বন্ধু তোমার পথের সাথীকে চিনে নিও,মনের মাঝেতে চিরদিন তাকে ডেকে নিও------------।
","5","5","5"
" ” ************************************************ ।
","5","5","5"
