"sentence","emotion A1","emotion A2","emotion A3"
" চুপচাপ এক জায়গায় বসে থাকে।
","5","5","5"
" ওর সাথে কথা বললে ফ্যালফ্যাল করে তাকিয়ে থাকে কোনও উত্তর দেয় না।
","5","5","5"
" কলকাতায় মানসিক রোগের ডাক্তার দেখান হয়েছে।
","5","5","5"
" ডাক্তার বলেছেন চোখের সামনে দাদুকে ঐভাবে রক্তাক্ত অবস্থায় পড়ে থাকতে দেখেছে তুলতুল তারপর দাদুর মৃতদেহও দেখেছে।
","5","5","5"
" ওর কচি মনে এই ঘটনার মারাত্মক প্রভাব পড়েছে।
","5","5","5"
" তুলতুলের কাউন্সিলিং করান হয়েছে।
","5","5","5"
" ওষুধও চলছে কিন্তু কোনও উন্নতি হচ্ছে না।
","5","5","5"
" হিমুদের সারাবাড়িটা যেন গুমরে গুমরে কাঁদছে।
","5","5","5"
" কারুর মুখে হাসি নেই।
","5","5","5"
" কাকিমা, মা, ঠাম্মা যখন তখন ডুকরে কেঁদে উঠছে।
","5","5","5"
" কাকু কেমন যেন উদ্ভ্রান্তের মত ঘুরছে।
","5","5","5"
" হিমু কত চেষ্টা করে বনুর সাথে কথা বলার কিন্তু বনু একবারও দাভাই বলে ডাকে না।
","5","5","5"
"  কোলে করে বাইরের দিকে ঘুরতে নিয়ে যায় কিন্তু বনুর কোনও ভাবান্তর ঘটে না।
","5","5","5"
" ওর কাঁধে মাথা দিয়ে চুপটি করে শুয়ে থাকে।
","5","5","5"
" হিমুর যখন বনুর জন্য খুব মন খারাপ লাগে তখন ও নদীর ধারে গিয়ে চুপচাপ বসে  ঢেউ গোনে।
","5","5","5"
"     শনিবার বিকেলে হিমু বনুকে কোলে নিয়ে ঘুরতে গিয়েছিল।
","5","5","5"
" বড় ঠাম্মা ওদের দেখতে পেয়ে ডাকলেন।
","5","5","5"
"  এমন সময় হঠাৎ ঝমঝমিয়ে বৃষ্টি নামায় হিমু ওবাড়িতে আটকে গেল।
","5","5","5"
" বৃষ্টি কমতে মিন্টুদাদা ছাতা নিয়ে ওদের বাড়িতে পৌঁছতে এল।
","5","5","5"
" বারান্দায় পা দিয়েই হিমু শুনতে পেল, “ ওই যে এসেছেন মহাপুরুষ।
","5","5","5"
" লাই দিয়ে দিয়ে তুমি ছেলেটাকে মাথায় তুলছ বড় বৌমা।
","5","5","5"
"  ক্লাস এইটে পড়া ছেলে তুই কোন আক্কেলে অসুস্থ বাচ্চাটাকে নিয়ে পাড়া বেড়াতে বেরোলি! আমি তো চিন্তায় মরছি।
","5","5","5"
"” হিমুর মায়ের উদ্দেশ্যে পিসিঠাম্মার বাক্য বান বর্ষিত হচ্ছে।
","5","5","5"
" হিমুর মাথাটা গরম হয়ে গেল।
","5","5","5"
" বেশ জোরেই বলল, “ চিন্তার কি হয়েছে?
","5","5","5"
" মিন্টুদা তো ফোন করে দিয়েছিল?
","5","5","5"
"” “  বাবা রে ছেলের মুখ হয়েছে দ্যাখ! ক্লাসে ফাস্ট হলেই কি আর মানুষ হওয়া যায়।
","5","5","5"
" তার জন্য মাকে শিক্ষা দিতে হয়।
","5","5","5"
"” “ হিমু খেয়ে নিয়ে পড়তে বসবে যাও।
","5","5","5"
"” শান্ত কণ্ঠে বললেন মা।
","5","5","5"
" “ আমি খেয়ে এসেছি মা।
","5","5","5"
"” “দেখেছ বৃষ্টি-বাদলায় অসুস্থ বোনকে নিয়ে গিয়ে গ্যান্ডে পিণ্ডে গিলেছেন উনি!” পিসিঠাম্মা আবার শুরু করলেন।
","5","5","5"
" “ পিসিঠাম্মা তুমি এরকম বলছ কেন?
","5","5","5"
" ওরা আটকে পড়েছিল তাই মা হিমুকে খেতে দিয়েছিল আর তুলতুলকেও খাইয়েছে?
","5","5","5"
"” মিন্টুদা আর থাকতে না পেরে বলল।
","5","5","5"
" “ তুই থাম মিন্টু।
","5","5","5"
" এ ছেলেকে আমার চিনতে বাকি নেই।
","5","5","5"
"”    পিসিঠাম্মা স্নানে গেছেন।
","5","5","5"
" সকাল সকাল স্নান করা অভ্যেস ওনার।
","5","5","5"
" হিমুর কাছে এই সুযোগ।
","5","5","5"
" আয়নাটা নিয়ে একছুট্টে নিজের ঘরে চলে এল হিমু।
","5","5","5"
" ছোটকার পরামর্শেই ক্লাস সেভেন থেকে হিমুর জন্য একটা আলাদা ঘর বরাদ্দ হয়েছে।
","5","5","5"
" এই ঘরটায় হিমুর একটা আলাদা জগৎ আছে।
","5","5","5"
" আজ  সেখানেই সে পেরিস্কোপ তৈরিতে ব্যস্ত।
","5","5","5"
" মাসখানেক আগে ঘটে যাওয়া দুর্ঘটনার কারনে হিমুর এই কাজটা থমকে গিয়েছিল।
","5","5","5"
" সমস্ত জিনিস জোগাড় হয়ে গিয়েছিল।
","5","5","5"
" শুধু একটা আয়না কম পড়ছিল।
","5","5","5"
" পিসিঠাম্মা আবার বড় আয়নায় চুল আঁচড়াতে পারেন না তাই হিমুর ঠাম্মি পিসিঠাম্মা এলেই এই ছোট আয়নাটা বের করে দেন।
","5","5","5"
" কাল পিসিঠাম্মার ওই রকম আচরণের পরই হিমু ঠিক করে নিয়েছিল পিসিঠাম্মার আয়না দিয়েই তার পেরিস্কোপ সম্পূর্ণ করবে।
","5","5","5"
" আয়না তার হাতে এসে গিয়েছে এবার এটাকে ঠিক মতো সাইজ করতে হবে।
","5","5","5"
" হিমু মন দিয়ে কাজে লেগে পড়ল।
","5","5","5"
" প্রায় ঘন্টা খানেক পরে তার কাজ সাঙ্গ হলো।
","5","5","5"
" হিমুর মুখে এক চিলতে তৃপ্তির হাসি উঁকি দিচ্ছে।
","5","5","5"
" তার পেরিস্কোপ তৈরি।
","5","5","5"
" ছোটকাকে ফোন করে খবরটা দিতে হবে।
","5","5","5"
" এতক্ষন দরজা ভেজিয়ে একমনে কাজ করার ফলে হিমু জানতেই পারল না আয়না খুঁজে না পেয়ে পিসিঠাম্মা কি প্রলয় নৃত্য শুরু করেছেন নিচে।
","5","5","5"
" সেই সঙ্গে হিমুর মায়ের প্রতি তীক্ষ্ণ বাক্যবান বর্ষণ কারণ উনি নিশ্চিত আয়না নিখোঁজের পেছনে হিমুই দায়ী।
","5","5","5"
" “ হিমু।
","5","5","5"
"” মায়ের কড়া গলার ডাকে পেছন ফিরে চমকে উঠল হিমু।
","5","5","5"
" মা যে কখন এসে ওর পেছনে দাঁড়িয়েছেন ও বুঝতেই পারেনি।
","5","5","5"
" মা ঘরের চারিদিকে একবার চোখ বুলিয়েই বুঝে গেলেন কি ঘটেছে।
","5","5","5"
" হঠাৎ করে মায়ের হাতটা আছড়ে পড়ল হিমুর গালে।
","5","5","5"
" “ তুই কি আমাকে একটু শান্তিতে বাঁচতেও দিবি না।
","5","5","5"
"  তোর জন্য আমাকে এত কথা শুনতে হয়।
","5","5","5"
" লোকে এত গালি দেয় তোকে তাও তোর লজ্জা নেই।
","5","5","5"
" তোর মতো ছেলের মা হওয়ার চেয়ে মরে যাওয়া অনেক ভালো।
","5","5","5"
"” হিমুর কাছ থেকে কোনও উত্তরের প্রত্যাশা না করে মা ঘর থেকে বেরিয়ে গেলেন।
","5","5","5"
" হিমুর ঠোঁটে নোনতা জলের ধারা এসে পড়ছে।
","5","5","5"
" গালটাও জ্বালা জ্বালা করছে কিন্তু তার চেয়েও ওর মনের কষ্টের মাত্রাটা অনেক বেশি।
","5","5","5"
" বুকের ভেতর কান্না গুমরোচ্ছে।
","5","5","5"
" এই প্রথম মা ওর গায়ে হাত তুললেন আর মা কীসব কথা বলে গেলেন ওকে!        হিমু নদীর পাড়ে বসে খানিক্ষণ কাঁদল।
","5","5","5"
" কাউকে বুঝতে না দিয়ে চুপচাপ বাড়ি থেকে বেরিয়ে এসেছে ও।
","5","5","5"
" মাই যখন বলল যে ওর মতো ছেলের দরকার নেই তখন বাড়িতে কার জন্য থাকবে ও।
","5","5","5"
" “ হিমু এই হিমু।
","5","5","5"
" কি করছিস এখানে?
","5","5","5"
"” হিমু চোখ মুছে পেছনে তাকিয়ে দেখল বাদল দাঁড়িয়ে আছে?
","5","5","5"
" বাদল ওর ক্লাসেই পড়ে।
","5","5","5"
" হিমু শুকনো গলায় বলল, “ কিছু না এমনি বসে আছি।
","5","5","5"
"” বাদল উৎসাহিত হয়ে বলল, “ তাহলে আমার সাথে চল।
","5","5","5"
" ওপারের জঙ্গলে যা ডাঁসা ডাঁসা পেয়ারা হয়েছে না কি বলব তোকে! যাবি?
","5","5","5"
"” হিমু মাথা নেড়ে বলল, “ চল?
","5","5","5"
"” আসলে হিমুর পেটে ছুঁচো ডন দিচ্ছে এখন তাছাড়া একলা বসে করবেই বা কি।
","5","5","5"
" বাঁশের সাঁকোটা পেরিয়ে দুজনে চলল ওপারের জঙ্গলে।
","5","5","5"
" হিমুদের গ্রামের নদীটা নামেই নদী আসলে এটা একটা বড় খাল।
","5","5","5"
" তার ওপারে হালকা একটা জঙ্গল আছে।
","5","5","5"
" বাদলের কাছে নুন-লঙ্কা ছিল তাই দিয়ে বেশ মজা করে পেয়ারা গাছের মোটা ডালটায় বসে দুজনে  পেয়ারা খাচ্ছিল।
","5","5","5"
" হিমুর হঠাৎ চোখ পড়ল একটু উঁচু একটা ডালে বিশাল বড় তিনটে পেয়ারা ঝুলছে।
","5","5","5"
" হিমু গাছ বেয়ে আরও ওপরে উঠে গেল।
","5","5","5"
" সবে একটা পেয়ারা তুলেছে এমন সময় তার দৃষ্টি চলে গেল একটু দূরের একটা গাছের দিকে।
","5","5","5"
" একী! ওই লোকটা ওখানে কি করছে! “ বাদল, তাড়াতাড়ি গাছ থেকে নাম।
","5","5","5"
" ঐদিকে একটা লোক গলায় দড়ি নিচ্ছে।
","5","5","5"
" বাঁচাতে হবে।
","5","5","5"
"”  গাছ থেকে নেমে প্রানপনে ছুটল দুই কিশোর।
","5","5","5"
" লোকটা গলায় ফাঁসটা পরতে যাবে এমন সময় হিমু এক ধাক্কায় তাকে মাটিতে ফেলে দিল আর বাদল তাড়াতাড়ি করে গাছে উঠে দড়িটা খোলার চেষ্টা করতে লাগলো।
","5","5","5"
" মাটিতে পড়ে যাওয়া বৃদ্ধ মানুষটি বিস্মিত হয়ে দেখলেন তাঁর মুক্তির আশায় জল ঢেলে দিয়ে তাঁকে এই দুঃখ কষ্টের পৃথিবীতে আটকে দেওয়া দুই কিশোর জিজ্ঞাসু দৃষ্টিতে তাকিয়ে আছে তাঁর দিকে।
","5","5","5"
"    “ দাদা, হিমুকে কোথাও খুঁজে পেলাম না।
","5","5","5"
"” চিন্তিত কণ্ঠে বললেন হিমুর মেজকা।
","5","5","5"
" “  বৌমা যে কেন ওর গায়ে হাত তুলতে গেল।
","5","5","5"
" প্রচন্ড অভিমান হয়ে গেছে ছেলেটার।
","5","5","5"
"” হিমুর দাদু শুকনো গলায় বললেন।
","5","5","5"
" হিমুর বাবা এমনিতে একটু কম কথা বলেন কিন্তু আজ তাঁর পিসীমার সামনেই বললেন, “ নীলিমার কি দোষ বলত বাবা?
","5","5","5"
"কোনও কারণ ঘটল কি না ঘটল পিসিমা নীলিমাকে আর সেই সাথে আমার ছেলেটাকে যা নয় তাই বলে অপমান করতে থাকে?
","5","5","5"
" একটা মানুষ কত সহ্য করবে?
","5","5","5"
" আজ নীলিমার ধৈর্যচ্যূতি ঘটেছে?
","5","5","5"
" পিসীমাকে তো কিছু বলতে পারবে না তাই সেই রাগটা হিমুর ওপর গিয়ে পড়েছে।
","5","5","5"
"” “ শুধু শুধু আমাকে দোষ দিস নি অমিত।
","5","5","5"
" যা বদমাইশ ছেলে তোর!” পিসিঠাম্মা তেড়েফুঁড়ে উঠলেন।
","5","5","5"
" হিমুর বাবা ঠান্ডা গলায় তাঁর দিকে তাকিয়ে বললেন, “ হিমু  একটু দুস্টু কিন্তু ও কোনও দিন কারুর ক্ষতি করে না।
","5","5","5"
" ওর স্কুলের স্যার, ম্যাডামদের সবার প্রিয় হিমু।
","5","5","5"
" তাঁরা যখন বলেন অমিত বাবু আপনার হিরন্ময় হয়ত একটু চঞ্চল কিন্তু ওর জোড়া ছেলে আমাদের স্কুলে আর দুটি নেই ।
","5","5","5"
" ওর ওপর আমাদের অনেক আশা।
","5","5","5"
" তখন গর্বে আমার বুকটা ফুলে ওঠে।
","5","5","5"
"  কিন্তু হিমু কেন বার বার তোমার পেছনে লাগে জানো কারণ তুমি ওর মাকে অপমান করো।
","5","5","5"
" ওর বয়সে ও এইভাবেই প্রতিবাদের পন্থা খুঁজে নেয়।
","5","5","5"
"” পিসিঠাম্মা কোনও উত্তর দিতে পারলেন না।
","5","5","5"
" নীলিমাদেবী নিঃশব্দে বাড়ীর কাজ সেরে যাচ্ছেন।
","5","5","5"
" বুকের মধ্যে ক্রমাগত রক্তক্ষরণ হয়ে যাচ্ছে তাঁর কিন্তু বাড়ির একটা মানুষকেও তিনি অনুরোধ করেননি হিমুকে খুঁজে এনে দেওয়ার জন্য।
","5","5","5"
" নিজের ওপরে ভীষণ রাগ হচ্ছে তাঁর কেন তিনি একটু রাগ সামলাতে পারলেন না।
","5","5","5"
" তিনি তো হিমুর মা, ভালো করেই জানেন কেন হিমু ওর পিসিঠাম্মার সাথে এরকম করে।
","5","5","5"
" দুপুর তিনটে বেজে গেল এখন পর্যন্ত তিনি কিছুটি দাঁতে কাটেন নি।
","5","5","5"
"  তাঁর ছেলেটা কোথায় গেল, কি করছে কে জানে।
","5","5","5"
" শুধু মনে হচ্ছে এক্ষুনি হিমু দৌড়ে এসে তাঁর আঁচল ধরে বলবে মা খেতে দাও, খুব খিদে পেয়েছে।
","5","5","5"
" সবার অলক্ষ্যে চোখের জল মুছলেন হিমুর মা।
","5","5","5"
" হিমুর ঠাম্মা তো ঠাকুরের সামনে হত্যে দিয়ে পড়ে আছেন।
","5","5","5"
"  কাকিমা বাইরের বারান্দায় তুলতুলকে আঙ্গুর খাওয়াতে খাওয়াতে ডুকরে কেঁদে উঠলেন, “ ঠাকুর, আমার মেয়েটাকে তো তুমি পাষাণ করে দিয়েছ।
","5","5","5"
" হিমুটাকে অন্তত ফিরিয়ে দাও আমাদের কাছে।
","5","5","5"
"”       তুলতুলকে বসিয়ে রেখে তার মা একটু ভেতরে গিয়েছিলেন।
","5","5","5"
" সে শূন্য দৃষ্টিতে আকাশের দিকে তাকিয়ে ছিল।
","5","5","5"
" “টুনটুনি পাখি, কই গো আমার টুনটুনি পাখি।
","5","5","5"
" কোথায় তুমি?
","5","5","5"
"” তুলতুলের স্থবির হয়ে যাওয়া মন জগতে এই ডাকটা হিল্লোল তুলল?
","5","5","5"
" তার নির্বাক চোখদুটো যেন ভাষা খুঁজে পেল।
","5","5","5"
" সে দুচোখ মেলে বাইরের দিকে তাকালো।
","5","5","5"
" ওই তো গেটের বাইরে তার দাদান দাঁড়িয়ে আছে ধুতি, পাঞ্জাবী পরে।
","5","5","5"
" কাঁধে ঝোলা ব্যাগ, হাতে মিষ্টির হাঁড়ি।
","5","5","5"
" দাদান প্রতিবারই তো তার আর দাভাইয়ের পছন্দের মুগের জিলিপি আনে।
","5","5","5"
" “ কই গো আমার টুনটুনি পাখি কি আকাশে উড়তে গেছে?
","5","5","5"
"” ওই তো সেই চেনা ডাক?
","5","5","5"
" তুলতুলের নিশ্চুপ হয়ে যাওয়া ঠোঁটে হাসি উপচে উঠল।
","5","5","5"
" বহুদিন পর সে আবার তার ছোট্ট ছোট্ট পা দুটো দিয়ে দামাল হওয়ার মতো বাগানের বুক চিরে গেটের দিকে ছুটে চলল।
","5","5","5"
" দাদানের পাশে তার দাভাইও দাঁড়িয়ে আছে।
","5","5","5"
" “ দাদান।
","5","5","5"
"” এতদিন পর তুলতুলের গলার স্বর শুনে আনন্দে হিমুর দু চোখ ভরে এল।
","5","5","5"
