"sentence","emotion A1","emotion A2","emotion A3"
" দর্শকদের বসার জন্য চেয়ার একপাশে স্তূপীকৃত।
","5","5","5"
" পাড়ার মোটামুটি সব বাড়িতেই আজ দুপুরের মেনু খিচুড়ি বা সিদ্ধ ভাত, কারণ মায়েরা সব সুপার বিজি।
","5","5","5"
" গন্ডগোলটা শুরু হলো সীতাহরণ দিয়ে।
","5","5","5"
" রাবণের পার্টের জন্য বলাইদা আর ঘেন্টুদা, এই দুজনকে ফাইনাল করা হয়েছিল, একজন সাজবে সন্ন্যাসী, আরেকজন রাবণের সাজে উপস্থিত হবে।
","5","5","5"
" কিন্তু বিট্রে করলো ঘেন্টুদা ।
","5","5","5"
" সকাল থেকেই নাকি তার পেট খারাপ এবং এরপরে অবস্থার ক্রমাবনতি হওয়াতে মামাবাড়ি গমন।
","5","5","5"
" বলাইদা সব শুনেটুনে বলল “ব্যাটার যদি এতই স্টেজফ্রাইট ছিল তো আগে বলল না কেন”?
","5","5","5"
" “এখন এই মুহূর্তে নতুন রাবণ কোত্থেকে পাব আর ডায়লগইবা কিভাবে মুখস্ত করাবো?
","5","5","5"
"” চিন্তিত গলা বাপিদার?
","5","5","5"
" দূর থেকে রোজই ঘুরঘুর করত পটাইদা।
","5","5","5"
" আমরা সবাই জানতাম রাবণের রোলটা তার খুব পছন্দের।
","5","5","5"
" বড় দাদাদের কাছে পাত্তা না পেয়ে আমাদের কাছে এসে রাবণের অঙ্গভঙ্গি করে দেখাতো আর বলত, “দ্যাখ ঘেন্টুর থেকে বেটার কিনা?
","5","5","5"
"” বলাবাহুল্য হ্যাঁ ছাড়া না আর কেই বা বলবে?
","5","5","5"
" এহেন পটাইদা আর থাকতে না পেরে এসে বাপিদার প্রায় পায়ে পড়ে গেল, রাবণের পার্টটা তাকেই দিতে হবে, সে জান-প্রান লড়িয়ে দেবে?
","5","5","5"
" “তুই!” আপাদমস্তক তাকে দেখে নিল বাপিদাবাহিনী।
","5","5","5"
" পটাইদা - উচ্চতা চার ফুট পৌনে আট ইঞ্চি, ফিগারে চিন্ময় রায়, চুলে মিঠুন চক্রবর্তী আমার উচ্চারণে… একমেবাদ্বিতীয়ম! একে তো ‘স্ স্’ সমস্যা আবার টাকরার সাথে জিভ মাঝে মধ্যে আটকে গিয়ে সেটাও বেরোয় না।
","5","5","5"
" সত্যি বলতে খুবই মুসকিল, সরি মানে মুশকিলে পড়েছে বাপিদারা।
","5","5","5"
" অগত্যা শেষমেশ ‘নেই মামার থেকে কানা মামা ভালো’ এই প্রবচনে বিশ্বাস করে পটাইদাকেই সিলেক্ট করে ফেলা হলো, একটাই শর্তে, সে কোন ডায়লগ বলতে পারবে না, শুধুই হা হা করে হাসবে।
","5","5","5"
" পটাইদা ঢকঢক করে ঘাড় নেড়ে জানালো ‘রাজি’।
","5","5","5"
" আমরা ছোটরা তখন এসব কিছুই জানিনা।
","5","5","5"
" সবাইকে যার যার মায়েরা নিয়ে বসে পড়েছে সাজাবার জন্য।
","5","5","5"
" সবার আগের টার্গেট হলো মাথা।
","5","5","5"
" ওটাতে বসবে ফলস খোঁপা, ফুল, মালা ইত্যাদি।
","5","5","5"
" ব্যাপারটা যথেষ্ট চ্যালেঞ্জিং।
","5","5","5"
" আমার মা এক বাক্স ভর্তি ক্লিপ, কাঁটা ইত্যাদি নিয়ে বসে প্রাণপণ চেষ্টা চালাচ্ছে আমার মাথায় খোঁপাটি সেট করার জন্য, কোনমতেই পেরে উঠছে না।
","5","5","5"
" ‘ধুত্তোর’ শেষমেশ হল ছাড়লো মা।
","5","5","5"
" ইত্যবসরে মাকে বেহাল দেখে কয়েকজন কাকিমাও এগিয়ে এসেছে।
","5","5","5"
" কার আগে কে আমার মাথায় খোঁপা আটকে বাহাদুরি নেবে তার নীরব প্রতিযোগিতা চলছে।
","5","5","5"
" যাইহোক মোটামুটি ভাবে মাথায় খোঁপা সেট হলো।
","5","5","5"
" ততক্ষণে বিকেল হয়ে গেছে ।
","5","5","5"
" কুচোকাচার দল চললাম পূর্ণিমা কাকিমার বাড়ি, উনি সবার মেকআপ আর শাড়ি পরাবার ভার নিয়েছেন।
","5","5","5"
" দলের অর্ধেকের সাজ শেষ হওয়ার আগেই লোডশেডিং।
","5","5","5"
" কোই বাত নেহি! তখনকার দিনে লোডশেডিং হওয়াটা হাঁচি, কাশি, নাক ঝাড়ার মতোই একটা অভ্যেসের ব্যাপার ছিল।
","5","5","5"
" মোমবাতির টিমটিমে আলোতেই চললো সাজ-পর্ব ।
","5","5","5"
" সেজেগুজে মায়েদের হাত ধরে সব চললাম স্টেজের দিকে।
","5","5","5"
" সবার প্রথমেই আমাদের পারফরম্যান্স।
","5","5","5"
" হাতে প্রদীপ নিয়ে ‘আনন্দলোকে মঙ্গলালোকে’ গানে নাচতে হবে।
","5","5","5"
" বয়সে এবং সাইজে সবার ছোট হওয়ার দরুন লাইনের সবার আগে দাঁড় করানো হলো আমাকে।
","5","5","5"
" আমার পেছনে সারি দিয়ে বাকিরা ।
","5","5","5"
" আমার তো মজাই হয়ে গেল! গান শুরু হতেই নাচের তালে তালে স্টেজে ঢুকলাম।
","5","5","5"
" ঢুকেই আমার চোখ ভ্যাবাচ্যাকা।
","5","5","5"
" সামনে একগাদা লোক, সবাই আমার দিকে তাকিয়ে আছে, কেউ কেউ আবার তালও দিচ্ছে।
","5","5","5"
" আমাদের নাচ এমনভাবে হওয়ার কথা ছিল যে নাচের তালে তালে গানের সাথেই পুরো স্টেজ প্রদক্ষিণ করা কমপ্লিট হয়ে যাবে।
","5","5","5"
" কিন্তু বাদ সাধলাম আমি।
","5","5","5"
" এতো লোক আর অত বড় স্টেজ দেখে আমি তখন দিশেহারা ।
","5","5","5"
" ফল হলো এই যে মঞ্চ প্রদক্ষিণ শেষে আমি যখন আমার সাঙ্গোপাঙ্গ সমেত ব্যাকস্টেজে প্রবেশ করলাম তখন গান অর্ধেকও হয়নি।
","5","5","5"
" ঘাবড়ে গিয়ে সামনেটুকুতেই খানিকটা ঘুরপাক খেয়ে ব্যাপারটা শেষ করেছি আমি।
","5","5","5"
" আমার এই আহাম্মকির জন্য যা বকা শুনতে হয়েছিল আমাকে এখনো ভুলিনি।
","5","5","5"
" কেউ মনেই আনলো না যে আমি একটা ছোট্ট বাচ্চা।
","5","5","5"
" ঘেন্টুদা স্টেজ ফ্রাইটে পলায়ন করল, আমার বুঝি ভয় করে না?
","5","5","5"
" যাকগে, বাচ্চাদের কষ্টকে কেইবা কবে বুঝেছে?
","5","5","5"
" আমাদের উদ্বোধনী নৃত্যের পরে স্টেজে উঠল টেঁপি দিদি আর মান্তুদিদি যারা এই ক’দিন ধরে একটানা রেওয়াজ করে করে আমাদের কান ঝালাপালা করে দিয়েছে।
","5","5","5"
" নতুন আর কিছুই শোনবার নেই আমাদের।
","5","5","5"
" ওফ কি সেজেছে দুজন! টেঁপিদি আবার ঠোটে কি সব মেখেছে, চকচক করছে।
","5","5","5"
" পরে জেনেছিলাম ওটাকে লিপগ্লস বলে।
","5","5","5"
" যাই হোক এখানে একটা ব্যাপার হয়েছে।
","5","5","5"
" একটানা রেওয়াজের ফলেই হোক বা ঠান্ডার কারণেই হোক টেঁপিদির গলা পুরো বন্ধ, একেবারে দাঁড়ি পড়ে গেছে।
","5","5","5"
" ফ্যাঁসফেঁসে শব্দ ছাড়া কিছুই বের হচ্ছেনা।
","5","5","5"
" বাপিদারা সব দেখেশুনে বলে দিয়েছিল মান্তু একাই গাইবে, টেঁপি শুধু ঠোঁট নাড়াবে যাকে বলে লিপসিং করা।
","5","5","5"
" এই সব বুঝিয়ে বাঝিয়ে দুটোকে স্টেজে তোলা হয়েছে।
","5","5","5"
" এবার শুরু হলো গান।
","5","5","5"
" দুটো নজরুল গীতি গাইবার কথা ছিল।
","5","5","5"
" প্রথমটা মোটামুটি উতরে গেল।
","5","5","5"
" টেঁপিদির জন্য দুঃখই হচ্ছিল, বেচারা আসল জায়গাতেই গাইতে পারল না।
","5","5","5"
" গন্ডগোল বাধল দ্বিতীয় গানটার সময়।
","5","5","5"
" একা মান্তুদিকে হাততালি কুড়োতে দেখে খেপে গিয়ে হোক বা প্রবল দুঃখের জন্যই হোক দ্বিতীয় গানটা গাইবার জন্য তেড়ে-ফুঁড়ে উঠল টেঁপিদি।
","5","5","5"
" আচ্ছা আপনারা মোগাম্বো কে গাইতে শুনেছেন কখনো?
","5","5","5"
" বা গব্বর সিং?
","5","5","5"
" হয়ত এর থেকে ভয়ানক কিছু আর হতে পারেনা?
","5","5","5"
" মুখ লাল, চোখ ঠেলে বেরিয়ে আসছে আর গলার শির ফুলিয়ে প্রানপনে চিৎকার করে যাচ্ছে টেঁপিদি।
","5","5","5"
" মান্তুদি হারমোনিয়াম বাজানো থামিয়ে প্রবল ভয়ার্ত মুখে তাকিয়ে আছে ওর দিকে।
","5","5","5"
" সুর তাল সব পালিয়ে গেছে, অসুর আর বেতাল স্টেজে নৃত্য করছে।
","5","5","5"
" হঠাৎ দর্শকদের মধ্যে একটা শোরগোল উঠলো।
","5","5","5"
" কিছু না তেমন, মনি জেঠিমা নাকি ভিমড়ি গেছেন।
","5","5","5"
" জল এল, হওয়া হলো, জ্ঞানও এলো মনিজেঠিমার।
","5","5","5"
" চোখে জল নিয়ে ষ্টেজ ছাড়ল টেঁপিদি পেছন পেছন মান্তুদি।
","5","5","5"
" “ কুছ পরোয়া নেহি” ঘোষণা করল বাপিদারা।
","5","5","5"
" এখনো তিনটে বাকি আছে, সেগুলোতে ফাটিয়ে দিতে হবে।
","5","5","5"
" এরমধ্যে ব্যাকস্টেজে সেজেগুজে এসে গেছে সীতাহরন এর কলাকুশলীগণ।
","5","5","5"
" সীতারূপী বেণীদাকে বেশ ভালই মানিয়েছে।
","5","5","5"
" তবে বেচারা পটাইদা, তাকে নিয়ে হাসাহাসি চলছে রীতিমতো।
","5","5","5"
" সে গম্ভীর থেকে গম্ভীরতর হয়ে এখন গম্ভীরতম পর্যায়ে অধিষ্ঠান করছে।
","5","5","5"
" যথাসময়ে নাটক শুরু হল।
","5","5","5"
" প্রথম পর্ব ভালই হল।
","5","5","5"
" সন্ন্যাসীরূপী বলাইদা আর সীতারূপী বেণীদা জমিয়ে দিয়েছে খুব।
","5","5","5"
" পটাপট পটাপট হাততালি পড়ছে।
","5","5","5"
" পটাইদার সময় এলো এবার।
","5","5","5"
" আমরা কুচোরা পটাইদাকে খুদে খুদে বুড়ো আঙ্গুল তুলে বেষ্ট অফ লাক জানালাম।
","5","5","5"
" প্রবল বিক্রমে হাহাহাহা হুংকার দিয়ে স্টেজে ঢুকলো পটাইদা।
","5","5","5"
" বলে দেওয়া ছিল পটাইদা ঢুকেই বেণীদা মানে সীতার হাত ধরে টেনে হা হা করে হাসতে হাসতে বেরিয়ে যাবে, যাতে ব্যাপারটা কোনমতে উতরে যায়।
","5","5","5"
" বাদ সাধল পটাইদা।
","5","5","5"
" সে কিছুতেই নিজের অভিনয় প্রতিভা না দেখিয়ে সীতার হাত ধরবে না।
","5","5","5"
" সারা স্টেজ ঘুরে হা হা হা হা করে হেসেই চলেছে, আর সে কি কাঁপুনি! মুকুটটাই না খুলে পড়ে যায়।
","5","5","5"
" পরে জেনেছিলাম পৌরুষের তেজ দেখাতে ওভাবেই কাঁপতে হয়, আফটার অল রাবণ বলে কথা! এদিকে স্টেজের সাইড থেকে বাপিদা ক্রমাগত মৃদু গলায় ধমকে যাচ্ছে পটাইদাকে।
","5","5","5"
" কিন্তু কে কার কথা শোনে।
","5","5","5"
" ঝাড়া সাত মিনিট ধরে স্টেজ পরিক্রমা করে পটাইদার সীতাকে অপহরণ করার মুড হল।
","5","5","5"
" সীতার হাত ধরে মারলো টান।
","5","5","5"
" এদিকে মুশকিল হলো প্রথমে যখন ঘেন্টুদা পার্ট করছিল তখন শেখানো হয়েছিল বেণীদা কিছুতেই যেতে চাইবে না, মানে সীতা আরকি, একটু টানাটানি হবে দুই পক্ষে, শেষে রাবণ জোর করে সীতাকে নিয়ে ভাগলবা হবে।
","5","5","5"
" বাণীদা সেইমতো পটাইদার টানের উত্তরে সেও দিয়েছে এক টান।
","5","5","5"
" এই রে মাটি করেছে! মানে মাটি নিয়েছে।
","5","5","5"
" পলকা পটাইদা ওই টানে হুড়মুড়িয়ে এসে পড়েছে বাণীদার ঘাড়ে, আর দুইজনে পপাত ধরণীতলে মানে স্টেজের মেঝেতে গড়াগড়ি।
","5","5","5"
" স্টেজের পাশে বাপিদা হাত-পা ছুঁড়ে লাফাচ্ছে রীতিমতো, “গাধা, গরু, চামচিকে, গায়ে জোর নেই এক ফোঁটা, চলেছে রাবণ হতে”।
","5","5","5"
" দর্শক হেসে লুটোপুটি খাচ্ছে।
","5","5","5"
" এর মধ্যে কোন রকমে লটপটিয়ে উঠে দাঁড়িয়েছে দুইজন।
","5","5","5"
" গয়নাগাটি, মুকুট-ফুকুট, পরচুলো সব সামলে উঠেই আর কোন চান্স না নিয়ে সীতা নিজেই রাবণের হাত ধরে কোন গটগটিয়ে হেঁটে স্টেজ এর বাইরে মানে লঙ্কায় গমন করল।
","5","5","5"
" এরপরে পটাইদার কি হলো সেই গল্প আরেকদিন বলবো।
","5","5","5"
" এরপরে শুরু হলো ছোটদের ছড়া পাঠ।
","5","5","5"
" এখনো পর্যন্ত নির্বিঘ্নে এটাই একমাত্র মিটল।
","5","5","5"
" দর্শক খুব খুশি।
","5","5","5"
" সব্বাই কি সুন্দর সেজেগুজে এসে পারফর্ম করল।
","5","5","5"
" আমার আবার নতুন করে মার ওপর রাগ হল আমার নামটা কাটিয়ে দেওয়ার জন্য।
","5","5","5"
" ঠিক আছে নো প্রবলেম।
","5","5","5"
" এখনোও লাস্ট পারফরম্যান্স বাকি।
","5","5","5"
" প্রথমবারের শাস্তিস্বরূপ গ্রুপের মাঝখান থেকে আমাকে ডিমোশন দিয়ে সাইডে দাঁড় করিয়ে দেওয়া হয়েছে।
","5","5","5"
" এত্ত রাগ হল আমার! কি আর করব?
","5","5","5"
" গান শুরু হলো, ‘মম চিত্তে নিতি নৃত্যে’?
","5","5","5"
" কি দারুন নাচছি আমি! মনে হয় সব থেকে ভাল আমিই নাচছি।
","5","5","5"
" সবাই তো আমাকেই দেখছে।
","5","5","5"
" ওহ চিত্ত আমার সত্যিই ডিস্কো ডান্স করছে মনের আনন্দে।
","5","5","5"
" কিন্তু জ্ঞানী মানুষরা কি বলে গেছেন?
","5","5","5"
" ‘ মর্নিং শোজ দ্য ডে’ – যাবে কোথায়?
","5","5","5"
" দ্বিতীয়বার তাতা থৈথৈ, তাতা থৈথৈ করে যেই না ঘুরেছি, ঘটে গেল সেই ভয়াল ভয়ংকর বীভৎস ঘটনা, যাকে বলে রোমহর্ষক অভিজ্ঞতা! আমার মাথার খোঁপাটা ফুল সমেত ছিটকে উড়ে গিয়ে সামনের রায়দিদার কোলে গিয়ে পড়ল?
","5","5","5"
" রায় দিদা চোখে কম দেখেন।
","5","5","5"
" তিনি ছিটকে উঠে সাপ-সাপ বলে চেঁচিয়ে উঠলেন।
","5","5","5"
" খোঁপাটা কে সাপ কি করে মনে হলো এই প্রশ্নটা আমাকে না করে রায়দিদাকে করবেন বরং।
","5","5","5"
" মাঠের মধ্যে হঠাৎ সাপ-সাপ চিৎকারে যা হতে পারত তাই হল।
","5","5","5"
" লোকেদের মধ্যে হুলস্থুল, কে কার আগে পালাবে।
","5","5","5"
" কেউ কেউ চেয়ারে উঠে পড়েছেন।
","5","5","5"
" কয়েকজন অতিবুদ্ধিমান স্টেজেই উঠে এসেছেন।
","5","5","5"
" প্রবল গোলযোগ, গন্ডগোলে গান থামিয়ে দেওয়া হল।
","5","5","5"
" বাপিদা মাইকে ‘শান্ত হোন, শান্ত হোন’ বলে বলে হাল ছেড়ে দিয়েছে।
","5","5","5"
" দুই মিনিটে মাঠ ফাঁকা।
","5","5","5"
" সংস্কৃতির টানে আশেপাশের পাড়া থেকেও অনেক দর্শক এসে জমায়েত হয়েছিল, এখন কারোরই চুলের আগাও দেখা যাচ্ছে না।
","5","5","5"
" বাপিদাদের মনের অবস্থা ভগবানই জানে।
","5","5","5"
" আর আমি?
","5","5","5"
" এই ঘটনার পর জীবনে আর স্টেজমুখো হইনি আমি?
","5","5","5"
" ।
","5","5","5"
