"sentence","emotion A1","emotion A2","emotion A3"
" আজকাল আমার ডানায় নতুন পালক গজিয়েছে।
","5","5","5"
" ঐ তো কালকে উড়ে ভুট্টা ক্ষেত পর্যন্ত গেলাম।
","5","5","5"
" তোদের দেখে খুব ইচ্ছা করে ঐ দলে ভিড়ে যাই, উড়ি।
","5","5","5"
" এই খাঁচা আমার আর ভালো লাগছে না।
","5","5","5"
"” “তা বটে।
","5","5","5"
" বনে বনে মাঠে মাঠে ওড়ার আনন্দই আলাদা।
","5","5","5"
" মুখের সামনে ছড়ানো দানা পেলে ভালো হয় নিশ্চই, কিন্তু ঠোঁটে চিরে খাবার খুঁজে পাওয়ার আনন্দই আলাদা।
","5","5","5"
" তুই কী বুঝবি?
","5","5","5"
" যাক গে, কিন্তু তোর খাঁচা খোলার কায়দা আমি তো জানি না?
","5","5","5"
"” “দেখি কথা-টথা বলে মন গলিয়ে আমি নিজে কোনও উপায় করতে পারি কিনা।
","5","5","5"
" এখানে খাঁচা ছাড়া হতেও ভয়।
","5","5","5"
" একটা মস্ত হুলো আছে বাড়িতে।
","5","5","5"
" খালি আমার দিকে নজর দেয়।
","5","5","5"
" বের হলেই যেন কচ্‌মচিয়ে খেয়ে ফেলবে।
","5","5","5"
" ওর ভয়েও মনে হয় খাঁচাটাই আমার নিরাপদ আশ্রয়।
","5","5","5"
"” “বিপদ নিরাপদ বুঝিনা।
","5","5","5"
" শুধু বুঝি তুই বন্দী, আমরা স্বাধীন।
","5","5","5"
" জানিস কি, আমাদের ছানাপোনাদের তো বটেই, অনেক সময় আমাদের মতো বড় টিয়াদেরও বা অন্য ছোট মাপের পাখিদেরও বাজ, ঈগল এরা শিকার করে খায়।
","5","5","5"
" আমাদের বিপদ নেই?
","5","5","5"
" তাই বলে কি আমরা ওড়া ছেড়ে দিয়েছি?
","5","5","5"
"” সত্যি কথা?
","5","5","5"
" কী জবাব দেবে চন্দনা খুঁজে পেল না।
","5","5","5"
" শুধু বলল, “তুই রোজ এসে আমার সঙ্গে একটু গল্পগাছা করে যাস।
","5","5","5"
" তোদের বনের গল্প, বাগানে বাগানে ফুলের বীজ, ফল-পাকুড় খাওয়ার গল্প।
","5","5","5"
"” “আচ্ছা”।
","5","5","5"
" উড়ে গেল মুক্ত পাখি।
","5","5","5"
" পরের দিন অনেক কাকুতি মিনতি করে, শিস্ দিয়ে, নাচ দেখানোর কথা দিয়ে তুতুলকে দিয়ে খাঁচা খোলাল চন্দনা।
","5","5","5"
" প্রথমটায় বারান্দার একোণ ওকোণ ঘুরে বেড়াতে লাগল।
","5","5","5"
" কোথা থেকে গন্ধ পেয়ে হুলো বেড়ালটা এসে হুজ্জোতি বাধিয়ে দিল।
","5","5","5"
" প্রাণ বাঁচাতে পাখি পাখা মেলল।
","5","5","5"
" খাঁচায় ঢুকল না।
","5","5","5"
" তুতুলের হাত ফস্কে উড়ে গেল বাগানের জাম গাছটার ডালে।
","5","5","5"
" তুতুল ডুকরে উঠল।
","5","5","5"
" বাড়ির সবাই ছুটে এসে “হায় হায়” করে উঠল।
","5","5","5"
" বেড়ালকে বকল ভয় দেখানোর জন্য।
","5","5","5"
" পাখিটাকে গাছ থেকে নামানোর জন্য মই নিয়ে আসা হল।
","5","5","5"
" চন্দনা আরও উঁচুতে উঠে গেল।
","5","5","5"
" ধরা দেবে না।
","5","5","5"
" অনভ্যাসে মাথা ঘুরছে।
","5","5","5"
" তবু না।
","5","5","5"
" বেড়ালের পেটে যাওয়ার ভয়েও, খাঁচায় বন্দী হবার আশঙ্কাতেও।
","5","5","5"
" হঠাৎ পেছন থেকে তীর বেগে তাকে টপকে বেরিয়ে যেতে যেতে সেই ঝগরাটে টিয়াটা বলল, “বন্ধু, সাবধান! পেছনে বাজ!” আর তখনই কিছু বোঝার আগে বাজ এসে ছোঁ মেরে তুলে নিল আনাড়ি উড়ানদারকে।
","5","5","5"
" সে চিৎকার করার সময়টুকু পেল না।
","5","5","5"
" বা হৈ-হৈ কোলাহলে তার কান্না শোনা গেল না।
","5","5","5"
" বাড়ির সকলে প্রচণ্ড ভেঙে পড়ল।
","5","5","5"
" তুতুল দুদিন ভালো করে খেতে পারল না।
","5","5","5"
" কদিন পরে নতুন টিয়া খাঁচায় এল।
","5","5","5"
" তাকেও একইরকম তালিম দেওয়া শুরু হল, “এ্যাই, খবরদার বলছি।
","5","5","5"
" ফল খাবি না।
","5","5","5"
" যাঃ, যাঃ! হুশ্ হুশ্!” ।
","5","5","5"
