"sentence","emotion A1","emotion A2","emotion A3"
" "" এবার ভ্রূ কোঁচকানোর পালা কুনালের।
","5","5","5"
" ভুতের বাড়ি ! বলে কি লোকটা ! শেষে কিনা ভুতের বাড়ি থেকে নিমন্ত্রণ তাও আবার শহরের নামকরা সার্জন কুনাল বাসু কে ! "" ঠিক আছে কিছু না পেলে হেঁটেই যেতে হবে দেখছি ।
","5","5","5"
" কোন রাস্তা হয়ে যাব সেটা বলতে পারবে তো না কি?
","5","5","5"
""" ""তা পারবো বাবু,ঐ যে ঐদিকে সামনে বাঁদিকে বড়ো পুকুরটা রেখে ডানদিকের রাস্তা ধরে পর পর সাতটা তাল গাছের সারি পেরিয়ে সামনে বাঁশবন, সেই বাঁশবনের ভেতর দিয়ে সরু রাস্তা ধরে প্রায় পাঁচ কিলোমিটার গেলে তবে রাজবাড়ী পাবেন ?
","5","5","5"
" তার নামই হল সাতমহল।
","5","5","5"
" কিন্তু দাদাবাবু এতো দেরি করে এলেন তা রাজবাড়ী পৌছাতে তো সন্ধ্যা হয়ে যাবে।
","5","5","5"
""" তা হোক তবুও যেতে হবে।
","5","5","5"
" স্টেশন থেকে পা বাড়াল কুনাল।
","5","5","5"
" ইসস্ যদি রাজাবাবুকে গাড়ি পাঠাতে বলতো তাহলে এতো ঝামেলা পোহাতে হতোনা।
","5","5","5"
" চাওয়ালার কথা মতো রাস্তা ধরে কিছুটা এগোতেই পিছন থেকে সাইকেলের ক্রিং ক্রিং আওয়াজ।
","5","5","5"
" একটা বয়স্ক লোক ধুতি আর গেঞ্জি পরে মাথায় পাগড়ি প‍রে সাইকেল চালিয়ে আসছে।
","5","5","5"
" ""ও বাবু, ও বাবু সাতমহল যাবিন তো ,আইসেন আমি আপনাকে কিছুদুর এগাই দি ।
","5","5","5"
""" ""কিছুদুর কেন দাদু ?
","5","5","5"
" পুরোটা এগিয়ে দিলে তো বেশি ভালো হতো?
","5","5","5"
" "" দাদু এবার পানের পিক ফেলে হেঁসে বলল,"" তা কি করে হয় বাবু, ঐ তালগাছ পর্যন্ত আমি যাতি পারবো।
","5","5","5"
"অতটা আমার এলাকা।
","5","5","5"
" তার বেশি গেলে তেনারা আবার পিছে লাগে।
","5","5","5"
"ঐখান থেকে আবার তেনাদের এলাকা কিনা ।
","5","5","5"
" "" এ আবার কি সব বলে ! কুনাল আর বেশি কিছু ভাবলো না।
","5","5","5"
" মুখে হাসি দিয়ে সাইকেলের পিছনে চেপে বসল।
","5","5","5"
" এখানকার লোকজন সব কেমন যেন অদ্ভুত ধরনের।
","5","5","5"
" মনে হয় কথার মধ্যেও আরো কথা আছে।
","5","5","5"
" যাই হোক, তালতলা আসতেই লোকটা কুনালকে নামিয়ে দিল।
","5","5","5"
" "" এখান ঐ সোজা গেলেই সাতমহল।
","5","5","5"
" রাজাবাবুকে আমার পেন্নাম জানাবেন।
","5","5","5"
" বলবেন, বিশু লেঠেল তেনাকে পেন্নাম দিয়েছে।
","5","5","5"
" ঐ যে সোজা চলিযান বাবু ।
","5","5","5"
""" ""তা বিশু লেঠেল তুমি...."" কুনালের কথা বন্ধ হয়ে গেল।
","5","5","5"
" যাহ্ বাবা কোথায় কে ! নির্জন রাস্তায় সে একাই দাঁড়িয়ে আছে।
","5","5","5"
" লোকটা গেল কোথায় ?
","5","5","5"
" সব ব্যাপার কেমন গোলমেলে?
","5","5","5"
" আর কিছু চিন্তা না করে এগিয়ে গেল সামনে।
","5","5","5"
" (২) প্রায় পাঁচ কিমি হাঁটতে হাঁটতে অবশেষে কুনাল যে বাড়িটার সামনে এসে দাঁড়াল সেটাকে আর যাই বলা যায় কিন্তু রাজবাড়ি বা সাতমহল কোনভাবেই বলা যায়না।
","5","5","5"
" দোতালা বাড়িটা সাবেকি জমিদার বাড়ির মতো।
","5","5","5"
" তাও একদিকটা ভেঙে পড়েছে।
","5","5","5"
" পোড়ো বাড়ি বলতে যা বোঝায় এবাড়িরও একই অবস্থা।
","5","5","5"
" ভাঙ্গা পাঁচিল ঘেরা বাড়িটার সামনে ভাঙ্গা একটা রেলিং গেট।
","5","5","5"
" এক কালে তার যে খুব জৌলুস ছিল তা দেখেই বোঝা যায়।
","5","5","5"
" অনেক ডাকাডাকির পর কাওকেই দেখতে না পেয়ে সাবধানে গেট পেরিয়ে ভেতরে ঢুকে পড়ল কুনাল।
","5","5","5"
" বয়স কম তায় আবার নামকরা সার্জন, রোজ ডেডবডির সাথে ওঠাবসা।
","5","5","5"
" তাছাড়া এমনিতেই ভয়ডর চিরকালই একটু কম।
","5","5","5"
" বাড়ির ভেতরটা আগাছা আর আবর্জনায় ভর্তি।
","5","5","5"
" এখন পায়ের আওয়াজ পেয়ে দু চারটে সাপ বেরিয়ে এলেও অবাক হওয়ার কিছু নেই।
","5","5","5"
" বাইরে সূর্য ডুবে গেছে, ভেতরে জমাট বাঁধা অন্ধকার।
","5","5","5"
" ভাগ্যিস টর্চ, দেশলাই, মোমবাতি সব সাথে নিয়েই ঘোরে।
","5","5","5"
" কাছাকাছি কোন লোকালয়ও নেই যে রাতটুকু কাটিয়ে ফিরে যাবে।
","5","5","5"
" অগত্যা এবাড়িতেই রাতটুকু কাটিয়ে সকালে ফিরতে হবে।
","5","5","5"
" বাড়ির দোতালাটা অপেক্ষাকৃত পরিষ্কার দেখে কুনাল ঠিক করল দোতালাতেই থাকবে।
","5","5","5"
" মনের মতো জায়গা ঠিক করল।
","5","5","5"
" সেই কোন সকালে খেয়ে বেরিয়েছে ,ক্ষিদেও পেয়েছে।
","5","5","5"
" ব‍্যাগ থেকে বিস্কুটের প‍্যাকেট বের করে কয়েকটা খেয়ে পাশে রেখে দিল।
","5","5","5"
" পরে আবার খাওয়া যাবে।
","5","5","5"
" এরকম একটা পরিবেশে স্বাভাবিক ভাবেই ঘুম আসার কথা নয়।
","5","5","5"
" টিম্ টিম্ করে মোমবাতিটা জ্বলছে দুরে।
","5","5","5"
" বড়ো মোমবাতি, না নেভালে ভোরের আগে নিমভে না।
","5","5","5"
" কুনাল চোখ বন্ধ করে শুয়ে আছে।
","5","5","5"
" হটাৎ মনে হল যেন পরিবেশটা শীতল হয়ে গেছে।
","5","5","5"
" কি হলো এতো ঠাণ্ডা কেন! চোখ খুলতেই একঝাঁক অন্ধকার চোখে ধাক্কা মারল।
","5","5","5"
" কি ব‍্যাপার হাওয়া নেই অথচ মোমবাতি নিভল কিভাবে! এবার কুনাল বেশ ঘাবড়ে গেল।
","5","5","5"
" একেবারে ঠিক কানের কাছে কার যেন নিশ্বাসের আওয়াজ।
","5","5","5"
" একেবারে ঠিক পাশেই যেন কেউ শুয়ে আছে।
","5","5","5"
" একটু নড়লেই যেন তার স্পর্শ পাবে।
","5","5","5"
" টানটান হয়ে শুয়ে আছে কুনাল , তাহলে কি তাদের কথাই সত্যি ?
","5","5","5"
" এটা ভুতুড়ে বাড়ি ?
","5","5","5"
" এখানে ভুত থাকে ?
","5","5","5"
" কতক্ষন এভাবে শুয়ে ছিল কুনালের মনে নেই ?
","5","5","5"
"এক একটা সেকেন্ড যেন এক একটা ঘন্টা।
","5","5","5"
" একটা সময় মনে হল শ্বাস প্রশ্বাসের আওয়াজ বন্ধ হয়ে গেল।
","5","5","5"
" এখন ঘরময় যেন কেউ ছোটাছুটি করছে।
","5","5","5"
" কুনাল টর্চ জ্বালাতেই সব চুপচাপ।
","5","5","5"
" আলো নেভাতেই আবার দৌড়াদৌড়ি শুরু।
","5","5","5"
"দৌড়ে বাইরে বেরিয়ে যাচ্ছে আবার দৌড়ে ভেতরে আসছে।
","5","5","5"
"অন্ধকারে ভালো করে কিছু দেখা যাচ্ছে না তবে কুনাল যেন অনুভব করতে পারছে।
","5","5","5"
" এবার যেন ফিসফিস করে কেউ কথা বলছে।
","5","5","5"
" ঐ তো কেউ যেন হাসল।
","5","5","5"
"জোরে আরো জোরে।
","5","5","5"
" উহ্।
","5","5","5"
" কুনাল দু হাতে কান চাপা দিল।
","5","5","5"
" এবার ফুপিয়ে ফুপিয়ে কাঁদছে।
","5","5","5"
" কাছে খুব কাছে।
","5","5","5"
" একে বারে মাথার কাছে।
","5","5","5"
" ঘাড় ঘুরিয়ে যেই দেখতে যাবে অমনি বাইরে সিঁড়িতে ঠক্ ঠক্ আওয়াজ।
","5","5","5"
"কে যেন লাঠিতে ভর দিয়ে উপরে উঠে আসছে।
","5","5","5"
"শক্ত হাতে টর্চটা ধরে পড়ে রইল কুনাল।
","5","5","5"
" আলোর বৃত্তটা বড়ো হতে হতে সামনে এল।
","5","5","5"
" হাতে লন্ঠন নিয়ে আপাদমস্তক চাদরে ঢেকে এক বৃদ্ধ উঠে এল।
","5","5","5"
" ""দাদা বাবু ,রাজাবাবু এসেছেন আপনার সাথে দেখা করতে।
","5","5","5"
"আপনাকে ডাকছেন।
","5","5","5"
" আপনি আসুন আমার সাথে।
","5","5","5"
" "" এসব কি হচ্ছে ! হ‍্যাঁ বা না কোন কথায় কুনালের গলা দিয়ে বেরোলো না।
","5","5","5"
" শিরদাঁড়া দিয়ে ঠাণ্ডা স্রোত নেমে যাচ্ছে।
","5","5","5"
" ""ত __তুমি কে ?
","5","5","5"
""" ""আমি এবাড়ির দারোয়ান আছি বাবু ?
","5","5","5"
""" ""এতোক্ষন কোথায় ছিলে ?
","5","5","5"
" আসার সময় তো ক_কই তোমায় দে দেখলাম না ?
","5","5","5"
" "" কুনাল এখনো ধাতস্থ হতে পারেনি।
","5","5","5"
" "" জ্বি বাবু, আমি তো রাতে আসি শুধু।
","5","5","5"
""" ""কেন?
","5","5","5"
" শুধু রাতে কেন ?
","5","5","5"
" "" ""জ্বি, আলো যে সহ‍্য হয়না বাবু?
","5","5","5"
" ডাকাত সর্দার এতো জোরে মাথায় লাঠি মারল যে পরানটা বেরিয়ে গেল বাবু।
","5","5","5"
" "" ""মা-মানে?
","5","5","5"
""" ""মানে কি আর দাদাবাবু, বেঁচে থাকতে দিনরাত পাহারা দিতাম ,এখন শুধু রাতেই দিতে পারি ?
","5","5","5"
" আর রাজাবাবুও তো রাত্রেই আসেন।
","5","5","5"
" "" কুনালের আর কথা বের হলোনা।
","5","5","5"
"বেশ বুঝতে পারল ভুতের খপ্পরে পড়েছে।
","5","5","5"
" ""আসেন দাদাবাবু, রাজাবাবু আপনার জন্যে অপেক্ষা করছেন।
","5","5","5"
""" ভাঙ্গা ঘরটা থেকে বেরোতেই আরও এক চমক লাগল কুনালের।
","5","5","5"
" চারিদিকে আলোতে ঝক্ মক্ করছে।
","5","5","5"
" এই কয়েক ঘন্টার মধ্যে অদ্ভুত ভাবে বদলে গেছে সব কিছু।
","5","5","5"
" এখন সত্যিই মনে হচ্ছে সে কোনো রাজবাড়িতে আছে।
","5","5","5"
" কুনালের গলা দিয়ে আর কোনো আওয়াজ বেরোচ্ছে না।
","5","5","5"
" চুপচাপ দারোয়ানের পেছনে পেছনে হাঁটছে।
","5","5","5"
" হঠাৎ বাচ্চার খিলখিল হাঁসির আওয়াজ।
","5","5","5"
" কুনাল ভয় পেয়ে দারোয়ানের দিকে তাকাল।
","5","5","5"
" ""ও কিছু নয় দাদাবাবু।
","5","5","5"
" ছোট কুমার ছাদে বল খেলছে বাবু।
","5","5","5"
""" কুনাল একবার ছাদের দিকে তাকিয়ে আবার দারোয়ানকে অনুসরন করল।
","5","5","5"
" কয়েক পা এগিয়েছে মাত্র হঠাৎ বাচ্চার আর্তনাদ।
","5","5","5"
" যেন কেউ ছাদ থেকে পড়ে গেল ! ছোট কুমার নাকি ! ঠিক তখনই কোথাকার দেওয়াল ঘড়িতে ঢং ঢং করে দুটো বাজার ঘন্টা দিল।
","5","5","5"
" দারোয়ান পেছনের দিকে একবার তাকিয়ে বলতে শুরু করলো,"" দাদাবাবু ,দুটো বাজল ।
","5","5","5"
" আজ থেকে একশো বছর আগেকার ঘটনা দাদাবাবু।
","5","5","5"
" সেই বছর দুপুর বেলায় ছোট কুমার ছাদে বল খেলছিল।
","5","5","5"
" রানি মা ঘুমে ছিলেন ।
","5","5","5"
" মায়ের চোখ এড়িয়ে বল খেলতে খেলতে কি যে হল ,ছোটকুমার ছাদ থেকে পড়ে গেল।
","5","5","5"
" তার কয়েক দিন আগেই বড়কুমার শিকারে যেয়ে বাঘের পেটে গেল আর ছোট কুমারও চলে গেল।
","5","5","5"
" রানিমার পাগল পাগল অবস্থা।
","5","5","5"
"কত বদ‍্যি দেখাল তবুও সারলনি বাবু।
","5","5","5"
" শেষে একটা উপায় পাওয়া গেল।
","5","5","5"
" এখন রানি মা অনেক সুস্থ।
","5","5","5"
" "" (৩) হাঁটতে হাঁটতে কুনাল যেই ঘরটায় পৌছালো , বাইরের আলোকসজ্জা অপেক্ষা সেই অনেকটায় জৌলুসহীন।
","5","5","5"
" আলো আঁধারি ঘরটাতে বিষাদের ছাপ স্পষ্ট।
","5","5","5"
" বিছানায় রানি মা শুয়ে আছেন, আপাদমস্তক ভেলভেটের চাদরে ঢাকা।
","5","5","5"
" বিছানার পাশেই একজন প্রৌঢ় বসে আছে।
","5","5","5"
" দারোয়ান তার দিকে ইঙ্গিত করে কুনালকে বলল,""এই হলেন আমাদের রাজাবাবু আর উনি আমাদের রানি মা।
","5","5","5"
" "" তারপর রাজাবাবুকে উদ্দেশ্য করে বলল,"" কত্যাবাবু, ডাক্তারবাবুকে সাথে করে নিয়ে এসেছি।
","5","5","5"
" "" দারোয়ানের কথায় প্রেত রাজা ঘুরে তাকালেন।
","5","5","5"
" কুনালকে দেখে চোখ দুটো যেন চকচক করে উঠল।
","5","5","5"
" ""ডাক্তার তোমার আসতে কোন অসুবিধা হয়নি তো?
","5","5","5"
""" "" না মানে স্টেশনে চাওয়ালা রাস্তা বলে দিয়েছিল ?
","5","5","5"
""" "" কে?
","5","5","5"
" ও আচ্ছা হরেন?
","5","5","5"
" বুড়ো কুয়াশাতে রেল লাইন পার হতে গিয়ে ট্রেনে কাটা হয়ে মরল তবুও এখনো স্টেশনেই ঘুরে বেড়ায়।
","5","5","5"
" "" কুনাল কি বলবে ভাষা পেলনা।
","5","5","5"
" এখানে পা রাখতেই ভূতের খপ্পরে ! "" বুঝলে ডাক্তার এখানকার প্রজারা আমাকে এখনও খুব মান‍্য করে।
","5","5","5"
" যখন ডাকাতরা সাতমহল লুঠের জন্য আক্রমণ করল, এই দারোয়ান আর আমার বিশ্বস্ত বিশু লেঠেল দুজনেই প্রাণ দিল কিন্তু এখনো আমাকে ছেড়ে যেতে পারলোনা ।
","5","5","5"
" "" বলেই রাজাবাবু হেসে উঠলেন।
","5","5","5"
" কুনাল ভয়ে কেঁপে উঠল।
","5","5","5"
"বিশু লেঠেল ! রাজাবাবু এবার মুচকি হেসে দারোয়ানকে হাতের ইশারায় যেতে বললেন।
","5","5","5"
" কুনাল নিজেকে স্থির রাখার আপ্রাণ চেষ্টা করতে লাগল।
","5","5","5"
" দারোয়ান চলে যেতেই কুনালের কাছে চলে এল রাজাবাবু।
","5","5","5"
" কুনালের হাত দুটো ধরে পাগলের মতো মিনতি করতে লাগলেন।
","5","5","5"
" ""আমার রানিকে তুমি বাঁচাও ডাক্তার।
","5","5","5"
""" ""কি হয়েছে আপনার রানি মার ?
","5","5","5"
""" ""ওর অসুখ সারছেনা ডাক্তার?
","5","5","5"
" তুমি ওষুধ দাও।
","5","5","5"
""" উত্তরে কুনাল কি বলবে ভেবে পেলনা।
","5","5","5"
" অশরীরি আত্মাকে আবার কি ওষুধ দেবে ! এমনিতেই গলা শুকিয়ে কাঠ।
","5","5","5"
" তবুও আমতা আমতা করে বলল,"" কি ওষুধ দেব রানি মা কে ?
","5","5","5"
""" ""আছে ডাক্তার তোমার কাছেই আছে?
","5","5","5"
" রানি কে যখন কোন বদ্যি, কবিরাজ সুস্থ করতে পারলোনা তখনই খবর নিয়ে এল শম্ভু তান্ত্রিক।
","5","5","5"
" রাজবাড়ীর পশ্চিমের জঙ্গলে থাকে তিনজন ডাইনি।
","5","5","5"
" তাদের কাছে রানি কে নিয়ে গেলে একমাত্র তারাই পারবে রানিকে সুস্থ করতে।
","5","5","5"
" বুঝলে ডাক্তার , সাথে সাথে রানিকে নিয়ে রওনা দিলাম।
","5","5","5"
" দশ দিন ধরে মন্ত্র তন্ত্র চললো, শেষে একটা উপায় পাওয়া গেল।
","5","5","5"
" রানিকে একশো বৈদ্যের টাটকা হৃদপিণ্ড খাওয়াতে হবে।
","5","5","5"
" তবেই রানি সুস্থ হবে।
","5","5","5"
" বৃশ্চিক রাশি, উত্তরাষাঢ়া নক্ষত্রের জাতক হতে হবে।
","5","5","5"
" যার বাম দিকের বক্ষে জন্ম চিহ্ন থাকবে এমন বৈদ‍্যের হৃদপিণ্ড যদি রানি টাটকা খেতে পারে তবেই রানি সুস্থ হবে।
","5","5","5"
" নিরানব্বইটা হৃদপিণ্ড টাটকা খেয়েছে রানি , আর একটা হলেই একশো পূর্ণ হবে।
","5","5","5"
" তুমি বৃশ্চিক রাশি,উত্তরাষাঢ়া নক্ষত্রের জাতক, তোমার বাম বক্ষে জন্ম চিহ্ন আছে।
","5","5","5"
"লাল জরুল।
","5","5","5"
" আর ডাক্তার হিসাবে তোমার নামও আকাশ ছোঁয়া।
","5","5","5"
"তুমি তোমার হৃদপিণ্ডটা দাও ডাক্তার।
","5","5","5"
" আমার রানিকে বাঁচাও।
","5","5","5"
""" কুনালকে কেউ যেন মন্ত্রশক্তি দিয়ে বেঁধে দিয়েছে, এমন ভাবে দাঁড়িয়ে আছে।
","5","5","5"
" এবার মৃত্যু নিশ্চিত।
","5","5","5"
"হাজার চেষ্টা করেও নড়তে পারছেনা।
","5","5","5"
" চোখের সামনে এবার রাজাবাবু আর রানিমার চেহারা পাল্টে যাচ্ছে।
","5","5","5"
" চোখগুলো বেরিয়ে আসছে।
","5","5","5"
" শরীরের মাংস পঁচে গলে পড়ছে।
","5","5","5"
" দুজনের ""হা হা"" অট্টহাস‍্যে বদলে যাচ্ছে চার পাশের পরিবেশ।
","5","5","5"
" আলোক উজ্জ্বল মহল চোখের সামনে বদলে গেল পোড়োবাড়িতে।
","5","5","5"
" আলো আঁধারিতে রাজা,রানি, দারোয়ান, বিশু লেঠেল, চাওয়ালা সবাই মানুষের অবয়ব ছেড়ে কঙ্কাল হয়ে চারপাশে ঘুরে বেড়াতে লাগল।
","5","5","5"
" না আর না বাঁচতেই হবে ।
","5","5","5"
" সব ভয় ছাড়িয়ে ছুটতে শুরু করল কুনাল।
","5","5","5"
" ঘর ছাড়িয়ে বারান্দা,।
","5","5","5"
"বারান্দা পেরিয়ে সিঁড়ি, অন্ধকারে দেওয়ালে ধাক্কা খেয়ে এ ঘর ও ঘর পেরিয়ে, দোতালা থেকে একতলা ,ভাঙ্গা রেলিং পেরিয়ে স্টেশনের দিকে ছুটে চলল কুনাল।
","5","5","5"
" পেছনে হাত বাড়িয়ে ছুটে আসছে প্রেত রাজার দলবল।
","5","5","5"
" (৪) স্টেশনে এই কাক ভোরেই মানুষের আনাগোনা শুরু হয়ে গেছে।
","5","5","5"
"পেপার ওয়ালা পেপার ফেরি করছে।
","5","5","5"
" কুনাল কোনরকমে হাঁফাতে হাঁফাতে স্টেশনে এসে পৌছাল।
","5","5","5"
" এখনো দর দর করে ঘামছে।
","5","5","5"
" সাক্ষাৎ মৃত্যুর হাত থেকে বেঁচে ফিরে এসেছে।
","5","5","5"
" ভোর হয়ে গেছে এখন নিশ্চয় প্রেতাত্মারা আর আসতে পারবেনা।
","5","5","5"
" দেওয়ালে মাথা ঠেকিয়ে স্টেশনের বেঞ্চেই চোখ বন্ধ করে বসে পড়ল কুনাল।
","5","5","5"
" সবে একটু বুকের ধড়পড়ানিটা কমেছে , কাঁধে কারো শীতল স্পর্শ।
","5","5","5"
" ঘাড় ঘুরিয়ে দেখল প্রেত চাওয়ালা।
","5","5","5"
" শিরদাঁড়া বেয়ে আবার শীতল স্রোত নেমে গেল।
","5","5","5"
" ভয়ে আবার ভেতরটা শুকিয়ে যাচ্ছে।
","5","5","5"
" ঠিক সেই মুহুর্তেই পেপারওয়ালা হাঁক দিয়ে পেরিয়ে গেল,""আজকের তাজা খবর,দিকপুর ট্রেন দূর্ঘটনায় বিখ্যাত সার্জন কুনাল বাসু র মৃত্যু।
","5","5","5"
""" ---------***--------- ।
","5","5","5"
