"sentence","emotion A1","emotion A2","emotion A3"
" তাহলে আবার তোমার মন খারাপ করবে?
","5","5","5"
" কাজ কর মন দিয়ে তারপর বুধবার বাবার কাছে এস।
","5","5","5"
" তখন না হয় আসব তোমার কাছে।
","5","5","5"
"’ ‘তুমি তাহলে এখুনি চলে যাবে?
","5","5","5"
"’ অভিমান ভরা গলায় জিগেস করল ঋভু?
","5","5","5"
" ‘হ্যাঁ গো! যেতে না ইচ্ছে করলেও যেতেই হবে।
","5","5","5"
" আর যে কোন উপায় নেই।
","5","5","5"
"’ রিংকির গলাতেও মন খারাপের সুর।
","5","5","5"
" ‘কিভাবে যাবে?
","5","5","5"
" দাঁড়াও, ড্রাইভারকে বলে দিই?
","5","5","5"
" ও তোমাকে ছেড়ে আসুক।
","5","5","5"
"’ ঋভু ব্যস্ত হয়ে পড়ে।
","5","5","5"
" ‘না না! আমি যে ট্যাক্সি করে এসেছি সেই ট্যাক্সি করেই চলে যাব।
","5","5","5"
" ও আমাদের চেনা।
","5","5","5"
" ওকে টাইম বলা আছে, এখুনি চলে আসবে।
","5","5","5"
"’ ‘তুমি কেন বলতে গেলে ওকে?
","5","5","5"
" আমাদের গাড়িতে যাওয়া যেত না?
","5","5","5"
"’ রাগ দেখায় ঋভু?
","5","5","5"
" ‘এখন সম্পদ যদি আমাকে ছাড়তে যায়, ফিরবে কখন?
","5","5","5"
" তারপর তোমার সকালে কাজে যেতে অসুবিধা হবে না?
","5","5","5"
" বাবা আবার না খাইয়ে ছাড়বে না ওকে?
","5","5","5"
" সেই অনেক রাত হয়ে যাবে।
","5","5","5"
" এবার আমি যাব, তুমি খেয়ে নিও।
","5","5","5"
" আমি রান্না করে রেখেছি আজ।
","5","5","5"
" ওই যে ট্যাক্সি হর্ন দিচ্ছে।
","5","5","5"
" আমি যাই।
","5","5","5"
"’ ব্যস্ত হয়ে পড়ে রিংকি।
","5","5","5"
" ‘তুমি খাবে না?
","5","5","5"
" কেমন আশ্চর্য কথা! কি ব্যাপার! কি! তার মানে তোমার রাগ কমে নি...’ কিছু মাথায় ঢোকে না ঋভুর?
","5","5","5"
" ‘আরে দূর।
","5","5","5"
" রাগ কমে গেছে তোমাকে দেখেই।
","5","5","5"
" শোন, আমি চলে গেলে খেয়েদেয়ে সময়ে তুমি শুয়ে পড়ো কিন্তু।
","5","5","5"
" শরীর খারাপ কোর না প্লিজ।
","5","5","5"
"’ ভ চলে যাবার জন্যে ব্যগ্র হয়।
","5","5","5"
" ‘একটিবারও কাছে আসবে না?
","5","5","5"
"’ ঋভুর গলায় আকুলতা?
","5","5","5"
" ‘বল্লাম তো।
","5","5","5"
" তোমার মন খারাপ হোক আমি চাই না।
","5","5","5"
" আমি তো আছি তোমার কাছেই।
","5","5","5"
" তুমি ছাড়া আমার আর কে আছে বল?
","5","5","5"
"’ বলতে বলতেই ঘর থেকে বেরিয়ে আসে?
","5","5","5"
" ঘন অন্ধকারে ভাল করে দেখাও যাচ্ছে না রিংকিকে।
","5","5","5"
" সঙ্গে সঙ্গে ঋভুও যায়।
","5","5","5"
" ঋভুর আগে আগে হাঁটতে হাঁটতে আর কথা বলতে বলতে গিয়ে ট্যাক্সিতে বসল রিংকি।
","5","5","5"
" আরে! ট্যাক্সিও চোখের নিমেষে মিলিয়ে গেল যে! ট্যাক্সিওলাটাও যেন কেমন! মুখটা অন্ধকারে দেখাই তো গেল না।
","5","5","5"
" কত পয়সা নেবে রিংকি ঠিকমত কথা বলে নিয়েছে কিনা কে জানে! যেন কত চেনা রিম্পির।
","5","5","5"
" বাড়ি পৌঁছে একটা ফোন করার কথাও বলা হল না।
","5","5","5"
" বড্ড যেন তাড়াহুড়ো ওর।
","5","5","5"
" থাক নিজেই নাহয় একটা ফোন করে নেবে।
","5","5","5"
" ঋভু অনেকক্ষণ তাকিয়ে থাকে রাস্তার দিকে, যেদিকে ট্যাক্সিটা চলে গিয়েছে।
","5","5","5"
" কিন্তু ট্যাক্সি উড়ে গেল নাকি?
","5","5","5"
" ‘এরকম হঠাৎ করে এলই বা কেন!’ যাক গে, আরেকটু পরে ওদের বাড়িতে ফোন করলেই হবে?
","5","5","5"
" এখন করলে ওর বাবা হয়ত চিন্তা করবেন।
","5","5","5"
" অসুস্থ মানুষ।
","5","5","5"
" বিয়ের আগেই ঋভু রিংকির বাবাকে বলেছিল, ‘একলা না থেকে আমাদের কাছেই থাকুন না?
","5","5","5"
" আমার বাবা মা নেই?
","5","5","5"
" আপনি থাকলে আমাদেরও ভালো লাগবে।
","5","5","5"
"’ উনি শোনেন নি।
","5","5","5"
" মেয়ের বাড়িতে থাকাটা ঠিক তিনি মেনে নিতে পারেন না।
","5","5","5"
" তাছাড়া বহু পুরোনো চাকরবাকর তো আছে ওনাকে দেখাশোনা করার জন্য।
","5","5","5"
" ঘরে ঢুকতে ঢুকতে আজকের ব্যাপারটা কেমন যেন অস্বাভাবিক মনে হতে লাগল ঋভুর।
","5","5","5"
" আর চারিদিকে কেমন যেন একটা আঁশটে গন্ধ ।
","5","5","5"
" রিংকির মোবাইল ফোনে রিং করল।
","5","5","5"
" কোনও সাড়াশব্দ পেল না।
","5","5","5"
" বেশ কয়েকবারই চেষ্টা করল।
","5","5","5"
" ফোন বাজলেও রিংকি কল রিসিভ করছে না।
","5","5","5"
" কেন?
","5","5","5"
" রাতের বেলা একা একা গেল! রাস্তাঘাট আজকাল তো ভাল না, তা যতই চেনাশোনা থাক না কেন ড্রাইভার?
","5","5","5"
" তাহলে ফোনটা কি বাড়িতে ফেলে এসেছিল?
","5","5","5"
" কিছুক্ষণের মধ্যেই অস্থির হয়ে পড়ল ঋভু?
","5","5","5"
" থাকতে না পেরে রিংকিদের বাড়িতেই ফোন করল।
","5","5","5"
" সেখানেও প্রথমে ফোন বেজেই গেল।
","5","5","5"
" অনেকবার ফোন বাজার পর ওদের বাড়ির ঠাকুর রামুদা ফোন ধরল,‘দাদাবাবু, বেলভিউ হস্পিটাল থেইক্যে ফোন পেয়েইছেন?
","5","5","5"
"’ ‘কেন?
","5","5","5"
" কিসের জন্য?
","5","5","5"
" বাবার শরীর কি খুব খারাপ হয়েছে?
","5","5","5"
"’ উদ্বিগ্ন হয়ে প্রশ্ন করে ঋভু?
","5","5","5"
" ‘না দাদাবাবু।
","5","5","5"
" আপনি জানেন না?
","5","5","5"
" দিদিমনি আর নাই দাদাবাবু?
","5","5","5"
"’ ‘কি?
","5","5","5"
" নাই মানে?
","5","5","5"
" কি হয়েছে দিদিমনির?
","5","5","5"
"’ ‘আপোনি আসেন তাড়াতাড়ি, বাবুকে এখনও কিছু জানান হয় নাই?
","5","5","5"
" আপনার কাছে যাবে বলে বেরিয়েছিলেন দিদিমনি, তারপর … তারপর?
","5","5","5"
"’ ‘তারপর কি?
","5","5","5"
"’ ‘হাসপাতাল থেইক্যে ফোন করে যে, আপনারে চায়...নয়ত...’ ওপাশে আর কথা নেই?
","5","5","5"
" কেবল কান্নার আওয়াজ আর বেশ কিছু লোকের গুনগুনানি শোনা যাচ্ছে।
","5","5","5"
" ধপ করে বসে পড়ল ঋভু সোফা সেটে।
","5","5","5"
" 'এ্যক্সিডেন্ট-নাকি?
","5","5","5"
" ফিরবার সময়?
","5","5","5"
" তারপর একেবারে দিশাহারা দশা ওর?
","5","5","5"
" ‘এ কি করে সম্ভব! এখুনি তো রিংকি এসেছিল।
","5","5","5"
"কত কথা বলল ওর সাথে।
","5","5","5"
"’ মনে মনে বিড় বিড় করল ও।
","5","5","5"
" তারপর জোর করে নিজের মনকে শান্ত করল।
","5","5","5"
" বাড়ির ড্রাইভার সম্পদকে ঘুম থেকে ওঠাল।
","5","5","5"
" বেচারার বেশ গায় জ্বর।
","5","5","5"
" তাও ছুটতে ছুটতে এল।
","5","5","5"
" ‘কি হয়েছে সাহেব?
","5","5","5"
"’ ‘তাড়াতাড়ি চল?
","5","5","5"
" মেমসাহেবের বাপেরবাড়ি যেতে হবে এখুনি।
","5","5","5"
"’ কোনরকমে টলতে টলতে জামা প্যান্ট পরে নিজের গাড়িতে বসে এলিয়ে পড়ল ঋভু।
","5","5","5"
" গাড়ি ছুটতে লাগল।
","5","5","5"
" ট্রাফিক ফ্রী রাস্তা।
","5","5","5"
" রিংকির বাপেরবাড়ি না গিয়ে সোজা বেলভিউ হাসপাতালে পৌঁছল ওরা।
","5","5","5"
" 'একি! রিংকি হাস্পাতালের দরজার কাছে তো দাঁড়িয়ে আছে।
","5","5","5"
" সত্যি রামুদার বয়স হয়েছে তো- কি শুনতে কি শুনেছে।
","5","5","5"
"' বিড়বিড় করে বলল সম্পদকে।
","5","5","5"
" সম্পদ বলল 'সাহেব, রামুদাদা কি কয়েসে বটে।
","5","5","5"
"' 'রিম্পি', 'মেমসাহেব' করতে করতে দুজনেই এগিয়ে যেতে লাগল।
","5","5","5"
" দেখে রিংকিও আগে আগে যাচ্ছে ওদের।
","5","5","5"
" 'আশ্চর্য্যভাবে নার্সকে ধাক্কা দিয়ে এগিয়ে গেল।
","5","5","5"
" দুজনেই দেখল কিন্তু সেটা।
","5","5","5"
" নার্সটা কিছুই বলল না।
","5","5","5"
" যেন কিছুই হয় নি।
","5","5","5"
" রিংকি-র পেছন পেছন দোতলায় উঠল।
","5","5","5"
" চারিদিক নিঃস্তব্দ।
","5","5","5"
" রিংকি ২১৪ নম্বর ঘরে ঢুকল কেন?
","5","5","5"
" ভেতরে ঢুকে প্রথমে দেখে রিম্পি বেডে বসে আছে?
","5","5","5"
" ঋভু রাগ দেখাতে যাবে যেই, ডাক্তার -নার্স ঘরে এল।
","5","5","5"
" এসে বলে, 'আপনার জন্য অপেক্ষা করছিলাম।
","5","5","5"
" ডেথ সার্টিফিকেট আপনাকে সাইন করতে হবে।
","5","5","5"
" আমরা অপেক্ষা করছিলাম আপনার জন্য সেই বিকেল তিনটে থেকে।
","5","5","5"
" গাড়ি এ্যক্সিডেন্ট।
","5","5","5"
" ড্রাইভার ও প্যাসেঞ্জার দুজনেই মারা গেছে।
","5","5","5"
"' ' সে কি?
","5","5","5"
" কার ডেথ সার্টিফিকেট?
","5","5","5"
"'-গলাটা কেঁপে উঠল ঋভুর?
","5","5","5"
" এইবার মুখ ঘুরিয়ে বেডের দিকে তাকিয়ে দেখে রিংকি নেই ।
","5","5","5"
" সেখানে একটা সাদা চাদরে পুরোপুরি ঢাকা রিংকি।
","5","5","5"
" ঋভুর চিন্তা ভাবনা সব জোট পাকিয়ে যেতে লাগল।
","5","5","5"
" রিংকির জন্যে শোকের বদলে ওর কেমন ভয় করতে লাগল।
","5","5","5"
" তারমানে যে ট্যাক্সিতে করে রিংকি ফেরত যাচ্ছিল সেই গাড়ির ড্রাইভার ও নাকি …... আর কিছুই মাথায় আসছে না...বুকে একটা প্রচন্ড ব্যথার মতন ব্যথা উঠল।
","5","5","5"
" ‘তাহলে কি এটাই সত্যি যে অবচেতন মনে যা ঘটে, তা বটে! ছোটবেলায় মায়ের কাছে শুনেছিল যে, যে যাকে ভালবাসে মৃত্যু কাছে এলেও সে তাকে ভোলে না।
","5","5","5"
" এটা যে ওর জীবনেও ঘটবে এ তার কল্পনারও বাইরে ছিল।
","5","5","5"
" যেখানে কালের গতি মন্থর, সেখানে বিশাল দানবের মত দাঁড়িয়ে পড়ল অন্তহীণ স্তব্ধতা।
","5","5","5"
" ।
","5","5","5"
