"sentence","emotion A1","emotion A2","emotion A3"
" একটু চায়ের সাথে সামান্য টায়ের জলযোগ সেরে রাতের খাবারের টিফিন ক্যারিয়ার ঝুলিয়ে সুমন অফিসের উদ্দেশ্যে বেরিয়ে পড়ে।
","5","5","5"
" কাজেই ব্যাপারটা দাঁড়ালো এই যে সময়ই পাচ্ছে না সুমন, একটু যে বৌয়ের সাথে গল্পগুজব করে সখ্য তৈরী করবে।
","5","5","5"
" ঝুম্পাও এইভাবেই যে থাকতে হবে এই মানসিক প্রস্তুতি বিয়ের আগে থেকেই নিয়ে রেখেছে বোধহয়।
","5","5","5"
" কোনো অভিযোগ নেই মেয়েটার।
","5","5","5"
" তবে সুমন দোলের ছুটিতে ঝুম্পাকে একদিনের জন্য ঘুরিয়ে এনেছে কৃষ্ণনগরের বাড়ী থেকে।
","5","5","5"
" ছুটির অভাবে বেচারি সুমন বৌকে নিয়ে এখনও পর্যন্ত কোথাও হানিমুনেও যেতে পারে নি।
","5","5","5"
" তবে দিদি জামাইবাবু ইয়ার্কি করে বলে, ""আরে ভাই, তোদের তো রোজই পুরোটাই হানিমুন!"" কলিগরা পর্যন্ত সুমনের লেগপুল করতে ছাড়ে না, এতো পরিপাটি সংসারী বৌ আর গুছোনো টিফিন ক্যারিয়ার নিয়ে।
","5","5","5"
" সুমন অনেক ধরাকরা করে এবার ডিউটি টাইম ফিক্স করিয়েছে এমনভাবে যে, ও কিছুদিন ধরে রাতে ন'টার মধ্যেই বাড়ী ফিরতে পারছে।
","5","5","5"
" ফিরে এসে টুকটাক কথাবার্তা হচ্ছে ঝুম্পার সাথে।
","5","5","5"
" সুমন বিয়ের কয়েকমাস পরে জানতে পারলো ঝুম্পা এই তেরো তলার ওপরের ফ্ল্যাটে সারাদিন একা থাকতে একটু ভয়ই পায়।
","5","5","5"
" ওর মনে হয় হঠাৎ যদি কোনও বিপদ আপদ হয় তবে ও কি করবে?
","5","5","5"
" সুমন মুখে কিছু বলে না ঠিকই, তবে ভেতরে ভেতরে খোঁজ শুরু করে ফ্ল্যাটের, আর একটু অফিসের কাছাকাছি এবং দোতলা বা তিনতলায়?
","5","5","5"
" এই ক'দিন আগেই অফিস থেকে ফিরে সুমন দেখে ওদের ফ্ল্যাটের দরজা লক করা বাইরে থেকে।
","5","5","5"
" ঝুম্পাকে ফোন করলো সাথে সাথেই।
","5","5","5"
" ঝুম্পা ফোন ধরলো হাঁফাতে হাঁফাতে।
","5","5","5"
" আরও মিনিট পাঁচেক পরে ঝুম্পা এসে পৌঁছোলো হাঁফাতে হাঁফাতে।
","5","5","5"
" চাল, ডাল, তেল, চিনি ইত্যাদি সাংসারিক জিনিস পত্রে ভরা ভারী ব্যাগটা হাতে নিয়ে, সিঁড়ি ভেঙে, এই তেরো তলা পর্যন্ত।
","5","5","5"
" যা বললো ঝুম্পা তার জন্য সুমন মোটেই তৈরী ছিলো না।
","5","5","5"
" ঝুম্পার নাকি সন্ধ্যের পরে লিফটে উঠলেই গা ছমছম করে।
","5","5","5"
" ঝুম্পার মনে হয় ওর দিকে কেউ তাকিয়ে আছে।
","5","5","5"
" মহা মুশকিল হোলো তো! এ আবার কি কথা?
","5","5","5"
" তার পরের কথাটা শুনে সুমন আরো ঘাবড়ে গেলো?
","5","5","5"
" ঝুম্পার নাকি সন্ধ্যের পর বাথরুমে, রান্নাঘরে, ব্যালকনিতেও মনে হয় ওর দিকে কেউ তাকিয়ে আছে।
","5","5","5"
" ঝুম্পার কথাগুলো শুনে সুমন কিংকর্তব্যবিমূঢ়, বুঝলো ঝুম্পা নিজেই যথেষ্ট সাহসী এবং যুক্তিবাদীও বটে।
","5","5","5"
" নাহলে এসব কথা এতোদিন ধরে নিজের মধ্যে রেখেই তো চলছে।
","5","5","5"
"তবুও ঝুম্পাকে সাহস দিয়ে সুমন বললো, ""আসলে সারাদিন একা একা থাকো তো, ওসব মনের ভুল।
","5","5","5"
""" বৌকে নিশ্চিন্তে থাকতে বললো ঠিকই, তবে নিজে মনে মনে নিশ্চিন্ত হতে পারলো না মোটেই।
","5","5","5"
" তাই অন্য ফ্ল্যাটের সন্ধানও জোরদার শুরু করলো।
","5","5","5"
"  সুমনের সেদিন হালকা জ্বর হয়েছিলো, ছুটি নিয়ে বাড়ীতেই ছিলো।
","5","5","5"
" সুমন নিজে মনে মনে জানে যে শরীর খারাপটা একটা অজুহাত মাত্র।
","5","5","5"
" ওটুকু শরীর খারাপ নিয়ে অফিস করা যায়।
","5","5","5"
" ঝুম্পার সন্ধ্যের পরে এই ভয় পাওয়া নিয়ে সুমন ওর খুব ঘনিষ্ঠ দু'জন কলিগের সাথে আলোচনা করেছিলো।
","5","5","5"
" তাদের ধারণা মফস্বল শহরের মেয়ে কোলকাতার এই বদ্ধ পরিবেশে একা একা ওভাবে সারাদিন থাকতে থাকতে হয়তো নিঃসঙ্গতা ও একাকীত্বের শিকার হচ্ছে।
","5","5","5"
" সুমনের উচিৎ এখন ছুটি নিয়ে হলেও ঝুম্পাকে সঙ্গ দেওয়া।
","5","5","5"
" সুমন সারাদিন থাকবে শুনে ঝুম্পা ভারী খুশী।
","5","5","5"
" সকালবেলা জলখাবারে আলুর পরোটা বানালো।
","5","5","5"
" ঝুম্পার বয়স খুব একটা বেশী না হলেও রান্নাটা বেশ ভালোই করতে পারে।
","5","5","5"
" দুপুরে ঝুম্পা বেশ অনেকগুলো পদ রান্না করলো, দু'জনে একসাথে বসে গল্প করতে করতে খুব তৃপ্তি করে খেলো।
","5","5","5"
" ঝুম্পা বেশ সুন্দর কথা বলতে পারে তো! সুমনের মনে হয়েছিলো ঝুম্পা একটু চুপচাপ প্রকৃতির, কম কথা বলে।
","5","5","5"
" আজ বুঝলো একেবারেই তা নয়।
","5","5","5"
" সময়ের অভাবেই দু'জনের মধ্যে কথাবার্তা হতেই পারে নি প্রয়োজনীয়তার বাইরে।
","5","5","5"
" সুমন বুঝলো আজকে ছুটি নিয়ে বাড়ীতে থাকাটা খুব সঠিক কাজ হয়েছে এবং এই সিদ্ধান্তটা সুমনের আরও আগেই নেওয়া উচিৎ ছিলো।
","5","5","5"
" দুপুরে খাওয়ার পরে সুমন একটা এন্টিফ্লু ওষুধ খেয়ে সবে শুয়ে পড়ার আয়োজন করছে, আর ঝুম্পা তখনও রান্নাঘরেই গোছগাছ সারছে, এমনসময় সুমনের কানে এলো ঝুম্পার গলা।
","5","5","5"
" শোবার ঘর থেকে সুমন শুনতে পেলো, ঝুম্পা খিলখিল করে হেসে হেসে কথা বলছে।
","5","5","5"
" সুমন অবাক, ফোনে কি কারুর সাথে কথা বলছে ঝুম্পা?
","5","5","5"
" বালিশে মাথাটা ঠেকানোর ঠিক আগে সুমনের নজরে পড়লো.... আরে , ওদের দু'জনের দু'টো ফোনই তো চার্জে বসানো, তবে?
","5","5","5"
" লাফিয়ে উঠে সুমন রান্নাঘরের দিকে গেলো?
","5","5","5"
" গিয়ে দেখে ঝুম্পা বাসন ধুতে ধুতে কথা বলছে, একাএকাই।
","5","5","5"
" একটু ঘাবড়েই গেলো সুমন।
","5","5","5"
" ঠিক তখনই হুলো বেড়ালটা যেন অত্যন্ত বিরক্তি সহকারে কর্কশ শব্দে ""ম্যাও"" করে সুমনের একেবারে গা ঘেঁষে বেরিয়ে গেলো ব্যালকনির দিকে।
","5","5","5"
" সুমন আবার বেড়াল প্রাণীটিকে মোটেই পছন্দ করে না।
","5","5","5"
" ঝুম্পার কাছে জানতে চাইলো সুমন বেড়ালের এই তেরোতলায় আগমন ঘটার বিষয়ে।
","5","5","5"
" একদিন বিকেলে বাজার করে ফেরার সময় ঝুম্পা সিঁড়িতে এই বেড়ালটাকে বসে থাকতে দেখে।
","5","5","5"
" আর বেড়ালটাও একবারও না ডাকতেই ঝুম্পার সঙ্গে সঙ্গেই ফ্ল্যাটে চলে এলো।
","5","5","5"
" সেই থেকে বেড়ালটা রোজই আসে।
","5","5","5"
" ঝুম্পাও তাড়ায় নি।
","5","5","5"
" ও ছোট থেকেই শুনে আসছে বেড়াল নাকি মা ষষ্ঠীর বাহন, তাই গৃহস্থের বাড়ী থেকে বেড়াল নাকি তাড়াতে নেই।
","5","5","5"
" তাই বেড়ালটা যখন আসে ঝুম্পা যখন যেমন থাকে খেতে দেয়, কখনও একটু মাছভাত কিম্বা দুধরুটি।
","5","5","5"
" আর একা একা থাকে যখন বেড়ালটার সাথেই কথা বলে।
","5","5","5"
" বেড়ালটাও যেন কত বোঝে ঠিক তেমনভাবে ঝুম্পা কথা বললেই ঝুম্পার পায়ে গা ঘষে, লেজ দিয়ে পায়ে গায়ে বুলিয়ে দেয়, গরগর করে কখনও যেন ঝুম্পার কথায় সায় দেয়।
","5","5","5"
" আর সুমনের নাইট শিফট থাকলে তো বেড়ালটা এলে ঝুম্পা খুব খুশীই হয়, একা থাকতে হবে না এই ভেবে।
","5","5","5"
" ঝুম্পার এই একাকীত্বের উপশমে সুমন অনিচ্ছা স্বত্বেও ঝুম্পার বেড়ালপ্রীতিকে একরকম মানিয়েই নিলো।
","5","5","5"
" এরপর থেকে সুমনের সর্বক্ষণের চেষ্টা হয়ে দাঁড়ালো কীভাবে একটু বাড়তি সময় দিয়ে ঝুম্পার একাকীত্ব কাটানো যায়।
","5","5","5"
" সেদিন রবিবার, ঝুম্পাকে নিয়ে সুমন শপিং মলে গিয়ে কিছু কেনাকাটা করে সিনেমা দেখে একেবারে রাতের খাওয়া সেরে যখন বাড়ী ফিরছে, তখন দেখে লিফটের দরজার সামনে বেড়ালটা শুয়ে আছে।
","5","5","5"
" পায়ের শব্দে উঠে বসলো বেড়ালটা, তারপর ঝুম্পার পায়ে গা ঘষে সুমনের দিকে তাকিয়ে গরগর করে সিঁড়ির দিকে চলে গেলো।
","5","5","5"
" সুমন যে বেড়ালটাকে পছন্দ করে না একথা যেন বেড়ালটাও বিলক্ষণ বোঝে এবং সুমনকে এড়িয়েই চলে।
","5","5","5"
" এরপর মাসদুয়েক পার, ঝুম্পা আজকাল আর ভয়ের কথা কিছু বলে না।
","5","5","5"
" মাঝখানে তো বেশ কিছুদিন নাইট শিফট থাকলেই সুমন দুশ্চিন্তায় অস্থির হয়ে যেতো ঝুম্পার নিরাপত্তার কথা ভেবে।
","5","5","5"
" এখন আর সুমনের দুশ্চিন্তা নেই, বেড়ালটাকে সুমন ঝুম্পার পোষ্য হিসেবেই মেনে নিয়েছে।
","5","5","5"
" ঝুম্পাও খুব সুখী সুখী মুখে ঘুরে বেড়ায়, তবে সুমন ঘরে থাকলে বেড়ালটা খুব একটা আসে না।
","5","5","5"
" আজকাল এ নিয়ে ঝুম্পা আর সুমনের মধ্যে দাম্পত্যের খুনসুটি মাখা রঙ্গ রসিকতাও চলে।
","5","5","5"
" ঝুম্পা সুমনের সংসার বেশ সুন্দর থিতু হয়ে গেছে, রুটিন করে ওরা মাসে বা দু'মাসে একবার কৃষ্ণনগরের বাড়ী থেকে ঘুরে আসে।
","5","5","5"
" ওদের বিয়ে হয়েছে একবছর পূর্ণ হয়ে কয়েকমাস হয়েছে।
","5","5","5"
" এখনও দু'জন থেকে তিনজন হবার কোনো পরিকল্পনা আপাতত সুমনের নেই।
","5","5","5"
" বেশ আছে দুটিতে, ফ্ল্যাট পাল্টানোর দরকারও বোধহয় পড়বে না আর, কারণ ঝুম্পারও আর কোনো ভয় সংক্রান্ত সমস্যা নেই।
","5","5","5"
" ফ্ল্যাট পাল্টালে এই ভাড়ায় যে নতুন ফ্ল্যাট পাওয়াও সম্ভব নয় তাও বুঝে গেছে সুমন।
","5","5","5"
" অসুবিধা যখন হচ্ছে না তখন আর চাপ নেওয়ার দরকার কি, এটাই সুমনের ভাবনা।
","5","5","5"
" এবার সুমনের বেশ কয়েকদিন ধরে টানা নাইট শিফট চলছে।
","5","5","5"
" তবে এখন আর ঝুম্পা ওরকম ভয় পায় না বা ওর দিকে কেউ তাকিয়ে আছে এটাও অনুভব করে না।
","5","5","5"
" তাই সুমনও ঠিক করলো এখন টানা নাইট শিফট করে নিয়ে পুজোর সময় জমানো ছুটিটা নিয়ে ঝুম্পাকে নিয়ে সিমলা কুলু মানালি ঘুরতে যাবে।
","5","5","5"
" সেই মতোই টিকিটও কাটা হয়েছে।
","5","5","5"
" আজ সুমনের সিনিয়র ওকে একটা এমন কাজের দায়িত্ব দিয়েছে যে সুমন সেটা অনেক আগেই শেষ করতে পারবে বলে ওর ধারণা।
","5","5","5"
" আর তাড়াতাড়ি ফিরে বেশ ঝুম্পাকে চমকে দেওয়া যাবে, আগে থেকে ঝুম্পাকে কিছুই বলবে না সুমন।
","5","5","5"
" রাত প্রায় দু'টো যখন সুমন এসে ক্যাব থেকে ওর ফ্ল্যাটের কমপ্লেক্সের গেটের সামনে নামলো।
","5","5","5"
" কেয়ার টেকার গেট খুলে দিলে সুমন এসে লিফটে উঠলো।
","5","5","5"
" মোবাইলে সময় দেখলো রাত দুটো পাঁচ।
","5","5","5"
" তেরো তলায় নিজের ফ্ল্যাটের সামনে পৌঁছে এতো রাতে আর ঝুম্পার ঘুম ভাঙাতে চাইলো না।
","5","5","5"
" নিজেই ডুপ্লিকেট চাবি দিয়ে দরজা খুলে ভেতরে ঢুকলো।
","5","5","5"
" রাতে ঝুম্পা ঘরে নীল আলো জ্বালিয়ে রাখে।
","5","5","5"
" মায়াবী নীল আলো।
","5","5","5"
" ব্যাগটা ডাইনিং টেবিলে রেখে সুমন শোবার ঘরে ঢুকে আঁতকে উঠলো।
","5","5","5"
" একী দেখছে ও?
","5","5","5"
" ঝুম্পা সম্পূর্ণ নিরাবরণ, রমণক্লান্ত দেহভঙ্গিমা, ঠোঁট দু'টো ঈষৎ ফাঁক, ঘাড় এলিয়ে ঘুমন্ত ঝুম্পা?
","5","5","5"
" আর একটি কৃষ্ণকায় তরুণ ঝুম্পার নাভিমূলে মুখ গুঁজে উপুড় হয়ে শুয়ে রয়েছে।
","5","5","5"
" সুমন থরথর করে কাঁপছে।
","5","5","5"
" এ ও কী দেখছে?
","5","5","5"
" শেষ পর্যন্ত ঝুম্পা পরকীয়ায় জড়িয়ে পড়লো! রাগে, দুঃখে, অপমানে কাঁপতে কাঁপতে সুমন ঘরের জোরালো আলোটা জ্বেলে গলা তুলে ঝুম্পাকে ডাকতে যাবে.... ঠিক তক্ষণি চকিতে ঘটে গেলো ঘটনাটা?
","5","5","5"
" ওরকম আচমকা আক্রমণে সুমনও টাল সামলাতে না পেরে ধড়াম করে উল্টে পড়লো, আর জ্ঞান হারানোর আগে দেখলো ঝুম্পার বেড়ালটা তিনলাফে ব্যালকনিতে চলে গেলো।
","5","5","5"
" হাসপাতালে সুমনের মা বাবা দিদি জামাইবাবু ঝুম্পার মা সবাই রয়েছে।
","5","5","5"
" দু'দিন হোলো সুমনের শরীরে একটু উন্নতি হয়েছে।
","5","5","5"
" মাথাটা ওর জ্যাম হয়ে আছে এখনও।
","5","5","5"
" সুমন এখনও হিসেবটা মেলাতে পারছে না।
","5","5","5"
" সবটাই কী ওর চোখের বা মনের ভুল ছিলো?
","5","5","5"
" যদিও ডাক্তারদের মতে অতিরিক্ত কাজের চাপ এবং টানা নাইট শিফটে কাজ করার কুফল হিসেবেই এই প্রচন্ড জ্বর, ব্লাড প্রেশার ফ্লাকচুয়েশন আর অজ্ঞান হয়ে পড়া?
","5","5","5"
" ঝুম্পাকে চোখ দিয়ে খুঁজছে সুমন।
","5","5","5"
" সুমন আবার আরেকবার মনে করার চেষ্টা করলো সেদিন রাতে লাইট জ্বালিয়ে ও ঠিক কী দেখলো?
","5","5","5"
" সেরাতে বড়ো আলো জ্বালিয়ে দেখলো ঝুম্পা তো একদম স্বাভাবিক ভাবেই কাপড় জামা পরেই গাঢ় ঘুমে, কিছু বুঝে ওঠার আগেই ঝুম্পার বেড়ালটা সুমনের মুখের ওপর থাবা মেরে লাফিয়ে পড়লো, তারপর আঁচড়ে কামড়ে সুমনকে ক্ষত বিক্ষত করে ব্যালকনির দিকে পালাচ্ছে বেড়ালটা.... এতটা মনে করতে পেরেছে সুমন?
","5","5","5"
" ডাক্তারদের ঐ এক মত, অতিরিক্ত স্ট্রেস থেকে এ ধরণের সমস্যা হয়ে থাকে অনেক সময়।
","5","5","5"
" শরীরে মনে প্রচুর বিশ্রাম দরকার সুমনের।
","5","5","5"
" তাহলেই সব ঠিক হয়ে যাবে।
","5","5","5"
" সেদিন শেভ করতে এলো যখন হাসপাতালের এটেন্ডেন্ট স্টাফ তখন ছোট আয়নাটা নিয়ে নিজের মুখটা ভালো করে ঘুরিয়ে ফিরিয়ে দেখলো সুমন।
","5","5","5"
" সত্যিই তো কপালে ছ'সাত বছর বয়সে খেলতে গিয়ে কেটে যাওয়া দাগ ছাড়া আর কোনো সামান্যতম  দাগের লেশমাত্রও তো নেই।
","5","5","5"
" সুমনের বাবা-মা ওদেরকে কৃষ্ণনগরের বাড়ীতে নিয়ে এলো ক'দিনের জন্য।
","5","5","5"
" সুমন আর ঝুম্পার মধ্যে কেমন একটা শীতল দেওয়াল উঠে গেছে যেন।
","5","5","5"
" শরীরটা আরেকটু সুস্থ না হলে অফিস জয়েন করা ঠিক হবে না।
","5","5","5"
" সুমনের কলিগরা এক শনিবার ওদের কৃষ্ণনগরের বাড়ীতে দেখা করতে এলো।
","5","5","5"
" সঙ্গে নিয়ে এলো এক সাংঘাতিক চাঞ্চল্যকর খবর।
","5","5","5"
" সুমনের কাছ থেকে ঐরকম অভিজ্ঞতার কথা শুনে ওদের মনেও একটা খটকা লেগেছিলো।
","5","5","5"
" অনেক খোঁজাখুঁজি জিজ্ঞাসাবাদ করে ওরা জেনেছে যে সুমনদের ফ্ল্যাটে বছর কয়েক আগে একটা খুন হয়েছিলো।
","5","5","5"
" ফ্ল্যাটের আসল প্রথম মালিকের বৌ একটি অল্পবয়সী ছেলের সাথে জড়িয়ে পড়েছিলো অবৈধ সম্পর্কে।
","5","5","5"
" এবং হাতেনাতে ধরা ফেলার পর তেরো তলার ব্যালকনি থেকে ঠেলে ফেলে খুন করে লোকটি নিজের বৌ এবং তার প্রেমিককে।
","5","5","5"
" তারপর লোকটি নিজেও পুলিশ কাস্টডিতেই সুইসাইড করে।
","5","5","5"
" মজার কথা হোলো যে ওদের বাড়ীতেও বৌটির পোষা একটি কালো হুলো বেড়াল ছিলো।
","5","5","5"
" ঘটনার দিনকয়েক বাদে ঐ বেড়ালটিকেও নাকি কোনো একসকালে থেঁতলানো মৃত অবস্থায় পাওয়া গিয়েছিলো ঠিক যেখানে তার মালকিনকে ফেলে খুন করা হয়েছিলো, ঠিক সেই তেরোতলার ব্যালকনির সোজাসুজি নীচের বাঁধানো চাতালে।
","5","5","5"
" তারপর অনেকবার ও ফ্ল্যাটের হাতবদল হয়েছে, কিন্তু কেউই ওখানে বেশীদিন বসবাস করতে পারে নি, একমাত্র সুমনরাই বোধহয় একটানা অতদিন থাকতে পেরেছে ঐ ফ্ল্যাটে।
","5","5","5"
" ঝুম্পাও ছিলো ওখানে।
","5","5","5"
" সুমন ওর কলিগদের শুধু একটা কথাই বললো, ""তোরা ভাই অন্য একটা ফ্ল্যাট দেখ।
","5","5","5"
" ওই ফ্ল্যাটে আর না।
","5","5","5"
""" মনে মনে সুমন ভাবলো ঐ একই রকম কোনো দুর্ঘটনা যদি ও সন্দেহের বশে ঝুম্পার সাথে ঘটিয়ে ফেলতো, কী হোতো তবে?
","5","5","5"
" ঘোর নাস্তিক সুমনেরও মনে হোলো, হয়তো ঈশ্বরই রক্ষা করেছেন ঝুম্পা সুমনকে?
","5","5","5"
" চোখদুটো ক্ষণেকের জন্য বন্ধ করলো সুমন।
","5","5","5"
" -------------------------------------------- © সংঘমিত্রা রায়চৌধুরী ।
","5","5","5"
