"sentence","emotion A1","emotion A2","emotion A3"
" সিঁড়িতে উঠতে উঠতে হঠাৎ ভুলে যেতাম পা টা আর কতটা উপরে বা নীচে ফেললে পরের সিঁড়ির ধাপে পৌঁছবো (এটা আমার এখনো হয় যদিও), ব্যাস যথারীতি মাঝামাঝি একটা কোনো জায়গায় পড়তো পা, আর পুরো হলিউডি কায়দায় সোজা বসে রইতাম, কোমর ও পায়ের অংশগুলো একেক করে ধাপের ধারগুলো ছুঁয়ে বেরিয়ে যেতো।
","5","5","5"
" মাখনের মত একেবারে কুড়িটা ধাপ নীচে পোঁছে যেতাম।
","5","5","5"
" একবার মনে আছে বলিউডি কায়দায় পড়লাম।
","5","5","5"
" মানে উপর থেকে একটা কোলবালিশকে গড়িয়ে দিলে যেভাবে ভল্ট খেতে খেতে ধাপগুলো পেরোবে, ঠিক সেই কায়দায়।
","5","5","5"
" ঠোঁটের উপর একটা ছোট্ট হিটলারি গোঁফ গজিয়েছিলো তাতে, এর বেশি কিছু হয়নি (ঠোঁটের উপর কেঁটে গেছিলো, দাঁত উপড়ে যায়নি অবশ্যই)।
","5","5","5"
" তবে গর্ব করছি না , আমার স্পোর্টসম্যান স্পিরিট চিরকাল খুব বেশী।
","5","5","5"
" তাই পড়ে যাওয়ার পরেই আমি গা ঝেড়ে ওর চেয়েও স্পীড-এ হাঁটা বা দৌড়ে দুর্ঘটনাস্থল থেকে অদৃশ্য হতাম।
","5","5","5"
" ব্যাথা লাগুক বা না লাগুক, কুছ পরোয়া নেহি।
","5","5","5"
" পরে অবশ্য সারা শরীরে ব্যাথা হতো, তাও কেউ যে ব্যাপারটা বুঝতে পারেনি এতেই আমি খুশি হতাম।
","5","5","5"
" কেউ আমাকে সহানুভূতি দেখাবে এ আমার চিরকালই না পসন্দ।
","5","5","5"
" এরপর যখন সাইকেল চালানো শুরু করলাম, হাঁটু দুটো কত বছর যে শুকায়নি তার ইয়ত্তা নেই।
","5","5","5"
" দগদগে হয়ে কেঁটে থাকতো, কিছুই লাগাতামও না বলতামও না কাউকে।
","5","5","5"
" বেশি রক্ত বের হচ্ছে মনে হলে শীতকালে, বাগানের গাঁদা গাছের পাতা নিয়ে হাতে থেঁতলে ওখানে চেপে ধরতাম।
","5","5","5"
" খুব জ্বলতো, কিন্তু চেপে ধরে থাকতাম, ব্যাস রক্ত গায়েব।
","5","5","5"
" আবার আমার ছোটাছুটি শুরু হয়ে যেত।
","5","5","5"
" এরপর একটু বড় হতে, হিল দেওয়া জুতো পড়তে শুরু করলাম, কিন্তু হাঁটা চলা তো বদলালো না।
","5","5","5"
" ব্যাস এবার পড়ে যাওয়ার রিপ্লেসমেন্ট হলো পা মচকানো দিয়ে।
","5","5","5"
" একই পায়ের একই জায়গা মচকাতে মচকাতে এমন হলো পায়ের গোড়ালির জায়গাটা স্থায়ী ভাবে ফুলে গেলো।
","5","5","5"
" তাতে আমি হিল জুতো পড়া ছাড়লাম বটে কিন্তু ভূপতিত হওয়া বন্ধ হলোনা।
","5","5","5"
" এরপর আরো বড় হতে, পড়ে যাওয়ার রেটটা কমলো কিন্তু ইন্টেনসিটি বাড়লো।
","5","5","5"
" যেমন, একবার ট্রেনে করে কলকাতা যাবো।
","5","5","5"
" মা ভাই কে প্লাটফর্মে দাঁড়াতে বলে আমি গেলাম টিকিট কাটতে অন্য প্লাটফর্মে।
","5","5","5"
" টিকিট কেঁটে হেটে আসছি, লাইন পেরিয়ে অন্য প্লাটফর্মে আসবো।
","5","5","5"
" প্লাটফর্মের শেষে ঢালু জায়গাতে আসতেই ডান পা'টা স্লিপ কেটে অনেকটা এগিয়ে গেলো, পুরো টম ক্রুজের কায়দায় সামাল দিতে আরেকটা পা ভাঁজ করে ফেলে দিলাম।
","5","5","5"
" এতে পড়লাম না, হিরো ভাবটাও বজায় রইলো।
","5","5","5"
" লোকজন তাকিয়েও তাকালো না।
","5","5","5"
" আমিও আবার উঠে দাঁড়িয়ে গট গট করে হাঁটা লাগলাম।
","5","5","5"
" মা বা ভাই জানলোও না, কি হয়েছে আমার সাথে।
","5","5","5"
" ট্রেনে করে এক ঘন্টা চলে যাওয়ার পর মনে হলো বাঁ পায়ের হাঁটুতে বেশ ব্যাথা করছে সাথে একটা ভেজা ভেজা অনুভব।
","5","5","5"
" হাত দিতেই বুঝলাম সালোয়ারটা হাঁটুর কাছে পুরো ছিঁড়ে এক বিশাল বড় হাঁ হয়েছে, সাথে রক্ত বেয়ে পা ভিজিয়ে দিচ্ছে।
","5","5","5"
" অনেকদিন ভুগেছিলাম এই ঘটনায়; এর বেশি কিছু হয়নি।
","5","5","5"
" এরপরও ছোটখাটো পড়ে যাওয়ার ঘটনা ঘটতেই থাকে নিত্যদিনই।
","5","5","5"
" গতকাল আবার ঘটলো।
","5","5","5"
" আজকাল আবার আমি এত পড়ে যাই বলে স্পোর্টস শু পড়া ধরেছি, কিন্তু ওই যে কথায় আছে না, ""ঢেঁকি স্বর্গে গেলেও ধান ভাঙে""।
","5","5","5"
" আমার কিন্তু একই অবস্থা, পায়ে জুতো থাকুক বা না থাকুক, স্পোর্টস হোক বা হিল, পড়বো আমি নিশ্চয়, উফ তার যা থ্রিল! তা কাল হয়েছে কি, ষ্টেশনে নেমে হেঁটে ফিরছি, একটা সরু শর্টকাট রাস্তা দিয়ে।
","5","5","5"
" রাস্তার দু পাশে হাই ড্রেন, যদিও কালভার্ট দেওয়া।
","5","5","5"
" খুব সরু রাস্তা হওয়ায় দুটো গাড়ি মুখোমুখি ঢুকে পড়ায় কেউ আর নড়তে চড়তে পারছেনা।
","5","5","5"
" রাস্তায় জ্যাম লেগে গেছে, হেঁটেও যাওয়া যাচ্ছে না, পাশে জায়গা বেশ কম।
","5","5","5"
" আমার আত্মবিশ্বাস তখন তুঙ্গে।
","5","5","5"
" ওই সরু ফালি জায়গা দিয়ে আমি নিশ্চিত গলে যেতে পারবো, যেই না ভাবা অমনি কাজ।
","5","5","5"
" ওই ফালি জায়গার মধ্যে ঢুকে পড়লাম, তারপর বুঝলাম ওটা আসলে রাস্তা নয়, ড্রেনের কালভার্টের উপরের অংশ।
","5","5","5"
" জায়গাটা একটু অন্ধকারাচ্ছন্নও পরিষ্কার দেখা যাচ্ছিলো না নীচটা, কিন্তু তাতে আমার হাঁটার গতি বিন্দু মাত্রও কমলো না।
","5","5","5"
" গতি বাড়িয়ে প্রথমে ডান পা, তারপর বাঁ বাড়াতেই টের পেলাম আমি আমার অদ্ভুত জিম্যাস্টিকের ক্ষমতাটা এখনো হারায়নি।
","5","5","5"
" বিখ্যাত জিম্নাস্টিশিয়ান দীপা কর্মকারও লজ্জা পেয়ে যেতে পারেন।
","5","5","5"
" ব্যাপারটা হলো, কালভার্ট সব জায়গায় নেই, অনেক অংশে ভাঙা।
","5","5","5"
" বাঁ পাটা এমনই এক ভাঙা শুন্য স্থানে পড়ায় পা টা সোজা ড্রেনের ভিতর ঢুকে গেছে।
","5","5","5"
" পায়ের উপর জলস্রোত টের পাচ্ছি বেশ।
","5","5","5"
" উবু হয়ে বসে পড়েছি, আশ্চর্যজনকভাবে পড়ে যায়নি ড্রেনের ভিতর, শুধু পা' টাই যা ঝুলছে।
","5","5","5"
" ডান পায়ের উপর সারা শরীরের ভর রয়েছে।
","5","5","5"
" চারপাশের লোক তখন, এই এই গেলো, গেলো, পা টা ভেঙে গেলো বুঝি বলে দৌড়ে আসছে আমার কাছে।
","5","5","5"
" আমি এক লহমায় ডান পায়ের উপর চাপ দিয়ে বাঁ পা' কে টেনে তুললাম, ব্যাস আবার গট গট করে হাঁটার গতি বাড়িয়ে হেঁটে চললাম! পিছনে না তাকিয়েই বুঝলাম, সবাই আমার মতো এক দর্শনীয় বস্তুকে দেখতেই ব্যস্ত।
","5","5","5"
" ©চন্দ্রিমা বন্দ্যোপাধ্যায়© ( স্বত্ব সংরক্ষিত ) ■■■■■■■■■■■■■■■■■■■■■■■■■■ ।
","5","5","5"
