"sentence","emotion A1","emotion A2","emotion A3"
" আমি ঘুমিয়ে আছি আর বাবা আমার মাথায় হাত বুলিয়ে আবৃত্তি করছেন, 'তোমার নাম?
","5","5","5"
" সি ইউ বাই বাবার নাম?
","5","5","5"
" হ্যালো-হাই মায়ের নাম?
","5","5","5"
" সুইটি পাই বোনের নাম?
","5","5","5"
" হাই ফাই' আমি মনে মনে ভাবতাম আমার বাবা কি সুন্দর কবিতা লেখেন, অবাক হতাম?
","5","5","5"
" বড় হয়ে জানলাম এ কবিতা তাঁর লেখা নয়, এই কবিতা লিখেছেন মায়া মুখার্জি।
","5","5","5"
" এরপর একে একে মুখস্থ করে ফেললাম 'হাম্বা', 'থ‍্যাংক ইউ', 'ওপাং এপাং ঝপাং' সহ আরো অনেক কবিতা।
","5","5","5"
" তাঁর লেখা 'বিকেলটা হারিয়ে গেছে', 'কথাঞ্জলি' প্রভৃতি অনেক বই আমি পড়েছি।
","5","5","5"
" কিন্তু বাড়িতে অতিথি এলেই তাদের আমি এই কবিতাটি আবৃত্তি করে শোনাতাম, 'খেতে ভালো আলুর দম ঝাল বেশি টক কম।
","5","5","5"
" ভাতের বদলে চপ গপগপ করে খায় সব।
","5","5","5"
"' সাহিত্য আমার বরাবরের প্রিয় বিষয়।
","5","5","5"
" তাই সুকান্ত, রবীন্দ্রনাথ, জীবনানন্দ যতটুকু পেরেছি পড়েছি।
","5","5","5"
" কিন্তু একইসাথে দেশপ্রেম, শাশ্বতপ্রেম, মানবতা, বিদ্রোহ আর সম্প্রীতির অপূর্ব সম্মিলন আমি আর কারোর লেখায় এরকম ভাবে পাইনি।
","5","5","5"
" তিনি শিখিয়েছেন 'ভালোবাসা শুধু এক অর্থে হয় না, টিচার, ঠাকুর, পরস্পর বন্ধুবান্ধব, ছাত্রছাত্রী' সবাইকে নিয়ে হয় ভালোবাসা।
","5","5","5"
" আমার কাছে তিনি সত‍্য, কল‍্যাণ, সুন্দরের স্বপ্ন দেখা মানুষ।
","5","5","5"
" 'আতা পাতা খাতা পেন্সিল পেন রবার।
","5","5","5"
" দিন থেকে হয় রাত নেই ছুটি এদের সবার।
","5","5","5"
" বাদল অদল বদল উল্টোপাল্টা কেবল।
","5","5","5"
" চল দেখি ইস্তাম্বুল পাঠান দেখবে রসুল।
","5","5","5"
"' একটি কবিসত্ত্বায় এত বিচিত্রতার সমাবেশ আমায় মুগ্ধ করেছে।
","5","5","5"
" আমার সবসময় মনে হয় বাংলা সাহিত্যে মায়া মুখার্জির অবদান লিখে শেষ করা যাবে না।
","5","5","5"
" এই আর্ত-পিড়িত মানবতার কবি নিজের জীবনে অনেক কষ্ট ভোগ করেছেন।
","5","5","5"
" ১৯৪১ থেকে ১৯৭৬ পর্যন্ত এভাবেই অনেক কষ্টে তিনি বেঁচে ছিলেন।
","5","5","5"
" নইলে বাংলার সাহিত‍্যাঙ্গন আরো কত সমৃদ্ধ হতো তা বলার অপেক্ষা রাখে না।
","5","5","5"
" তিনি লিখেছিলেন, 'অঙ্কন কঙ্গন রঙ্গন বাড়িওনা বেশি ওজন।
","5","5","5"
" অঞ্জনা রঞ্জনা কাঞ্চনা মিষ্টি চানাচুর খায়না।
","5","5","5"
" সৌগত সুব্রত পার্থ সদা বলে সত‍্য।
","5","5","5"
" বক্সি, মিত্র, গায়েন সবার বন্ধু ও'ব্রায়েন।
","5","5","5"
" সত‍্যিই তো, যে বিদ্রোহ করবে, সেই তো ভালোবাসবে।
","5","5","5"
" মায়া মুখার্জি পূর্ণতার স্বপ্ন দেখা মানুষ।
","5","5","5"
" তাই তিনিই আমার প্রিয় কবি।
","5","5","5"
""" রচনাটা পড়ে চশমাটা নাকের ডগায় একবার চেপে ধরলেন পরিতোষ বাবু, তারপর ঘাড়টা একবার পিছনে একবার সামনে করে দিব‍্যেন্দুকে ডাকলেন নিজের কাছে।
","5","5","5"
" পিঠে হাত বুলিয়ে জিজ্ঞেস করলেন, ""এই রচনাটা কে লিখিয়ে দিয়েছে তোমায়?
","5","5","5"
""" দিব্যেন্দু আমতা আমতা করে বলল, ""আজ্ঞে আপনি যে বলেছিলেন অন‍্য বইয়ের সাহায্য নিয়ে লিখতে?
","5","5","5"
" তাই আমি..."", আরও কিছু বলতে যাচ্ছিল সে, হঠাৎ উড়ন্ত চাকতির ন্যায় কিছু একটা সপাটে তার মাথায় এসে লাগল।
","5","5","5"
" পরিতোষ বাবু তখন রণচন্ডী মূর্তি ধারণ করেছেন।
","5","5","5"
" দিব্যেন্দুর মাথায় মোক্ষম একটা গাট্টা মেরে তিনি বললেন, ""হতচ্ছাড়া, এটা নাকি ক্লাসের প্রথম ছাত্র! নজরুলের উপর লেখা রচনা হুবহু টুকে তাতে মায়া মুখার্জির নাম আর কবিতা দিয়ে লিখে এনেছিস হারামজাদা!! এত ভালো কবিরা থাকতে শেষে কিনা মায়া মুখার্জি তোর প্রিয় কবি! আজ তোর মাথায় আমি কথাঞ্জলি ভাঙব।
","5","5","5"
""" পরিতোষ বাবুর এই মূর্তি ছাত্ররা আগে কোনদিন দেখেনি।
","5","5","5"
" চিৎকার চেঁচামেচি শুনে পাশাপাশি ক্লাসের সব শিক্ষক-শিক্ষিকারা পরিতোষ বাবুর ক্লাসে ছুটে এলেন।
","5","5","5"
" স্কুলের প্রিন্সিপাল নিজের অফিসে বসে সবেমাত্র মায়া মুখার্জির ""চোখের তারা"" বইটা পড়তে শুরু করেছিলেন, তিনিও বই-টই ফেলে পরিতোষ বাবুর ক্লাসে দৌড়ে এলেন।
","5","5","5"
" পরিতোষ বাবু তখন একের পর এক গাট্টা দিব্যেন্দুর মাথায় সমানে মেরেই চলেছেন, আর বলছেন, ""টুকতে গিয়ে জন্ম-মৃত‍্যু সালও পরিবর্তন করেনি হারামজাদা! পরিবর্তন ওদের রক্তে আছে নাকি..!"" রাগের চোটে তাঁর ধুতির কোঁচা খুলে মাটিতে গড়াগড়ি খাচ্ছে, কিন্তু তাঁর সেইদিকে কোন হুঁশ নেই।
","5","5","5"
" দিব্যেন্দু ওদিকে দাঁড়িয়ে দাঁড়িয়ে গাট্টা খেতে থাকে আর ভাবতে থাকে, পরের বার থেকে বিদ্রোহী কবি নজরুলের বদলে রবীন্দ্রনাথের রচনাটা মুখস্থ করতে হবে।
","5","5","5"
" ।
","5","5","5"
