"sentence","emotion category"
" দৃশ্যপটের মতো ভেসে উঠতে থাকলো সব স্মৃতি ওই ভেজা দুই চোখে।
","5"
" নিঃশব্দে গড়িয়ে এল জলের ধারা নরম গাল দুটো বেয়ে।
","5"
" -শেষে তুমিও এখানে এলে সতীশদা?
","5"
" নাও, তুমিও পুরন করে নাও তোমার মনের সাধ?
","5"
" এক দীর্ঘশ্বাস নেমে এলো হাহাকার করে।
","5"
" শাড়ির আঁচল দিয়ে চোখের জলটা মুছে নিল।
","5"
" -তুই আমায় এই চিনলি, রূপু?
","5"
" -কতো মানুষকেই তো চিনলাম এই শহরে এসে?
","5"
" বড়ো বেইমান, এ শহরটা।
","5"
" এসব কথায় পাত্তা দিলনা সতীশ।
","5"
" সে বলে চলল,... -পনেরো বছর আগের সেই সকালে যখন জানলাম তুই ঐ শহরের বাবুটার সাথে পালিয়েছিস, বিশ্বাস কর, এক মুহুর্তে গোটা পৃথিবীটা শুন্য হয়ে গেছিল আমার জন্য।
","5"
" তোর মায়ের কান্না আর গাঁয়ের লোকজনের তোকে নিয়ে আজেবাজে চর্চা ছাপিয়ে কানে আসছিল শহরে যাওয়ার ট্রেনটার হুইসেল।
","5"
" ইচ্ছে করছিল একছুটে গিয়ে উঠে পড়ি ঐ ট্রেনটায়।
","5"
"... -মা, বাবা কেমন আছে?
","5"
" আচমকা বাঁধায় থতমত খেয়ে গেলো সতীশ?
","5"
" নিজেকে সামলে নিয়ে শান্ত গলায় বলল, -তুই চলে যাওয়ার পর একমাসের মধ্যেই কাকিমা দেহ রেখেছিলেন।
","5"
" বড়ো ভালোবাসতেন তোকে।
","5"
" তাই মেনে নিতে পারেননি।
","5"
" আর তার কয়েকবছর পর কাকুও... দেহটা পাথর হয়ে গেছে রূপমতীর।
","5"
" জীবনের একটা ভুল সিদ্ধান্তে শুধু তাকেই নয়, তার গোটা পরিবারটাকে ভাসিয়ে নিয়েছে জোয়ারের স্রোত।
","5"
" -ফিরে চল, রূপু।
","5"
" আমার সাথে।
","5"
" নিজেকে একটু গুছিয়ে নিয়ে বসল রূপু।
","5"
" -কার কাছে ফিরে যাবো সতীশদা?
","5"
" কে আর আছে আমার?
","5"
" -বিয়ে করবি আমায়?
","5"
" বুকের ভেতরটা ধক করে উঠল রূপমতীর?
","5"
" তারপর জোরে হেসে উঠল সে।
","5"
" -তা কি করে হয়?
","5"
" তুমি ব্রাম্ভনের সন্তান?
","5"
" আর আমি আজ, বেশ্যা।
","5"
" -ভালো যখন তোকে বেশেছিলাম পনেরো বছর আগে, তখনও জাত দেখিনি।
","5"
" আর আজ তুই সেই জাত কেই অজুহাত বানাচ্ছিস?
","5"
" তোর মনে কি আমার ভালোবাসা নিয়ে আজও সন্দেহ আছে?
","5"
" -না সতীশদা?
","5"
" সন্দেহ আমার কোনোদিনই ছিলও না।
","5"
" যখন সময় ছিল তখন তোমার ভালোবাসাকে যোগ্য মর্যাদা দিইনি।
","5"
" আজ সেই ভালোবাসার সু্যোগ কি করে নেবো, বলতে পারো?
","5"
" -পুরানো কথা ভুলে যা?
","5"
" -না সতীশদা, ফিরে যাও তুমি।
","5"
" সতীশ উঠে দাঁড়ালো।
","5"
" দেওয়ালের পাশের কুঁজো থেকে জল খাওয়ার জন্য গেলাসটা ভর্তি করতে থাকল।
","5"
" খল খল জল পড়ার শব্দের মাঝখান দিয়ে ভেসে এলো তার কথা।
","5"
" -তুই চলে যাওয়ার পর গাঁ-টা যেন শুন্য খাঁচার মতো হয়ে গেছিল।
","5"
" ভেবেছিলাম শহরে তুই জমিয়ে সংসার করছিস।
","5"
" ভাবলে বুকটা ফেটে যেত।
","5"
" তবু একবার তোকে দেখবার আশায়... -... জানিস রূপু, সেবারে কলেরায় গোটা গ্রামটা উজার হয়ে গেলো।
","5"
" আমার মা,বাপ আর ছোট্ট বোনটা তিনদিনের মধ্যে মারা গেল।
","5"
" মড়াগুলোর পাশে বসে শুন্য দৃষ্টিতে তাকিয়ে ছিলাম ষ্টেশন যাওয়ার কাঁচা রাস্তাটার পানে।
","5"
" চোখের সামনে গাঁ এর পর গাঁ উজার হয়ে গেলো।
","5"
" পোড়াবার কেউ নেই।
","5"
" আমিতো যমের ও অরুচি।
","5"
" যমেও নিলেনা আমায়।
","5"
" বুঝিনি আজকের এই দিনটার জন্যই বেঁচেছিলাম আমি।
","5"
" রূপমতীর চোখটা ছলছল করে উঠল।
","5"
" সতীশ বলে চলল, -শহরে এসে হন্যে হয়ে খুঁজেছি তোকে।
","5"
" পাইনি।
","5"
" দু’টো বছর কেটে গেছে।
","5"
" সেদিন যখন তোকে মেলায় দেখলাম।
","5"
" ঐ চোখ, ঐ কানের লতি।
","5"
" আমি কি ভুলতে পারি?
","5"
" পিছু পিছু তোর বাড়িটা দেখে গিয়েছিলাম, কিন্তু এইভাবে তোকে দেখব... বলতে বলতে সতীশের গলাটা কেপে উঠল?
","5"
" -...চলনা রূপু।
","5"
" এই শহরের এককোনে তোর আর আমার সংসার হবে।
","5"
" প্রদীপের আলোর তলায় বুনব নতুন জীবনের স্বপ্ন।
","5"
" রূপু উঠে দাঁড়ালো।
","5"
" সতীশের দিকে পিছন করে বলল, -প্রদীপের তলাতেই তো সবথেকে বেশি অন্ধকার।
","5"
" তুমি ফিরে যাও।
","5"
" এই তো আছি বেশ।
","5"
" তোমার সেই আদুরে রূপু মরে গেছে পনেরো বছর আগেই।
","5"
" -আজ যদি আমায় ফিরিয়ে দিস, আমি সত্যিই মরে যাব।
","5"
" আর কোন আশায় বাঁচব বল?
","5"
" রূপমতী এক ঝটকায় ঘুরে সঙ্গে সঙ্গে বাঁহাতের আঙুলটা সতীশের ঠোঁটে চেপে ধরল?
","5"
" এই প্রথম সতীশ রূপমতীর স্পর্শ পেল তার নিজের ঠোঁটে।
","5"
" তার সারা শরীরে শিহরন খেলে গেলো।
","5"
" -তুমি আর আমি দাঁড়িয়ে নদীর এপারওপার।
","5"
" মাঝের ঐ পাহাড়ি খরস্রোতা নদী পার হবার কোনো উপায় যে নেই আমার কাছে।
","5"
" ম্লান হাসি হাসল সে।
","5"
" -আমি চাইলেই এই নরককুন্ড থেকে বেরোতে পারবেনা।
","5"
" এখানকার পিশাচগুলো আমায় মুক্তি দেবেনা।
","5"
" এবার হেসে উঠল সতীশ।
","5"
" -সে দ্বায়িত্ব আমার।
","5"
" এত বছর পর কোনও বাধায় আমায় হারাতে পারবেনা।
","5"
" কিন্তু তোকে না পেলে... হ্যারিকেনের আলো তখন নিভু নিভু।
","5"
" তেল কমে এসেছে।
","5"
" রূপমতীর ঠোঁট হাল্কা ভাবে স্পর্শ করল সতীশের শক্ত ঠোঁটদুটোকে।
","5"
" সতীশ চোখ খুলতে পারলনা।
","5"
" জীবনের প্রথম চম্বন তার।
","5"
" রক্ত তার গরম হয়ে উঠল।
","5"
" -নিয়ে যাব তোকে আমি রূপু।
","5"
" তৈরি থাকিস।
","5"
" আর কয়েকটা দিনের অপেক্ষা।
","5"
" তারপর এই শহরের জনমেলায় হারিয়ে যাব দুজনে একসাথে।
","5"
" সতীশ দরজা খুলে বেরিয়ে গেলো।
","5"
" রূপমতী বসেই রইল সেই পথে চেয়ে।
","5"
" আবার এক আশার প্রদীপ বুকে জ্বেলেছে সে।
","5"
" ভয় হয়।
","5"
" পনেরো বছর আগে এক শহরের বাবুর প্রেমে পড়ে, লোভের বশে পালিয়ে এসেছিল গ্রাম ছেড়ে , সতীশদাকে ছেড়ে, এটা জেনেও যে এই সতীশদায় তাকে প্রানের থেকেও বেশি ভালোবাসে।
","5"
" কিন্তু সেদিন সে অন্য কারো জন্য জ্বেলেছিল দিওয়ালির হাজারো প্রদীপ।
","5"
" দমকা হাওয়ায় সব প্রদীপ নিভিয়ে দিয়ে সেই বাবু তাকে বেচে দিয়েছিল এই নিষিদ্ধপল্লিতে, চড়া দামে।
","5"
" সেই ছোট্ট বয়সে সে বোঝেনি যে মরুভুমিতে মরিচিকা কেবল মানুষ মারার ফাঁদ।
","5"
" তাকে কোনওদিন ছোঁয়া যায়না।
","5"
" সে কেবল ডাকে, আয়, আয়, আয়।
","5"
" ।
","5"
