"sentence","emotion A1","emotion A2","emotion A3"
" কিছু কিছু মানুষ থাকে যার প্রতি ভালোবাসা একবার জন্মালে হাজার চেষ্টা করেও কমানো যায়না।
","5","5","5"
" অথচ তাকে ভালোবাসা দিয়ে ধরে রাখাও যায়না ।
","5","5","5"
" কবিগুরু ঠিকই বলেছেন ,""অধিকার ছাড়িয়া দিয়া অধিকার রাখিতে যাইবার মতো এমন বিড়ম্বনা আর নাই"" সন্ধ্যে নামতেই চারিদিক ঝলমল করে উঠল ।
","5","5","5"
" একে একে সব অতিথিরা আসতে শুরু করেছে।
","5","5","5"
" আজ নিলয়ের বিয়ের রিসেপসন ।
","5","5","5"
" নিলয় আর তিথির।
","5","5","5"
" গত একদিন আগে নিলয় বিয়ে করেছে মায়ের পছন্দ মতো পাত্রী কে।
","5","5","5"
" অবশ্য বিয়ে করতে বাধ্য হয়েছে বললেও ভূল হবেনা।
","5","5","5"
" সুসজ্জিত মন্ডপে পাশা পাশি বসে আছে নিলয় আর তিথি।
","5","5","5"
" অতিথিরা এসে দুজনকেই শুভেচ্ছা জানিয়ে যাচ্ছে।
","5","5","5"
" চারিদিকে প্রচন্ড ভিড়।
","5","5","5"
" হাসি , ঠাট্টায় অনেকেই মশগুল।
","5","5","5"
" হলের একপাশে কয়েকজন মিউজিসিয়ন রোমান্টিক সুর ছড়িয়ে দিয়ে পরিবেশটাকে আরো রঙ্গীন করে দিয়েছে.…তবুও নিলয়ের দু চোখ যেন কাউকে খুঁজে চলেছে… পিউ ,নিলয়ের এই চোখের ভাষা বোঝে।
","5","5","5"
" নিলয়ের চোখ দুটো কার জন্য ব্যকুল,তাও পিউ জানে।
","5","5","5"
" তবুও প্রতিজ্ঞাবদ্ধ পিউ, আর নিলয়ের সামনে যাবেনা।
","5","5","5"
" ভেতর থেকে একটা চাপা দীর্ঘশ্বাস বেরিয়ে এলো পিউর।
","5","5","5"
" এবার যাবার পালা।
","5","5","5"
" নিলয়ের মা অসম বিবাহ মেনে নেবেন না তাই নিজের ভালোবাসাকে অন্যের হাতে তুলে দিয়েছে পিউ।
","5","5","5"
" নিলয়ের মাকে দেওয়া কথা সে রেখেছে।
","5","5","5"
" ছেলের থেকে মাকে আলাদা হতে সে দেয়নি।
","5","5","5"
" চোখ দুটো ঝাপসা হয়ে এলো।
","5","5","5"
" তিন দিন ধরে জমাট বাঁধা কষ্টটা এবার মুক্তি পেল… ভালো থাকার অভিনয়টা আর করতে হবে না।
","5","5","5"
" প্রীতি ভোজের কোলাহোল কে পিছনে ফেলে বেরিয়ে এলো পিউ।
","5","5","5"
" আর পিছন ফিরে তাকাবেনা ।
","5","5","5"
" সুখী হোক নব দম্পতি।
","5","5","5"
" মোবাইলটা অফ করে পা বাড়ালো স্টেশনের দিকে… ------------------- ।
","5","5","5"
