"sentence","emotion A1","emotion A2","emotion A3"
"বাইরে বেইরে কারো সাথে কোনো কথা না বলে একাই চলে গেল হন হন করে।
","5","5","5"
" আমাকে স্যার ডাক করালেন,স্যারের কানে গেছে কথা টা মনো আর আমাকে নিয়ে সবাই যে আলোচনা করছে।
","5","5","5"
" আমি যেতেই স্যার গম্ভীর গলায় বললো এসব কী শুনছি তোর ব্যাপারে, আমি খুব একটা যে  স্যার কে ভয় করি তা ঠিক নয় তাই স্যার কে সব কথা খুলে বললাম।
","5","5","5"
" আর স্যার কে বললাম এই  সব ওরা বানিয়ে বানিয়ে বলেছে এর জন্য তিনি জানো তাদের ওপর কোনো সাজা দেয় ও মনোর সঙ্গে এ ব্যাপারে কেউ কোনো আলোচনা না করে।
","5","5","5"
" পরের দিন স্যারের ব্যাচে সবাই এসেছে একটা ধমক দিয়ে সবাই কে সাবধান বার্তা দিলেন স্যার জানো কোনো দিন মনোরমা ও রুদ্র র নাম এক সঙ্গে না ওঠে।
","5","5","5"
" মনোর মুখের দিকে চেয়ে দেখলাম ওর ছেলেমানুষি হাসি টা আবার ফিরে আসছে সেটা খুব  বুঝতে পারলাম।
","5","5","5"
" বাইরে বেইরে একা হন হন করে বাড়ির দিকে আসছিলাম হঠাৎ পিছন থেকে খুব পরিচিত একটা আওয়াজ শুনতে পেলাম।
","5","5","5"
" দেখলাম মনো আমার দিকে আসছে এসেই আমাকে বললো thank you,কী জন্য thank youবলছিস না মানে তুই আমাদের ব্যাপার টা সামলে নিলি যেভাবে।
","5","5","5"
" এক মিনিট আমাদের ব্যাপার মানে ও চুপচাপ দাঁড়িয়ে পরলো।
","5","5","5"
" আমি বললাম আরে মজা করছিলাম চো চো ও আবার হেসে আমার সাথে যেতে লাগলো।
","5","5","5"
" কিছু দিন পর এক বিকেলে খুব বৃষ্টি হচ্ছে যার কারণে স্যার সময় মতো এসে পৌঁছাতে পারে নি তাই সবাই যে যার কাজে ব্যাস্ত আমি আর মনো এখন পাশাপাশি বসি, ওর সঙ্গে আমার সময় কাটাতে খুব ভালো লাগে, কখন যে সময় বয়ে যায় বুঝতেই পারি না।
","5","5","5"
" যাইহোক সেই দিন পকেট থেকে মোবাইল টা বার করে হেডফোন লাগিয়ে গান শুনতে  গেলাম মনো একেবারে গায়ে ওঠে পড়ার মতো করে কান থেকে একটা কর খুলে ওর কানে লাগালো দুজনের মাথা একে ওপরের সঙ্গে ঠেকে আছে আর ওর হাত টা আমার হাতে সঙ্গে এমন ভাবে আছে যানো এক প্রেমিক প্রেমিকা হাত ধরে বসে আছে।
","5","5","5"
"সবাই আমাদের দিকে একভাবে চেয়ে আছে হ্যাঁ দেখারি কথা মনো চোখ বুজে এমন করে শুয়ে আছে আমার কাঁধে,যে কেউ বলে দেবে বন্ধুওতা একটু প্রেমে পরিনত হয়েছে।
","5","5","5"
" আর আমি তখন কোন জগৎ তে আমি নিজেই বুঝতে পারছি না বিকাল গড়িয়ে সন্ধ্যা নেমেছে কিন্তু বৃষ্টি থামছেই না আর মনোর গান শোনা ও।
","5","5","5"
"মনোর দিকে চেয়ে দেখি ও নিরভাবনায় ঘুমাছে আর ওর শরীর টা আস্তে  আস্তে আমার ওপর আরও চেপে যাচ্ছে আর এই ব্যাপার টা আমার শরীরে এক উত্তেজনার সৃষ্টি করছে।
","5","5","5"
" আর আমার শরীরের প্রতিটা অঙ্গ চিৎকার করে বলছে মনো কে জরিয়ে ধরতে।
","5","5","5"
" সবাই এই ব্যাপার টা হা করে দেখছে,আমি বুঝতে পেরে মনো কে এক ঝাকুনি দিলাম মনো একটু চোখ খুলে বললো কি হলো তোমার এখনো তো সকাল হয়নি সবাই কথা টা শুনে চমকে ওঠলো তার থেকেও বেশি চমকালাম আমি।
","5","5","5"
" কি বলছে মনো সকাল হয়নি আর তুই বলা মেয়ে তুমি কেন বলছে এই সব ভাবছি,মনো আমার হাত টা ওর পাশ বালিশের মতো চেপে ধরে দিব্যি ঘুমাচ্ছে যানো আমি ওর বর।
","5","5","5"
" এর পর আমার শরীর আর আমার বষে নেই আমি আর কন্টোল করতে পারছি না।
","5","5","5"
" হঠাৎ কারেন্ট চলে গেল পুরো রুম অন্ধকার কাউকে দেখা যাচ্ছে না আমি আর থাকতে না পেরে মনো কে পাশ থেকে একটা চুমু খেয়ে নিই হঠাৎ মনো আমার থেকে একটু দূরে সরে যায়।
","5","5","5"
" তার পর দুজনে কিছু ক্ষন চুপ, কিছু ক্ষন পরে আমি ওকে আস্তে করে বলি i am sorry মনো ও প্রথম কোনো কথা বললো না কিছু ক্ষন পর বলে ওঠলো তুই এমন কেন করলি।
","5","5","5"
" আমি কিছু ই বুঝতে পারছি না কী বলবো হঠাৎ একটা হাত আমার হাত কে বেশ চেপে ধরলো আর এই অন্ধকার কে ভেদ করে দুটি ঠোঁটের ছোঁয়া এসে পরলো আমার গালে।
","5","5","5"
" তার পর দুজন দুজনকে জড়িয়ে ধরলাম খুব উওেজিত হয়ে পরলাম দুজনে মনে হচ্ছে এই অন্ধকার যানো কেউ অালোকিত না করে।
","5","5","5"
" বলতে না বলতেই একটা আওয়াজ আমাদের এই মিলন কে  একটু দূরে যেতে বাধ্য করলো আওয়াজ ছিলো দেশলাই এর,রবি মোমবাতি জালার জন্য আগুন জালাচ্ছে।
","5","5","5"
" মোমবাতির আলোতে মনো র দিকে চেয়ে দেখি,ও লজ্জায় মাথা নিচু করে বসে আছে আর ওর গাল টা এই অন্ধকারেও পুরো লাল দেখাছে।
","5","5","5"
" বৃষ্টি থামলো পনে আটার কাছাকাছি।
","5","5","5"
"সবাই এবার বাড়ি যাওয়ার জন্য বেইরে পরছে কিন্তু মনো আমার পাশে বসেই আছে।
","5","5","5"
" মনো কে বললাম কী হল রে চো মনো কিছু একটা ভাবছিল হঠাৎ ভাবনা থেকে বেইরে এসে বললো হা চো।
","5","5","5"
" দুজনে রাস্তা দিয়ে হেঁটে বাড়ি ফির ছি কিন্তু আজ দুজনে একটু বেশিই গা ঘেঁষে যাচ্ছি, রাস্তায় সেরাম কোনো লোক নেই খুব নিরজন লাগছিল।
","5","5","5"
" মনো ভয়ে আমার হাত টা চেপে ধরে আছে।
","5","5","5"
" এত বৃষ্টির দিনে সব কিছু একটু ঠান্ডা হলেও আমাদের শরীরের ভীতরে কী এক অজানা গরম অনুভব করতে পারছিলাম।
","5","5","5"
" একটু যেতেই নিজের সব ভাবনাচিন্তা গুলো কি রকম একটু নংরা ভাবনায় যেতে থাকলো।
","5","5","5"
" মনে হচ্ছিলো মনো কে জড়িয়ে ধরে একটু আদর করি ওর বুকের মাঝখানে মাথা দিয়ে শুয়ে থাকি।
","5","5","5"
" এই সব ভাবনায় আমাকে একে একে পুরো ছেঁকে ধরছিল।
","5","5","5"
" মনো অনেক ক্ষন পরে বললো আমায় বাড়ি ছেড়ে দিয়ে আসবি আজ।
","5","5","5"
" আমি বললাম বাড়িতে ছেড়ে দিয়ে আসলে কী পাবো মনো বললো যা চায় বি তাই পাবি ।
","5","5","5"
" মাথায় আসা উলটো পালটা চিন্তা আরও বেড়ে গেল বাড়ির কাছে পৌঁছে আমি মনো কে বললাম দে এবার, মনো কী দোবো বলেই চুপ।
","5","5","5"
"আমার শুধু তখন মনে হচ্ছিলো ওকে চেপে জড়িয়ে ধরি তাই ওটাই মুখ ফসকে বেইরে পরলো।
","5","5","5"
" ও লজ্জায় দৌড়ে বাড়ির দিকে পালালো আর আমি কেবলার মতো দাঁড়িয়ে রইলাম।
","5","5","5"
" কিছু ক্ষন পর বাড়িতে ফিরে এলাম  খাওয়া দাওয়া র পর ঘুমানোর সময় নানান রকম চিন্তা মাথা আসছে।
","5","5","5"
" পরের দিন পড়তে গিয়ে মনো হঠাৎ আমার পাশে না বসে একটু দূরে বসেছে।
","5","5","5"
" আমি ওর দিকে একভাবে চেয়ে আছি কিন্তু ও আজ একবারও আমার দিকে দেখছে না।
","5","5","5"
" ছুটির পর রাগে মনো কে গিয়ে বললাম কী হয়েছে তোর ও কোনো কথা বললো না সোজা বাড়ির দিকে যেতে লাগলো।
","5","5","5"
" আমি পিছন থেকে sorry বললাম ও একটু থমকে দাঁড়িয়ে পরলো আমি আবার sorry বললাম তার পর ওকে গিয়ে জড়িয়ে ধরলাম, কি হয়েছে তোর এভাবে পালাছিস কেন আমি খুব বড়ো ভুল করেছি আমায় ক্ষমা কর তুই।
","5","5","5"
" মনো ও  আমাকে জড়িয়ে ধরে কাঁদতে লাগলো।
","5","5","5"
" ওর কান্না আমাকে আগুনে পরাবার মতো কষ্ট দিছিল।
","5","5","5"
" কিছু ক্ষন দুজনে দুজন কে জড়িয়ে ধরে কারোর পরোয়া না করে দাঁড়িয়ে আছি রাস্তায়।
","5","5","5"
" তার পর ওকে বললাম চল তোকে বাড়িতে দিয়ে আসি ও মাথা নাড়তে লাগলো যাবে না আমি : কেন বাড়িতে কিছু হয়েছে নাকি মনো: চুপ করে দাঁড়িয়ে আছে আমি :কিরে কি হয়েছে বলবি তো তোর শরীর খারাপ নাকি মনো: কিছু ক্ষন চুপ করে থেকে বললো আমায় তুই আদর করতে পারবি আমি তোর আদর খেতে চাই আমি তোকে জড়িয়ে ধরে ভালোবাসতে চাই কি রে পারবি বল না পারবি আমি : কোনো কথার উওর দেওয়ার মতো অবস্থায় আমার নেই চুপ করে মনোর কথা গুলো শুনছি।
","5","5","5"
"বাড়ি যাওয়ার কোনো ইচ্ছে নেই।
","5","5","5"
" দুজনে চলে গেলাম গঙ্গা ধারে ও আমার কাঁধে মাথা দিয়ে শুয়ে আছে।
","5","5","5"
" দুজনে কিছুক্ষন এরকম থাকার পরে বাড়ি ফেরে এলাম, মনোর কিছু টা হলেও মন ভালো হয়েছে আমি ওকে বাড়ি পৌঁছে দিলাম।
","5","5","5"
" তার পর থেকে প্রায় সময় আমারা এখানে ওখানে বসে থাকি।
","5","5","5"
" এই করে কেটে গেছে আট বছর এখন মনো কে যখন খুশি আদর করতে পারি যখন খুশি ভালোবাসতে পারি কারন মনো আর আমার বিয়ে হয়ে গেছে।
","5","5","5"
" বাড়িতে এক ছোট্ট সদস্য ও এসেছে নাম দিয়েছি প্রিয়া বুঝতেই পারছেন কন্যা সন্তান হয়েছে আমাদের।
","5","5","5"
" মনো এখন আরও ছটফটে হয়ে গেছে সব সময় ছটফট করে আর আমি  কাজ থেকে এলে আমার সঙ্গে প্রেম করে।
","5","5","5"
"                                                                     শেষ ।
","5","5","5"
