"sentence","emotion A1","emotion A2","emotion A3"
" তারপর বিকেলে বাড়ি না এসে, ছাত্র পড়াত, আর পড়িয়ে ফিরতে-ফিরতে সেই রাত আট টা কি নয় টা।
","5","5","5"
" কোনওমতে খেয়ে খুমিয়ে পড়ত কুঁড়ি।
","5","5","5"
" স্বপ্নে মা এসে মাথায় হাত বুলিয়ে দিত রোজ রোজ!.. কত ক্লান্তির সেই জীবন।
","5","5","5"
" তবুও চলতে হবে! হোঁচট খেলেও এগিয়ে যেতে হবে, পড়ে রইলে চলবে?
","5","5","5"
" যুগের সাথে সময়ের সাথে অভিযোজন করেই চলার নাম জীবন!... মায়ের কথা ভাবতো কুঁড়ি...ভালোবেসে যাকে চেয়েছিল, পেল না জীবনেও! একটা জীবন যেন দুঃখের দরিয়ায় সাঁতার কেটেই পেরিয়ে গেলো?
","5","5","5"
" দিদুন ও তেমনই! একজন প্রিয়জন খুব দরকার ছিল সে-সময়।
","5","5","5"
" রোজ রুটিন করে পড়া,পড়ানো, কলেজ, এইসব ওকে ক্লান্ত করতে পারেনি।
","5","5","5"
" থামেনি ওর লড়াই! বুকে সাহস আর মনে বল ছিল-চলতে হবে, জীবনে কিছু করতে হবে।
","5","5","5"
" অথচ তখন ও এক উঠনেই বাবা আর সৎ মা আনন্দে সংসার করছিল।
","5","5","5"
" ভাগ্যিস কাকু পেয়েছে এমন,এটাই ওর জীবনে অনেক বড় পাওয়া।
","5","5","5"
" কিন্তু নিজের হাত-খরচ তো নিজেকেই চালাতে হবে।
","5","5","5"
" বি.এ পাশ করে ভালো রেজাল্টেই।
","5","5","5"
" তারপর একটা কোম্পানিতে কাজ ও পেয়ে যায়।
","5","5","5"
" এদিকে এম.এ পড়া আর এদিকে কাজ।
","5","5","5"
" কারণ টাকার খুব দরকার ওর।
","5","5","5"
" কিন্তু পড়াশোনা আর হলো না।
","5","5","5"
" নিজের তো বাবা নেই।
","5","5","5"
" কাকু কতদিন চালাবে, এত বড়ো একটা মেয়ে তো বোঝা হবেই ওর কাকুর ঘরে।
","5","5","5"
" তাই নিজের নির্মম  ভাগ্যের কথা ভেবে কাকুর কথায় রাজি হয়।
","5","5","5"
"কি আর করবে! বাবা-মা না থাকলেই বোঝা যায়, কত কঠিন পৃথিবীটা।
","5","5","5"
" কাকু যেটুকুই করেছে, অনেক করেছে।
","5","5","5"
" আর কি লাগে।
","5","5","5"
" -""কি রে কি ভাবছিস?
","5","5","5"
""" কাকিমা এসে ঘরে ঢোকে?
","5","5","5"
"  ভাবনায় বিঘ্ন ঘটে কুঁড়ির।
","5","5","5"
" -""ভাবছি গো কাকিমনি।
","5","5","5"
" আমাদের বংশ পরম্পরায় চলে আসছে ওই এক কাহিনী, পরকীয়া আর বিচ্ছেদ! দুই প্রজন্ম সেটাই হলো, আমার ভাগ্য কি হবে?
","5","5","5"
""" -""ধুর এসব ভাবতে আছে?
","5","5","5"
" ছেলেটা খুব ভালো।
","5","5","5"
" আর বড়লোক ও।
","5","5","5"
""" -""বড়লোক তো আমার ভয় কাকিমনি!"" -""ভাবিস না, দেখে তো নে।
","5","5","5"
" দেখলেই তো আর বিয়ে করতে হবে না।
","5","5","5"
"আর ওর অনেক টাকা জানিস, সোনি কম্পানিতে চাকরি করে।
","5","5","5"
" ...... নীল আর হলুদ শাড়িতে অপূর্ব লাগছিলো কুঁড়ি'কে।
","5","5","5"
" এভাবেই দাঁড়িয়েছিল অজানা ছেলেটির সামনে, নাম সৌম্যদ্বীপ পাল।
","5","5","5"
" শ্যমবর্ন আর অনেক লম্বা ছেলেটি।
","5","5","5"
" হাসছিল মৃদু ওর দিকে চেয়ে।
","5","5","5"
"মায়াবী একটা অনুভুতি যেন ওর হাসিতে।
","5","5","5"
" বাড়ি গিয়ে ফোনে জানিয়ে দেয় ছেলে পক্ষ-কিছু চাই না ওদের, শুধু মেয়েটাকে চায়, কোনো যৌতুক চায় না।
","5","5","5"
" কুঁড়ির মনটা আনন্দে ভরে ওঠে, একটা ভালোবাসার কি আভাস পাচ্ছে।
","5","5","5"
" মনের স্বপ্নগুলোয় মিঠেল বাতাস যেন দোলা দিয়ে যায়..... (কোনো রং মিশেল হয়নি এই গল্পে।
","5","5","5"
" সম্পুর্ন বাস্তব।
","5","5","5"
" পরের পর্বে কুঁড়ির জীবনে যেটা হবে,সেটা কল্পনার অতীত) ....ক্রমশ... ....(চলবে)... ।
","5","5","5"
