"sentence","emotion category"
" পুজোর সময় আমাদের কেনাকাটার সাথে ওদের জন্য মা কিনে দিতেন জামা কাপড়।
","5"
" ছোট্ট সোনালী খুব আনন্দ পেতো।
","5"
" সহযোগিতার প্রথম পর্যায়ে অনেকটা মানসিক শান্তি পেলাম এই কারণে যে অসহায়ের মুখে হাঁসি ফোটাতে পারলাম।
","5"
" আস্তে আস্তে সে বড় হতে লাগলো।
","5"
"তার বাবার জমানো যেটুকু পুঁজি ছিল তাও শেষ।
","5"
" পরিবারটা খুব কষ্টের মধ্যে চলতে লাগলো।
","5"
" বাচ্চার পড়াশুনা আর সংসার চালানো দুর্বিসহ হয়ে উঠতে লাগলো।
","5"
" মা রান্না করতে করতে বললেন,বাবু কিছু একটা ব্যাবস্থা কর সোনালীর মায়ের জন্য।
","5"
" মোটামুটি পড়াশুনা তো জানে, কোনো ছোট খাটো কাজের ব্যাবস্থা করে দে।
","5"
" খেয়ে পড়ে বেঁচে থাকুক তো।
","5"
" তোর তো অফিসের অনেকের সাথে পরিচয় আছে , কজন কে বলে দেখ না।
","5"
" নিশ্চই কেউ না কেউ ব্যাবস্থা করে দেবে।
","5"
"বৌদি জানালার ধারে দাঁড়িয়ে শুনছিলো কথাগুলো।
","5"
" পাশের বাড়ির নিদারুণ পরিণতি দেখে প্রতিবেশী হিসেবে আমি ঠিক থাকতে পারলাম না।
","5"
" কিছু একটা ব্যবস্থা করতে হবে যাতে পরিবারটা বেঁচে থাকতে পারে।
","5"
" তাই বৌদিকে এক চাকরী করতে বললাম।
","5"
"উনিও আমার কথায় রাজি হলেন।
","5"
" কিন্তু সমস্যা বাচ্চাটা কার কাছে থাকবে?
","5"
" মানে তাকে কার কাছে রেখে যাবে?
","5"
" সারাদিন একা কিভাবে থাকবে?
","5"
" সহযোগিতা আমার মাও করলো ?
","5"
" মা বললো, আমিতো সারাদিন ঘরে থাকি।
","5"
" টুনা তুমি বরঞ্চ সোনালীকে আমার কাছে রেখে যেও, আমি সামলে নেবো।
","5"
"ওর দুধ, খাবার আমিই দিয়ে দেব।
","5"
" সহযোগিতার দ্বিতীয় ধাপে এসে পৌঁছলাম।
","5"
" আমি মনে মনে কাজ খুঁজতে থাকলাম।
","5"
"আমার এক পরিচিত বন্ধু যে অফিসে চাকরী করে, সেখানে এক পিওন এর কাজ বন্দোবস্ত করলাম।
","5"
" মানবতার টানে পরোপকার করতে গিয়ে অনেকে বিষয়টা আড় চোখে দেখতে লাগলো।
","5"
" পাড়ার অনেকে এই সহযোগিতা কে হয়তো কোনো প্রাপ্তির মাপকাঠিতে মাপতে লাগলেন।
","5"
" সহযোগিতার তৃতীয় ধাপে এসে অনেক কানাঘুষো চরিত্র বিষয়ক সমালোচনা শুনতে হলো।
","5"
" সংসারটা অতি সচ্ছল না হলেও খেয়ে পরে বাঁচতে পারছে।
","5"
" সোনালী রোজ আমাদের বাড়িতে আসে, আমাকে সে অনেকটা নিজের কাকু ভেবে চকলেট খাওয়ার বায়না ধরে আর আমার সাথে পাড়ার দোকানে যেতো।
","5"
" হয়তোবা তার বাবা বেঁচে থাকলে তার সব আশা পূরণ করতেন।
","5"
" পাড়ার এক বয়োজ্যেষ্ঠ কাকু সেদিন আমাকে তো বলেই ফেললেন,বাপু তোমার বয়সটা দেখো এবার বিয়েটা করো।
","5"
"অন্যের গাছের আপেল খেও না।
","5"
" অমিত মারা গেছে , কিন্তু উপর থেকে দেখছে।
","5"
"তারপর আনুষঙ্গিক চর্চা করতে করতে কাকুদের মধ্যে একটা অট্টহাসির রোল উঠলো।
","5"
" ক্রুদ্ধ দৃষ্টিতে তাকিয়ে ছিলাম ওনার দিকে, হয়তো সপাটে একটা......।
","5"
" নাহ তা করিনি।
","5"
" আস্তে করে চললাম দোকানের উদ্দেশে।
","5"
" ফেরার পথে সেই আবার বক্র চাওনি।
","5"
" পাত্তা না দিয়ে বাড়ি ফিরলাম।
","5"
" মনের ভিতরটা প্রায় তোলপাড় হচ্ছিল, এই সমাজ কে কিভাবে সহযোগিতার পাঠ শেখানো যায় সেই নিয়ে।
","5"
" সীমিত মায়নায় মেয়ের পড়াশোনা আর খাওয়া কুলাচ্ছিলনা।
","5"
" হয়তো সমাজে প্রতিষ্ঠা পেতে গেলে আমাদের আরো অনেক টাকা চাই।
","5"
" বৌদি হয়তো তাই ভেবে ওই কাজটা ছেড়ে ওই অফিসের এক মেয়ে,ওনার সহকর্মী আর এক কাজ করার জন্য যোগাযোগ করে দিয়েছে।
","5"
" আমাকেও বলেছিলো।
","5"
" আমি বল্লাম,যদি ভালো কাজের জায়গা হয় আপনি করতে পারেন, তবে সব দিক দেখে শুনে কাজটা ছাড়বেন।
","5"
" সময়ের চোরাস্রোতে উনি কখন যে নিজেকে বিপথে ভাসিয়ে দিয়েছেন নিজেই জানেন না।
","5"
" প্রায় দিন রাতে টলমল পায়ে ঘরে ঢুকতো।
","5"
" আমাদের সাথেও তেমন কথা বলতো না।
","5"
" মা বাচ্চাটাকে ছেড়ে দিতো, সে একাই চলে যেত ঘরে।
","5"
" একদিন অফিস থেকে ফেরার পথে দেখি রাস্তায় জটলা।
","5"
" কৌতূহল বশতঃ এগিয়ে গেলাম।
","5"
" গিয়ে দেখি টুনা বৌদি,বেহুঁশ পরে আছেন।
","5"
" আমি চিনতে পারায় অনেকে ওনাকে আমার হাতে তুলে দিলো।
","5"
" আমিও একটা ট্যাক্সি ধরে বাড়ীর উদ্দেশ্যে রওনা হলাম।
","5"
"সঙ্গে সঙ্গে মাকে ডাকলাম।
","5"
" মা ছুটে এলেন।
","5"
" প্রায় পাঞ্জা কোলা করে ওনার বাড়িতে নিয়ে গেলাম আমি আর মা মিলে।
","5"
" সহযোগিতার চতুর্থ পর্যায়ে এসে দেখি পাড়া শুধু লোক জড়ো হয়ে গেছে ।
","5"
" কি ঘটেছে সেটা না শুনে, আমি হলাম দোষী।
","5"
" আমার সাথে অবৈধ সম্পর্ক আছে।
","5"
" আমি এই অবস্থা করেছি।
","5"
" আমার কি স্বার্থ আছে?
","5"
" এতো সহযোগিতা করার?
","5"
" কেউ কেউ আবার বলেই ফেললো আর এভাবে না ঘুরে টুনাকে ঘরে নিয়ে নাও ।
","5"
" মাকেও আমার সম্পর্কে অনেক কু-কথা শুনতে হলো।
","5"
" আমি ও মা অনেকটা নির্বাক ছিলাম।
","5"
" কয়েক ঘন্টা পর টুনা বৌদির হুঁশ ফিরলো।
","5"
"সাথে ঘটে যাওয়া ঘটনার বীভৎসতা বর্ণনা করলো।
","5"
" সেদিন তাকে মাদক মেশানো খাইয়ে অনেকেই যৌনতার ছোঁয়া পেতে চেয়ে ছিলো।
","5"
" কোনোপ্রকার সে যাত্রায় বেঁচে ফিরেছেন।
","5"
" কিন্তু রাস্তায় নিজেকে সামলাতে না পেরে, পড়ে বেহুঁশ হয়ে গেছিলেন।
","5"
" ওনার সহকর্মী মেয়েটি তার দুর্বলতার সুযোগ নিয়ে কিছু কুকুরের মুখে ফেলে দিতে চেয়েছিলো।
","5"
" আজ ওনার ছোট্ট সোনালী স্কুল এ পড়ে ক্লাস সেভেন এ।
","5"
" উনি চাকরী আর করেন না ।
","5"
" মা লুকিয়ে একটা সেলাই মেশিন কিনে দিয়েছেন।
","5"
" যাতে পাড়ার লোক কেউ না জানে যে আমরা এনে দিয়েছি।
","5"
" না হলে আমার মায়ের এই সন্তানটার গায়ে সহযোগিতার পঞ্চম পর্যায়ে এসে হয়তো আবার চরিত্র নিয়ে টানাটানি হতো।
","5"
" ।
","5"
"নমস্কার।
","5"
" ।
","5"
