"sentence","emotion category"
" এরপর পরিচয় হলো সেই আগুন্তকের(বিপ্লব) সাথে।
","5"
" আমি ছোটবেলা থেকেই নিজের পরিবারের লোকজন আর পড়াশোনা নিয়েই ব্যস্ত থাকতাম তাই প্রেম নামক শব্দটা কখনো আমার আশেপাশেও আসেনি কিন্তু বিপ্লবকে দেখে আমার চোখে যেন দুনিয়ার সব চাইতে গুরুত্বপূর্ণ জিনিসটা যে প্রেম সেটা মনে পরে গেল, মানে লাভ এট ফার্স্ট সাইট যাকে বলে।
","5"
" এরপর প্রতিদিন সকালে উঠে অফিসে যাওয়া আর সেই মায়াময় চেহারাটার দিকে তাকিয়ে থাকা আমার প্রতিদিনের রুটিন হয়ে গেল।
","5"
" শুধু কি তাই! সে রীতিমত স্বপ্নের চড়ুই হয়ে আমার মনের চিলেকোঠায় এসে বাসা বাঁধল।
","5"
" তার কথা, হাসি, চলাফেরা সবই আমার ভাল লাগত।
","5"
" মনে হয় সবসময় স্বপ্নের পসরা সাজিয়ে বসে থাকি, ওকে দেখলেই কল্পনার আকাশে উড়াল দিই।
","5"
" বোঝাতে চেয়েছি অনেকবার কিন্তু আবার পিছিয়ে গেছি।
","5"
" ভেবেছিলাম ধৈর্যের ভালবাসায় নিরব প্রতিক্ষায় হবে কালক্ষয়।
","5"
" কেন জানিনা মনে হতো ওর মাঝে ও হয়তো আমাকে নিয়ে এমন কোন ভাবনা ছিল, হয়তো আমার মতোই কিছু একটা বলতে/বোঝাতে চেয়েও পিছিয়ে গেছে বারেবার।
","5"
" ওর মনেও হয়তো ছিল আমায় নিয়ে সুপ্ত বাসনা।
","5"
" হয়তোবা ছিল কিছু একটা নয়তো পুরোটাই ছিল আমার মনের ভুল।
","5"
" একবার ঢাকায় কি নিয়ে যেন খুব বড়সড়ো একটা গন্ডগোল শুরু হলো।
","5"
"  উহহ বাবা রাস্তায় এত্তো এত্তো মানুষের ভিড়।
","5"
" কেন যে পাকামো করে এই কথা আবার মাকে বলতে গেলাম।
","5"
" আমার কথা শুনেই মাতো পাগলপ্রায়  আমাকে বাসায় নেওয়ার জন্য।
","5"
" মাঃ তোকে আমি কালকের মধ্যে বাড়িতে দেখতে চাই।
","5"
" কাল সকালে জামা-কাপর সব গুছিয়ে রাখবি।
","5"
" আমি তোর দাদু কে পাঠাবো।
","5"
" গিয়ে তোকে নিয়ে আসবে।
","5"
" তোর আর ঢাকায় থেকে কম্পিউটার শিক্ষা, ভালো ইউনিভার্সিটিতে ভর্তি হওয়ার কোন দরকার নেই।
","5"
" এইখানে এসে এখানকার কোন ভার্সিটিতে ভর্তি হবি।
","5"
" কাল তোর দাদুর সাথে বাসায় চলে আসবি।
","5"
" মাকে এবার আর কেওই বোঝাতে পারলনা।
","5"
" মা নিজের কথায় অটুট রইল।
","5"
" তার এক কথা, আমি যাই করি আমার বাসায় থেকে করতে হবে।
","5"
" অন্য কোথাও একা থাকা চলবে না।
","5"
" পরের দিন সকালে বাসায় ফিরে এলাম।
","5"
" বাসায় এসেই দেখি মা যেন কার সাথে বসে কথা বলছে।
","5"
" লোকটা যাওয়ার পর জানতে পারি এ নাকি ঘটক, আমার বিয়ের সমন্ধ নিয়ে এসছিল।
","5"
" মায়ের আচরণ দেখে বুঝতে পারলাম নাহ এইবার আর রক্ষা নাই।
","5"
" যাক এই বিষয় নিয়ে মার সাথে আর কোন কথা বারালাম না।
","5"
" ভাবলাম এইবার যা বলার বাবাকে বলবো।
","5"
"  বাবা নিশ্চই আমার কথা শুনবে।
","5"
" ফ্রেশ হয়ে বিছানায় গা এলিয়ে দেই, যাই ফেসবুকে।
","5"
" দেখলাম কয়েকটা রিকুয়েষ্ট এসছে।
","5"
" ওই কয়েকজনের মধ্যে একটা  নাম চোখ আটকে গেল।
","5"
" কিহ্!!! ""Biplob Hossain"" আমার সেই আগুন্তক।
","5"
" মানে কি?
","5"
" স্বপ্ন দেখছি নাকি?
","5"
" -একদিন অফিসে ওর সাথে কথা বলার সময় আমি সাহস করে ওর ফেবু অাইডি চাওয়াতে আমায় হাসতে হাসতে বললো, অনলাইনের সম্পর্কটা না হওয়া ই ভাল?
","5"
" মেজাজের বারোটা বাজিয়ে দিল আমার।
","5"
" অনলাইনের সম্পর্ক না হওয়া কেন ভাল, কথাটার গভীরতা খুজতে গেলাম কিন্তু ফলাফল শুন্য।
","5"
" অফিসের সবার সাথেই ফেবুতে অ্যাড ছিল আমার শুধু ও ছাড়া।
","5"
"  আর আজকে সেই তার ম্যাসেজ।
","5"
"  তার ম্যাসেজ দেখে হঠাৎ করেই হৃদস্পন্দন বেড়ে গেল।
","5"
" আমি রিকুয়েষ্ট এক্সেপ্ট করে ম্যাসেজের রিপ্লাই দিলাম ""Hlw""।
","5"
" ওপার থেকে কোন সাড়া এলনা।
","5"
" মনটা খারাপ হয়ে গেল।
","5"
" আবার রাতে ম্যাসেজ এলো, কিছুক্ষণ চ্যাটিং হলো।
","5"
"  সেদিন আর জিজ্ঞেস করলাম না আমি চলে আসার পর কেন আমার সাথে কথা বলতে ইচ্ছে হলো।
","5"
" পরের দিন ও আমায় জিজ্ঞেস করল, কেন এভাবে আমি চলে এলাম?
","5"
" কিছুদিন অপেক্ষা করতে পারতাম, নিজের পড়াশোনা শেষ করতে পারতাম, একটা পজিশান এ যেতে পারতাম?
","5"
" কেন জানিনা তার অপেক্ষা করার কথাটা শুনে খুব আনন্দ হচ্ছিল।
","5"
" তারপর খুলে বললাম সবকিছু।
","5"
" সেদিন ওকে জিজ্ঞেস করলাম আমি চলে আসার পর কেন আমার সাথে কথা বলতে ইচ্ছে হলো, আগের বার যখন ফেবু আইডি চেয়েছিলাম তখন কেন দেওয়া হল না?
","5"
" কথা গুলো বলেছিলাম খুব রাগ নিয়ে?
","5"
" সে ও বুঝতে পেরেছিল রেগেছিলাম।
","5"
" তখন আমায় বুঝিয়ে বললো, তখন যদি প্রতিদিন আপনার সাথে কথা হতো আমি আপনার প্রতি দুর্বল হয়ে পরতাম তাই তখন দিতে চাই নি।
","5"
" কিন্তু তখন বুঝতে পারিনি আপনি এভাবে কাওকে কিছু না জানিয়ে চলে যাবেন।
","5"
" কথা গুলো শুনে চোখের কোনে জল এল।
","5"
" ঠিক ওই মুহুর্তে আমার মনে হলো, ওর মনেও আমার প্রতি দুর্বলতা ছিল কিন্তু কাওকে কখনও বুঝতে দেয়নি।
","5"
"  খুব আফসোস হচ্ছিলো,  বার বার মনে হচ্ছিলো না এলেই পারতাম।
","5"
" কিন্তু এখন আর ভেবে কি হবে।
","5"
" মা আর কোথাও একা গিয়ে থাকতে দিবে না।
","5"
" এরপর থেকে কথা হতো প্রতিদিন।
","5"
" আস্তে আস্তে দুজনের সম্পর্কটা খুব গভীর হল।
","5"
" দুজনের ই দুজনের প্রতি তীব্র আকর্ষণ ছিল।
","5"
" প্রতিদিনই কাজের ফাকে চ্যাটিং আর রাত জেগে কথা হতো।
","5"
" কিন্তু ভালবাসি বলা হয়ে ওঠেনি কখনই।
","5"
" এরই মাঝে একদিন আমাকে ছেলেপক্ষ থেকে দেখতে এলো।
","5"
"  আমাকে ওদের খুব পছন্দ হলো, মায়ের ও ওদের ভাল লাগলো।
","5"
" মাকে অনেক বুঝালাম কিন্তু কোন কাজ হলোনা।
","5"
" বাবাকে অনেক বললাম, আমি নিজের পায়ে দাড়াতে চাই।
","5"
" তারপর তোমরা যেখানে খুশি আমায় বিয়ে দিও, আমি তখন কোন আপত্তি করবনা।
","5"
" বাবা উল্টো আমাকে বুঝানো শুরু করলো বাবাঃ দেখ মা সব সময় হাতের কাছে ভাল পাত্র পাওয়া যায়না।
","5"
" ওদের ফ্যামিলির সবাই খুব ভাল।
","5"
" তোকে খুব যত্নে রাখবে।
","5"
" সবার খুব আদর পাবি ওই বাড়িতে।
","5"
" তুই আর না করিস না মা।
","5"
" বাবাকে ইমশোনাল ব্ল্যাকমেইল করার চেষ্টা করে বললাম, এখানে বিয়ে দিলে আমি অাত্নহত্যা করব।
","5"
" বাবা আমায় উল্টো বলে আমি রাজি না হলে নাকি তার মুখ আর কেও দেখতে পাবে না।
","5"
" মুখের ওপর আর কিছুই বলতে পারলাম না।
","5"
" বুঝতে পারছিলাম না কি করবো।
","5"
"  বার বার চোখের সামনে বিপ্লবের মায়ামাখা মুখটা ভেসে উঠছিলো।
","5"
" সারাদিন বালিশের মধ্যে মুখ লুকিয়ে কান্না করলাম।
","5"
" রাতে ও ফোন করলো।
","5"
" কোনমতে নিজেকে সামলিয়ে ওর ফোন রিসিভ করলাম।
","5"
" অামি হ্যালো বলতেই ও আমায় জিজ্ঞেস করলো তিথি কি হয়েছে?
","5"
" আর নিজেকে সামলাতে পারলাম না?
","5"
"  কান্নায় ভেঙে পরলাম, সবকিছু খুলে বলার পর ও চুপ করে রইলো।
","5"
"  ভেবেছিলাম আজ হয়ত মনের কথা সব বলবে।
","5"
" কিন্তু সেদিনও ওর মুখ দিয়ে একটা কথা বের হয়নি।
","5"
" অবশ্য আমি ই বা কাকে দোষ দিব, চাইলে আমি নিজেই বলতে পারতাম।
","5"
" হয়তো সেদিনের ভালবাসি কথাই গল্পের মোড় পুরো ঘুরিয়ে দিতে পারত।
","5"
" এক সপ্তাহ বাদেই আমার বিয়ে হয়ে গেল।
","5"
" আর আমাদের নিরব প্রেমের গল্পটা এখানেই থেমে গেল।
","5"
" কেন জানিনা আজো আমি প্রতিটা মুহূর্তে তোমার অপেক্ষায় থাকি, হয়তো একদিন আমি সত্যিই আবার দেখা পাবো তোমার।
","5"
" হয়তোবা বিনিময় হবে ছোট্ট একটা পলকের।
","5"
" আর সেখানে ঠাঁই করে নিবো হাজারো অব্যক্ত কথা।
","5"
" সব ভালবাসা পূর্নতা পাওয়ার জন্য হয়না।
","5"
" কিছু ভালবাসা স্মৃতি হয়ে থাকার জন্য হয় ।
","5"
" তোমার প্রতি আমার ভালবাসাটা নাহয় স্মৃতি হয়েই থাকুক ।
","5"
" ।
","5"
