"sentence","emotion A1","emotion A2","emotion A3"
" পাখির দোকানের পাশ দিয়ে আসছিলে- তোমার গায়ে পালক লাগলো, হ্যাঁ, অবশ্য ঘড়ির দোকানে যাওয়ার সময় ও পাখির দোকান পাশ কাটাতে হয়।
","5","5","5"
" তখনও লাগতে পারতো- কিন্তু আমার অনুমান তখন লাগেনি, কারণ ঘড়ির দোকানে যা ভিড় হয়- তার ওপরে আজ আবার রবিবার - ও তল্লাটে রবিবারেও সবকটা দোকান খোলা থাকে এবেলা।
","5","5","5"
" কাজেই ভিড় ও বেশি হয়।
","5","5","5"
" ভিড়ে পালক জামা থেকে পড়ে যাবে।
","5","5","5"
" সুতরাং দোকানে যাবার সময় পালক লাগেনি, লেগেছে আসার সময়।
","5","5","5"
" এবার তুমি নিশ্চিন্ত মনে আসছো।
","5","5","5"
" তোমার সঙ্গে অবিনাশবাবুর ধাক্কা লাগলো।
","5","5","5"
" আগেই বলেছি, আজ রবিবার- আর প্রতি রবিবার অবিনাশবাবু বাগান পরিষ্কার করেন।
","5","5","5"
" সেই বাগানের শুকনো মাটি অবিনাশবাবুর জামা থেকে ধাক্কাধাক্কির সময় তোমার জামাতে লাগে।
","5","5","5"
" ফলে ঘড়ির বাক্স তোমার হাত থেকে পড়ে যায়।
","5","5","5"
" তোমার হাতের বাক্সের কোণ দুটো একটু ক্ষয়ে গেছে, এটা যে পড়ে গিয়ে হয়েছে সেটা যে কেউ এই বাক্স দেখে বলে দেবে।
","5","5","5"
" তারপর তুমি তাকে দুঃখিত জানিয়ে বাক্স তুলে দৌড় লাগাও।
","5","5","5"
" এটা দেখতে কি ঘড়ি পড়ে ভেঙে যায়নি তো?
","5","5","5"
" তাই দৌড়োতে দৌড়োতে তুমি হাঁফিয়ে যাও?
","5","5","5"
" তোমাকে ওই অবস্থায় দেখে পুঁটিরাম।
","5","5","5"
" আর ওপরে এসে আমায় বলে।
","5","5","5"
" হ্যাঁ, তুমি যদি ভাবো আমি তোমায় ফলো করেছি তাহলে সেটা ভুল ভাবছো।
","5","5","5"
" কারণ তুমি ভালো মতোই জানো আমার পছন্দের আটপৌরে জুতোটা মুচির কাছে জমা, কাজেই আমার মতো লোক খালি পায়ে বাইরে বেরোলে লোকে আমায় মাথা খারাপ অপবাদ তো দেবেই।
","5","5","5"
" অসাধারণ, আমি বলে উঠলাম।
","5","5","5"
" সত্যি, ব্যোমকেশের পর্যবেক্ষণ ক্ষমতা অবিশ্বাস্য।
","5","5","5"
" এতকিছু শুধুমাত্র ঘরে বসে আমাকে একবার পর্যবেক্ষণ করেই বলে ফেললো।
","5","5","5"
" অবশ্য ব্যোমকেশের ক্ষুরধার বুদ্ধিমত্তার এটা খুবই নগন্য নমুনা।
","5","5","5"
" ওর মস্তিষ্কের স্নায়ু গুলোতে যে কি রহস্য ঘুরপাক খায় তা ঈশ্বর ছাড়া আর কেউ বলতে পারবে না।
","5","5","5"
" ।
","5","5","5"
