"sentence","emotion A1","emotion A2","emotion A3"
"ছন্দাকে সে কথা বলতেই হেসে উড়িয়ে দিল।
","5","5","5"
" - 'উফফফ! দিদি তুই পারিসও বটে।
","5","5","5"
" কালকেই তোর ভুতের গল্প পড়া বন্ধ করতে হবে।
","5","5","5"
" সারাদিন ওসব পড়বি আর রাতভর আমাকে কেউ দেখছে , আমাকে কেউ দেখছে করবি।
","5","5","5"
"' - ' তুই বিশ্বাস কর ছন্দা....' - 'ধ্যাৎ! যত্তসব পাগলামি।
","5","5","5"
"'  কথা আর এগোবার আগেই মায়ের ডাক শোনা গেল একতলার বারান্দা থেকে।
","5","5","5"
" আমরা দুজনে সিঁড়ি দিয়ে নামছিলাম, সিঁড়ির কাছে ইমার্জেন্সি লাইটের আলো দপদপ করে সম্ভবত তার শেষ অবস্থা জানান দিচ্ছিল।
","5","5","5"
" মায়ের উপর রাগ হল, কতবার বলেছি একটা ইনভার্টার নিতে।
","5","5","5"
"আমি হাত বাড়িয়ে ছন্দাকে ডাকার আগেই হঠাৎ একটা আর্তনাদের সাথে সাথে লাইট নিভে গিয়ে ঘর পুরো অন্ধকার হয়ে গেল।
","5","5","5"
"                   সিঁড়ির নীচে রাখা সেলাই মেশিনের টেবিলের কোনে গিয়ে লেগেছিল ওর মাথাটা।
","5","5","5"
" তিন দিন যমে মানুষে টানাটানি, তারপর সব শেষ।
","5","5","5"
" এই ঘটনায় ভীষণ আঘাত পেয়েছিলাম।
","5","5","5"
" পেছনে ঘুরে তাকাতে সাহস হত না।
","5","5","5"
" বার বার মনে হত পেছনে ঘুরলেই  ওই মেয়েটাকে দেখতে পাব আর তার সাথে দেখতে পাব ওর চোখে অন্য কাউকে হত্যার ষড়যন্ত্র।
","5","5","5"
" এরপর কেন জানিনা সেই ঘটনার পর থেকে মনের মধ্যে একটা ভয় ঢুকে গেল।
","5","5","5"
" বাড়ি থেকে বেরোনো প্রায় ছেড়েই দিয়েছিলাম, কলেজেও যেতাম না অর্ধেক দিন।
","5","5","5"
" ঠিক সেই সময় আমার জীবনে রাহুলের আবির্ভাব হল।
","5","5","5"
" কলেজে ওর সাথে টুকটাক কথাবার্তা হলেও তেমন কিছু ছিল না।
","5","5","5"
" কিন্তু এই রাহল কলেজে আমার অনুপস্থিতিতে প্রায় আমাদের বাড়িতে আসতে লাগল।
","5","5","5"
" প্রথম প্রথম গায়ে পড়া মনে হলেও শেষে নিজের অজান্তেই যেন ভালোবেসে ফেলেছিলাম।
","5","5","5"
" বাবা, মায়ের মুখে যেন আলো খেলে যেত ও বাড়ি এলে।
","5","5","5"
" আমিও রাহুলের আসার পথ চেয়ে বসে থাকতাম।
","5","5","5"
" আমাকে ঘরবন্দি অবস্থা থেকে মুক্তির পথ এনে দিয়েছিল রাহুল।
","5","5","5"
" ওর সাথে গল্প করতে করতে, হাতে হাত রেখে হাঁটতে হাঁটতে আমি আতঙ্কের সময় গুলো ভুলে থাকতে চাইতাম।
","5","5","5"
" একদিন জন্মদিনে হঠাৎ সে আমাদের নিমন্ত্রণ করে বসল।
","5","5","5"
" আমার স্পষ্ট মনে আছে সেদিনটা ছিল রবিবার।
","5","5","5"
" আমি জানতাম না রাহুলের বাবা নেই,ও কোনোদিন আমাকে বলে নি।
","5","5","5"
" প্রমিতা কাকিমা মানে ওর মা যথেষ্ট মিশুকে।
","5","5","5"
" আমাদের সাথে অনেক গল্প গুজব করলেন।
","5","5","5"
" মাঝে রাহুল আর আমি ওদের ফ্ল্যাটে ৫ তলায় বেলকনিতে নিভৃতে অনেকক্ষণ ধরে গল্প করতে করতে আকাশে ঘরফেরা পাখিদের সারি আর মন ভরে সূর্যাস্ত দেখেছি।
","5","5","5"
" রবিবারের কোলকাতার রাস্তা যথেষ্ট শান্ত।
","5","5","5"
" রেলিংয়ের দিকে মুখ করে দাঁড়িয়ে গুনগুন করে রবীন্দ্রসঙ্গীত গাইতে গাইতে হঠাৎ সামনের দিকে আঙ্গুল তুলে রাহুল বলল - 'দৃশ্যটা কি চমৎকার দেখ মৌ।
","5","5","5"
" দারুন না?
","5","5","5"
"' ওর কথা মত সামনের দিকে তাকাতেই আমার বুকের ভেতরটা অজানা আতঙ্কে ঠান্ডা হয়ে গেল?
","5","5","5"
" একটা গোলাকার সাদা কুয়াশার পিন্ড আমাদের থেকে হাত বিশেক দূরে ভাসছে, দেখে মনে হবে কেউ যেন সুতো দিয়ে একটা তুলোর বল ঝুলিয়ে রেখেছে শূন্য থেকে।
","5","5","5"
" তার উপরে সূর্যাস্তের লাল আভা পড়ে জিনিসটা হয়ে উঠেছে ভয়ংকর সুন্দর।
","5","5","5"
" আস্তে আস্তে কুয়াশাটা মিলিয়ে যেতেই দেখি আমাদের দুজনের মাঝখানে গাউন পড়া সেই মেয়েটা দাঁড়িয়ে উদাস দৃষ্টিতে তাকিয়ে আছে রাহুলের দিকে।
","5","5","5"
" মাথাটা ঝিমঝিম করে উঠল আমার।
","5","5","5"
" ঠিক এমনসময় কেউ যেন আমার ভেতর থেকে বলে উঠল আচ্ছা, এখন যদি পেছন থেকে রাহুলকে ধাক্কা মেরে নীচে ফেলে দিই তবে কেমন হয়?
","5","5","5"
" নীচের বাঁধানো রাস্তায় পড়লে ওর মাথা থেঁতলে যাবে?
","5","5","5"
" রক্ত, ঘিলু চারদিকে ছড়িয়ে যাবে।
","5","5","5"
" দেব ধাক্কা?
","5","5","5"
" দিয়ে দেখি না?
","5","5","5"
"আমার হাত দুটো যেন আমার অজান্তেই সেই সিদ্ধান্ত কার্যকর করার জন্য এগিয়ে গেল।
","5","5","5"
" -'আরে আরে কি করছ মৌ?
","5","5","5"
" পড়ে যাব তো?
","5","5","5"
" এই.....এই... কি করছ কি?
","5","5","5"
" পড়ে যাব......প.....প.... পড়ে যাব........ছাড়ো, ছাড়ো বলছি?
","5","5","5"
"' রাহুলের শক্ত হাতের ধাক্কায় হঠাৎ আমি সেই নির্মম কল্পনার জগত থেকে বাস্তবে ফিরে  একরাশ কান্নার সাথে নিজেকে মিশিয়ে দিলাম ওর বুকের ভেতর।
","5","5","5"
" এত সুন্দর অনুষ্ঠানটা এত বাজে ভাবে শেষ হবে, আমরা কেউ ভাবিনি কিন্তু তার থেকেও একটা ভয়াবহ খবর পরদিন আমাদের জন্য অপেক্ষা করে আছে জানতাম না।
","5","5","5"
" সকালের দিকে বাবাকে অফিসে কেউ ফোন করে জানিয়েছে রান্না ঘরে আগুনে পুড়ে রাহুলের মা ও রাহুল দু জনেই মারা গেছে।
","5","5","5"
" পুলিশের বক্তব্য রান্নাঘরের সিলিন্ডার থেকে নাকি আগুন লেগেছে।
","5","5","5"
"!!!! কালকে ঐ রান্নাঘরেই আমি, মা রাহুলের মায়ের সাথে কত কথা বলেছিলাম।
","5","5","5"
" উনি মাকে কি একটা রান্নার রেসিপি বলছিলেন।
","5","5","5"
" আমি ওভেনের উপর কেটলিতে চায়ের জল গরম করছিলাম।
","5","5","5"
" এত তাড়াতাড়ি ওরা দুজনেই অতীত হয়ে গেল?
","5","5","5"
" আমি মনের মধ্যে নিজেকে সান্ত্বনা দেবার ভাষা হাতড়াতে হাতড়াতে এক দৌড়ে বোনের পড়ার ঘরে ঢুকে দরজাটা আটকে দিলাম।
","5","5","5"
"                    চারপাশে ওর স্মৃতি ছড়িয়ে।
","5","5","5"
" মারা যাওয়ার পরে আমরা কেউ আর ঐ ঘরে ঢুকি না।
","5","5","5"
"পড়ার ঘরে দেওয়ালের গায়ে ঝোলানো বোনের ছবিটা দেখে আমার বুকের মধ্যে একটা যন্ত্রণা দলা পাকিয়ে উঠল।
","5","5","5"
" আমি তাড়াতাড়ি ঘর থেকে বেরোনোর সময় আয়নায় চোখ পড়তেই চমকে উঠলাম।
","5","5","5"
" আয়নার দেখানো প্রতিকৃতিতে আমি একা নয়।
","5","5","5"
" আমার ঠিক পেছনেই দাঁড়িয়ে আছে মেয়েটি কিন্তু মেয়েটির গায়ে কালোর বদলে আজ  গোলাপি গাউন।
","5","5","5"
" আর তার দুটো হাত রক্তাক্ত।
","5","5","5"
" কিন্তু এ কি....!!! মেয়েটি সেই রক্তাক্ত হাতটা মুখের কাছে নিয়ে গিয়ে জিভ দিয়ে চাটছে।
","5","5","5"
" আয়নার দিক থেকে চোখ ফিরিয়ে পেছন দিকে চাইলাম।
","5","5","5"
" কেউ নেই।
","5","5","5"
" ঘর একদম ফাঁকা।
","5","5","5"
" আমি কি পাগল হয়ে যাচ্ছি?
","5","5","5"
" আমার মাথা কাজ করছিল না?
","5","5","5"
" হঠাৎ আমার কানে কারা যেন একসাথে  হিমশীতল কন্ঠে ফিসফিসিয়ে বলতে লাগল ---- ' নাও....নাও.... সামনের টেবিল থেকে ছুরিটা নাও।
","5","5","5"
" তারপর সেটাকে নিজের গলায় ধরে একটু টেনে দাও।
","5","5","5"
" ফিনকি দিয়ে রক্ত বেরিয়ে তোমার শরীর ভিজিয়ে দেবে।
","5","5","5"
" রক্ত.....লাল রক্ত... নাও.....নাও..... ব্যথা লাগবেই না।
","5","5","5"
"' আমি চিৎকার করতে চাইলাম।
","5","5","5"
"কিন্তু  অনেক চেষ্টা করেও ঠোঁট দুটো নড়ে উঠল মাত্র।
","5","5","5"
" হঠাৎ সেই মেয়েটি আয়নার ভেতর থেকে রক্ত মাখা ঠোঁটে আমার দিকে আঙ্গুল তুলে চিৎকার করে উঠল --- ' দাঁড়িয়ে রয়েছ কেন?
","5","5","5"
" ছুরিটা নাও?
","5","5","5"
" যেভাবে ছন্দা, রাহুলকে মুক্তি দিয়েছ ঐভাবে নিজেকে মুক্ত কর।
","5","5","5"
"' সব মিথ্যে,সব মিথ্যে, আমি কাউকে মুক্তি দিই নি।
","5","5","5"
" তবে হ্যাঁ, এবার আমি নিজেকে মুক্ত করব, এরকম অসহ্য যন্ত্রণা থেকে নিজেকে মুক্ত করব।
","5","5","5"
" ছুরিটা টেবিল থেকে নিয়ে কিছু না ভেবেই গলায় বসিয়ে দিলাম।
","5","5","5"
" আস্তে আস্তে রক্ত ভিজিয়ে দিচ্ছিল আমার শরীর।
","5","5","5"
" বেশ বুঝতে পারছি আমি ধীরে ধীরে অচেতন জগতের দিকে পা বাড়াচ্ছি।
","5","5","5"
" বাহ্যজ্ঞান লোপ পাবার আগে অনুভব করতে পারলাম নিজের রক্ত পিপাসা মেটানোর আনন্দে একটা  বিশ্রী পৈশাচিক হাসি আমার দেহটাকে নিয়ে সারা বাড়িময় এদিক ওদিক ছুটে বেড়াচ্ছে।
","5","5","5"
"      যখন জ্ঞান ফিরল তখন আবিস্কার করলাম আমি প্রায়ান্ধকার এক ঘরে বন্দী।
","5","5","5"
" রক্ত শুকিয়ে চট চট করছে শরীরে।
","5","5","5"
" আমার হাত পা সব খাটের সাথে বাঁধা।
","5","5","5"
" চারপাশে পুলিশ দাঁড়িয়ে।
","5","5","5"
" মা কোথায়?
","5","5","5"
" মাকে ডাকতে গেলাম?
","5","5","5"
" কিন্তু গলায় প্রচন্ড যন্ত্রনা।
","5","5","5"
" পুলিশের কর্তা গোছের এক ব্যক্তিকে বলতে শোনা গেল ---' মুখ চোখ দেখলে বোঝা যায় এই মেয়ে এরকম ঘটাতে পারে?
","5","5","5"
".... আশ্চর্য!!' আমি বুঝে উঠতে পারছিলাম না যে কি করেছি?
","5","5","5"
" কটা বাজে তখন?
","5","5","5"
" ঠিক জানি না?
","5","5","5"
" ইশারা করার জন্য  হাত নাড়াতে চেষ্টা করেও পারলাম না।
","5","5","5"
"  এখান থেকে  স্পষ্ট দেখা যাচ্ছে দরজার সামনে দু জন লোক বাবাকে ঘিরে কি সব যেন বলছে।
","5","5","5"
"বিচারের জন্য আমাকে আদালতে তোলা হয়েছিল দু দিন পর।
","5","5","5"
" আমি নাকি আমার মাকে নিজের হাতে গলা কেটে হত্যা করেছি।
","5","5","5"
" শুধু তাই নয় তাঁর গলা আমি ছিন্নভিন্ন করে দিয়েছি।
","5","5","5"
" বাবা আমার বিরুদ্ধে সাক্ষ্য দিলেন।
","5","5","5"
" আদালতে আমি মানসিক ভারসাম্যহীন এক বদ্ধ উন্মাদ হিসেবে প্রমাণিত হবার পরে আমাকে মেন্টাল হোমে পাঠানোর সিদ্ধান্ত নেওয়া হল।
","5","5","5"
" সেই থেকে এখানেই  বন্দি।
","5","5","5"
" আগে আলাদা ঘরে পায়ে মোটা শেকল বেঁধে রাখা হত আমাকে।
","5","5","5"
"এখন অবশ্য সবার সাথে থাকি‌।
","5","5","5"
" শেকল খুলে দেওয়া হয়েছে মাস সাতেক আগে।
","5","5","5"
" আমার অনুসরণকারী কিন্তু আমার পিছু ছাড়ে নি।
","5","5","5"
" তবে এখন অনেকটাই গা সওয়া হয়ে গেছে।
","5","5","5"
" একটা যোগ সূত্র অবশ্য আমি  নিজের মত তৈরি করে নিয়েছি।
","5","5","5"
" দেখেছি যখনি কারো কাল ঘনিয়ে আসে তখনই সে বিভিন্ন ভাবে আমার চোখে ধরা দেয়।
","5","5","5"
" কদিন আগে এখানকার এক নার্সকে সাবধান করেছিলাম যে আমাকে সকাল বিকাল দেখাশোনা করত।
","5","5","5"
" সেও পাগলের প্রলাপ বলে উড়িয়ে দেয়।
","5","5","5"
" বৈশাখী নাম ছিল তার।
","5","5","5"
" আমার এখনো মনে আছে সেই দিনটার কথা।
","5","5","5"
" বিকেলের প্রচন্ড বৃষ্টি আর তার সাথে পাল্লা দিয়ে ঝোড়ো বাতাস প্রায় ফাঁকা হাসপাতালের পুরোনো জানলাগুলির গায়ে তীব্র খটখট আওয়াজ তুলেছিল, যেন একটু সুযোগ পেলেই সেগুলিকে কাগজের মতন উড়িয়ে নিয়ে যাবে।
","5","5","5"
" হাসপাতালের কর্মীদের তাই ব‍্যস্ততার শেষ ছিল না।
","5","5","5"
" প্রথম দিকে পায়ে শিকল পড়ানো থাকত বলে পরে ভালো করে হাঁটতে পারতাম না।
","5","5","5"
" বৈশাখী আমাকে ধরে ধরে নিয়ে যেত।
","5","5","5"
" হাসপাতালের মূল ঘর থেকে বাথরুমে যাওয়ার সংকীর্ণ এবং নোংরা রাস্তাটায় আলো তেমন ছিল না শুধু একটি ছোট বাল্ব টিমটিম করে জ্বলে খুব কষ্টে অন্ধকারের সাথে লড়াই চালিয়ে যাচ্ছিল।
","5","5","5"
" ছাদের ফাটল থেকে ক্রমাগত বৃষ্টির জল পড়তে পড়তে সেই রাস্তায় গোড়ালি সমান‌ জল দাঁড়িয়েছে।
","5","5","5"
" তার সাথেই হু হু করে মিশছে বাথরুমের নর্দমার জল।
","5","5","5"
"ভেতরে ঢুকে চোখে মুখে জল দিতে গিয়ে দেওয়ালের গায়ে বসানো আধ ফাটা ঝাপসা কাঁচটাতে একঝলক তাকিয়ে দেখলাম সে বাইরে দাঁড়িয়ে মোবাইল ঘাঁটছে।
","5","5","5"
" ওকে দেখে আমার কেন জানি না খুব মায়া হল।
","5","5","5"
" কতটুকু বা বয়স হবে, খুব বেশী হলে তেইশ কি চব্বিশ।
","5","5","5"
" আমার সামনের নোংরা বেসিনটার উপর একটা মরচে পড়া  ছুরি পড়ে আছে।
","5","5","5"
" কে কি উদ্দেশ্যে রেখে গেছিল কে জানে।
","5","5","5"
" শ্যাওলা ভর্তি সবুজ ভিজে দেওয়াল বেয়ে একটা বড় কেঁচো উপর দিকে উঠছে।
","5","5","5"
" দেখে গা ঘিন ঘিন করে উঠল আমার।
","5","5","5"
" হঠাৎ বাইরের দিকে তাকিয়ে দেখি বাথরুমের আলো আঁধারের মধ্যে বৈশাখীর পেছনে ধীরে ধীরে একটা কুয়াশার আস্তরন জমাট বেঁধে গোলাকার পিন্ডের রূপ নিচ্ছে।
","5","5","5"
" আমি ভয়ে ওকে হাত দিয়ে ইশারা করে চেঁচিয়ে উঠলাম ' বৈশাখী! পেছনে তাকিয়ে দেখ....পালাও....এখান থেকে পালাও।
","5","5","5"
"'   কিন্তু মৃত্যু যার শিয়রে চলে এসেছে সে কি কথা শোনে?
","5","5","5"
" আমার চিৎকারের তোয়াক্কা না করে আপন মনে মোবাইল ঘেঁটে চলেছে ও?
","5","5","5"
" চারদিকে সব কেমন আশ্চর্য রকমের নিস্তব্ধ যেন আমরা দুজন কোলাহল থেকে বহু দূরে নির্জন দ্বীপের কোন এক মৃত নগরীতে দাঁড়িয়ে আছি।
","5","5","5"
" সেই কুয়াশার আস্তরনটা এবার একটা মানুষের অবয়ব নিয়ে চাদরের মত ঘিরে ধরছে বৈশাখীকে।
","5","5","5"
" ও ধীরে ধীরে হারিয়ে যাচ্ছে কুয়াশার মধ্যে।
","5","5","5"
" আর নাহ! আমাকে কিছু একটা করতে হবে।
","5","5","5"
" আমি তড়িঘড়ি ছুরিটা নিয়ে সেদিকে এগিয়ে যেতেই বাথরুমের টিমটিমে বাতিটা নিভে গিয়ে হঠাৎ নিঃস্তব্ধতা আরো বাড়িয়ে দিল।
","5","5","5"
" অন্ধকারের ভেতর থেকে ভেসে আসতে লাগল বৈশাখীর ব্যাকুল চিৎকার।
","5","5","5"
" ' মৌমিতা, কি করছ কি?
","5","5","5"
" আমাকে ছাড়..ছা..ছা..ছাড় বলছি....এই কে আছো?
","5","5","5"
" মলি দি, সুলগ্না, ডাক্তার বাবু শিগগির আসুন?
","5","5","5"
"' আমিও পাগলের মত চেঁচিয়ে বললাম ..'ওরে আমি তোকে জড়িয়ে ধরিনি।
","5","5","5"
" তোকে তোর কাল জড়িয়ে ধরেছে।
","5","5","5"
" কিন্তু আর মরতে দেব না, কিছুতেই তোকে ওর হাতে মরতে দেব না' একটা অমানুষিক শক্তি যেন আমায় পেয়ে বসল।
","5","5","5"
" আমার মধ্যে আমিকে মেরে অন্য কেউ যেন এই মুহূর্তে মন আর শরীর দখল করার চেষ্টা করছে প্রবল ভাবে।
","5","5","5"
" কিন্তু আমি তা হতে দেব না।
","5","5","5"
" কিছু না ভেবে ঝাঁপিয়ে পড়লাম অন্ধকারের উদ্দেশ্যে।
","5","5","5"
" নিস্তব্ধতা ভেঙ্গে বাইরে থেকে ঝড়ের শোঁ শোঁ আওয়াজ ভেসে আসছে।
","5","5","5"
"  অন্ধকারে স্যাঁতস্যাঁতে গলির মধ্যে আমার পায়ের উপর দিয়ে বয়ে চলেছে নোংরা জলের স্রোত।
","5","5","5"
" আমি প্রানপনে চেষ্টা চালিয়ে যাচ্ছি বৈশাখীকে বাঁচানোর জন্য।
","5","5","5"
" এমন সময় বিকট আওয়াজ করে বাথরুমের সামনের দরজাটা খুলে যেতেই দরজার বাইরে দাঁড়িয়ে থাকা সবার চিৎকারে আমি ঘোর কাটিয়ে চমকে উঠলাম আর বাইরের আলোয় নিজেকে আবিষ্কার করলাম অদ্ভুত ভাবে।
","5","5","5"
" আমার কোলে মাথা রেখে নিথর হয়ে শুয়ে আছে বৈশাখী।
","5","5","5"
" ওর একটা চোখ খুবলে বাইরে চলে এসেছে, অন্য চোখে বিকৃত বিস্ফোরক চাউনি।
","5","5","5"
" সারা মুখ আঘাতে আঘাতে ক্ষত-বিক্ষত।
","5","5","5"
" গলার অনেকটা জুড়ে হাঁ হয়ে রয়েছে।
","5","5","5"
" হঠাৎ আমার হাত থেকে ছুরিটা পড়ে গেল ঠকাস করে।
","5","5","5"
" এরপর অনেক দিন হয়ে গেছে।
","5","5","5"
" কিন্তু কিছুই পরিবর্তন হয়নি।
","5","5","5"
" আমার পায়ে এবং হাতে আবার শেকল পড়ানো হয়েছে।
","5","5","5"
" শুধু জানলার ধারে বিছানাটা কেন জানিনা সরানো হয় নি।
","5","5","5"
" যাক, অনেক কথা জমানো ছিল।
","5","5","5"
"লিখে ফেললাম!  হাঁফ ধরে গেছে।
","5","5","5"
" ইনহেলারটা কোথায় গেল।
","5","5","5"
"বৈশাখীর ঘটনার পরে আমার সাথে হাসপাতালের কেউ কথা বলে না।
","5","5","5"
" বলা ভালো বলতে দেওয়া হয় না।
","5","5","5"
" আজকে কেন জানিনা বাবাকে খুব দেখতে ইচ্ছে করছে।
","5","5","5"
"ঐ যে ডাক্তার বাবু আসছেন আমাকে ঘুম পাড়ানোর ওষুধ দিতে।
","5","5","5"
"এই একটাই এখন আমার কাজ।
","5","5","5"
" দিন রাত সবসময় ঘুমানো।
","5","5","5"
"লেখা থামাতে হবে।
","5","5","5"
" কাগজটা আপাতত লুকিয়ে রাখতে হবে।
","5","5","5"
