"sentence","emotion A1","emotion A2","emotion A3"
" প্রবাহ কোনোক্রমে হাসি চেপে জিজ্ঞেস করে, 'আর তাই তুমি রাগ করে বেরিয়ে এলে, তাইতো' ?
","5","5","5"
" - হ্যাঁ, আমিও দুত্তোর নিকুচি করেছে বলে চটপট জামাকাপড় গলিয়ে বেরিয়ে পড়লুম?
","5","5","5"
" বেরিয়েই ভাবলুম, কোথায় যাই এতো রাত্রে, বেরিয়ে তো পড়েছি, কিন্তু এবার ?
","5","5","5"
" পরক্ষনেই তোর কথা মনে হলো, ভাবলুম তুই তো একাই আছিস, তোর সাথে গল্পটল্প করে দিব্যি সময় কেটে যাবেখন, তাই সটান ট্যাক্সি বুক করে চলে এলুম?
","5","5","5"
" - বেশ বেশ, সে একরকম ভালোই করেছ তুমি।
","5","5","5"
" আমিও একা একা কি করব ভেবেই উঠতে পারছিলাম না, যাহোক তবু একটা গল্প করার লোক পাওয়া গেল।
","5","5","5"
" দীপ্ত অমায়িক হাসে।
","5","5","5"
" ঘরের চারপাশটা ভালো করে দেখে নিয়ে বলে, 'অনেকদিন পর এই ঘরটায় আবার জমায়েত হওয়া গেল, কি বল' ?
","5","5","5"
" - হ্যাঁ তো তো বটেই, শেষ যেবার ছিলাম আমরা, সেটাও তো প্রায় মাসতিনেক হয়ে গেল, তাই না ?
","5","5","5"
"..... - হ্যাঁ, ঠিক বলেছিস.....সেবার বেশ মজা হয়েছিল?
","5","5","5"
" হঠাৎ করে দীপ্তর হাতের দিকে চোখ যায় প্রবাহর।
","5","5","5"
" নিরীক্ষণ করে বলে, 'আচ্ছা তোমার কনুইয়ের কাছটা অমন ফোলা লাগছে কেন গো, পড়েটড়ে গিয়েছিলে নাকি' ?
","5","5","5"
" আঙ্গুল উঁচিয়ে দীপ্তর হাতের দিকে দেখায় প্রবাহ?
","5","5","5"
" দীপ্ত সে দিকে তাকিয়ে হাতটাকে ভাঁজ করে বলে, 'হ্যাঁ রে, এই আসার সময়টাতেই তো।
","5","5","5"
" ট্যাক্সিতে উঠতে গিয়ে অসাবধানে কনুইটা এমন জোর ঠুকে গেল দরজায়, কি বলব'।
","5","5","5"
" 'ওষুধ টষুধ দিয়েছো কিছু', প্রবাহ ব্যস্ত হয়ে ওঠে, 'ইশশ ছড়েও তো গেছে কিছুটা, ডেটল নিয়ে আসি' ?
","5","5","5"
" দীপ্ত হাত নাড়িয়ে বলে, 'আরে দূর, সামান্য চোট, তার আবার ওষুধ ! ও একদিনেই ঠিক হয়ে যাবে?
","5","5","5"
" বাদ দে তো, তার চেয়ে বল, কাল সুন্দরবনের প্রজেক্টে কি কি হচ্ছে'............ ?
","5","5","5"
" বর্ষার রাতে দুজনের মধ্যে গল্প জমে ওঠে বেশ?
","5","5","5"
" একই বয়েসি না হলেও একই ডিপার্টমেন্ট হওয়ার দরুন বিভিন্ন প্রজেক্ট নিয়ে নানাবিধ আলোচনা চলতে থাকে।
","5","5","5"
" দেখতে দেখতে অনেকটা সময় পেরিয়ে যায়।
","5","5","5"
" বেশ কিছুক্ষন পর দীপ্তর সম্বিৎ ফেরে।
","5","5","5"
" চমকে উঠে বলে, 'এই রে, অনেক বেজে গেল রে।
","5","5","5"
" ঘড়ির দিকে তো খেয়ালই করিনি।
","5","5","5"
" কাল সকালে উঠেই দৌড়াতে হবে যে তোকে'।
","5","5","5"
" প্রবাহ ঘড়ির দিকে তাকায়।
","5","5","5"
" দুটো দশ।
","5","5","5"
" মাথা নেড়ে বলে, 'হ্যাঁ, তাইতো ! রাত হয়েছে ঢের, চলো এবার একটু চোখ বুজে নিই কিছুক্ষন'।
","5","5","5"
" দীপ্ত উঠে দাঁড়ায়, বাঁহাত থেকে ঘড়িটা খুলে টেবিলে রাখে, বলে, 'আমি একটু টয়লেট থেকে ঘুরে আসি।
","5","5","5"
" এসে একটা সুখটান দিয়ে তবেই ঘুমোবো।
","5","5","5"
" তুই দেরি করিসনা, ঘুমিয়ে পড়, কাল সকালে তো অনেকটা পথ পেরোতে হবে তোকে' ।
","5","5","5"
" প্রবাহ আলতো হাসে, টেবিলের ওপর রাখা দীপ্তর ঘড়ির দিকে তাকিয়ে বলে, 'দাদা তোমার ঘড়ির ডায়াল শেপটা কিন্তু দারুন, বেশ অন্যরকম একটা ব্যাপার আছে, যতবার দেখি ততবারই মুগ্ধ হয়ে পড়ি'।
","5","5","5"
" দীপ্ত মুচকি হাসে, বলে, 'তাই বুঝি ?
","5","5","5"
" এইরকম ডায়াল তোর খুব পছন্দ না রে' ?
","5","5","5"
" - ভীষণ !.....কোথা থেকে কিনেছিলে যেন ?
","5","5","5"
" - কিনিনি তো ! মনে নেই ?
","5","5","5"
" একটা কর্পোরেটের জন্য জিঙ্গল লিখেছিলাম, তারাই গিফট করেছিল..... - ওহ, হ্যাঁ হ্যাঁ ,মনে পড়েছে?
","5","5","5"
" আচ্ছা আমায় একদিন পড়তে দেবে ঘড়িটা ?
","5","5","5"
" - বেশ তো, নিস্ বরং, চাইলে অবশ্য কালই পড়ে যেতে পারিস?
","5","5","5"
" - একেবারে কালই ! - হ্যাঁ কালই .........পড়বি ?
","5","5","5"
" - তোমার অসুবিধে হবে না ?
","5","5","5"
" - বিন্দুমাত্র না.... - বেশ, তবে কালই ওটা পরে নতুন প্রজেক্টের কাজে যাব?
","5","5","5"
" দীপ্ত মৃদু হেসে টয়লেটের দিকে চলে যায়।
","5","5","5"
" প্রবাহ ঘড়িটার দিকে ঠায় দেখতে থাকে।
","5","5","5"
" এই ঘড়িটার প্রশংসা আগেও অনেকবার করেছে প্রবাহ।
","5","5","5"
" ভেবেছিলো দেশপ্রিয় পার্কের নামী ব্র্যাণ্ডের দোকানটায় গিয়ে একটা ফ্যাশনেবল রিস্টওয়াচ কিনবে।
","5","5","5"
" বিভিন্ন কাজের চাপে ও সময়াভাবে যাওয়া হয় নি.......দীপ্তকে মনে মনে ধন্যবাদ জানায় প্রবাহ।
","5","5","5"
" এক কথাতেই ঘড়িটা পড়তে দিয়ে দিল।
","5","5","5"
" এমন প্রাণখোলা মানুষ আজকের দিনে বিরল।
","5","5","5"
" একথা সেকথা ভাবতে ভাবতে আপনিই চোখ লেগে আসে প্রবাহর।
","5","5","5"
" পরদিন ভোরবেলা মোবাইলে সাতটার এলার্মে ঘুম ভেঙে যায়।
","5","5","5"
" প্রবাহ চোখ কচলাতে কচলাতে উঠে বসে।
","5","5","5"
" ঘর ভর্তি রোদের আলোয় চারিদিক ঝলমল করছে।
","5","5","5"
" আকাশে মেঘের চিহ্ন নেই কোনোরকম।
","5","5","5"
" মোবাইলের ডানদিকের সরু বাটনটা টিপে এলার্ম বন্ধ করে।
","5","5","5"
" একটা বিরাট হাই তুলে আড়মোড়া ভাঙে।
","5","5","5"
" প্রথমেই দীপ্তর কথা মনে হয় তার।
","5","5","5"
" দীপ্ত ছিল বলে কাল রাতের অনেকটা সময় গল্প করে কাটিয়ে দেওয়া গেছে।
","5","5","5"
" দীপ্তর আসার কারণটা মনে পড়তেই মনে মনে হাসি পায় প্রবাহর।
","5","5","5"
" পায়ে পায়ে দরজা খুলে পাশের ঘরে গিয়ে খোঁজ করে।
","5","5","5"
" ঘর খালি ! কি আশ্চর্য ! এতো সকালে গেল কোথায় ?
","5","5","5"
" তাহলে কি নিচের ফ্লোরের টয়লেটে ?
","5","5","5"
" নাকি হরিপদকে চায়ের কথা বলতে গেছে ?
","5","5","5"
" নানারকম ভাবতে থাকে প্রবাহ?
","5","5","5"
" মনে মনে বলে, 'ভালোই করেছে বরং দীপ্তদা, সকাল সকাল চা টা পাওয়া গেলে তাড়াতাড়ি রেডি হয়ে নিতে পারব।
","5","5","5"
" পৌনে আটটার মধ্যে বেরোতে হবে যে করে হোক।
","5","5","5"
" তার আগে বরং অফিসের সুকান্তদাকে একবার ফোন করে তাড়া দিতে হবে।
","5","5","5"
" গাড়ি নিয়ে বেরিয়েছে কিনা জেনে নিতে হবে।
","5","5","5"
"পৌনে আটটার মধ্যেই অফিসে চলে আসার কথা'।
","5","5","5"
" সোফায় এসে তাড়াতাড়ি নাম্বারটা বের ডায়াল করে প্রবাহ।
","5","5","5"
" ওদিক থেকে সুকান্তদার গলা পেতেই প্রবাহ জিজ্ঞেস করে, 'দাদা বেরিয়ে পড়েছ তো ?
","5","5","5"
" আমিও রেডি হচ্ছি এদিকে'?
","5","5","5"
" সুকান্তদার থমথমে কণ্ঠস্বর পাওয়া যায় অন্যপ্রান্ত থেকে।
","5","5","5"
" - একটা খারাপ খবর আছে রে প্রবাহ..... 'খারাপ খবর' ! সুকান্তর গলার স্বরে চমকে ওঠে প্রবাহ, 'কি খবর দাদা' ?
","5","5","5"
" - গতরাতে দীপ্তর একটা এক্সিডেন্ট হয়েছে, রাস্তাতেই স্পট হয়ে..... চমকে ওঠে প্রবাহ?
","5","5","5"
" ক্ষনিকের বিহ্বলতা কাটিয়ে বলে, 'কি যাতা বলছ ! দীপ্তদা তো কাল রাত থেকে আমার সাথেই আছে......' - কিঃ !! তোর কি মাথা খারাপ হয়েছে ?
","5","5","5"
" নাকি এখনো ঘুমের ঘোর কাটেনি ! কাল রাত থেকে আমরা কজন মিলে সমানে হাসপাতালে বসে রয়েছি?
","5","5","5"
" তুই অনেকটা দূরে আছিস বলেই আর ডাকিনি ইচ্ছে করে।
","5","5","5"
" - কি বলছ সুকান্তদা !! কিন্তু আমি আর দীপ্তদা যে অনেক রাত অবধি গল্পগুজব করে......... ওপ্রান্ত থেকে কথাটা শেষ করতে দেয় না সুকান্ত, বলে, 'প্রবাহ, আমার মনে হচ্ছে তুই বোধহয় স্বপ্নটপ্ন দেখেছিস কিছু।
","5","5","5"
" তুই একটু সামলে নে নিজেকে, আর আজকের ট্রিপটা ক্যানসেল কর।
","5","5","5"
" আমরা আছি হাসপাতালে, বডি ছাড়লে তোকে ফোন করছি'।
","5","5","5"
" ফোনটা কেটে যায়..... বিদ্যুত্স্পৃষ্টের মতো বসে থাকে প্রবাহ।
","5","5","5"
" মাথার মধ্যে তোলপাড় চলতে থাকে।
","5","5","5"
" গতরাতের ঘটনা গুলো পরপর জলছবির মতো ভেসে ওঠে চোখের সামনে।
","5","5","5"
" মনে মনে বলে, 'এ কিছুতেই সম্ভব নয়, কিছুতেই নয়।
","5","5","5"
" যার সাথে আড্ডা মেরে প্রায় গোটা রাত কাটিয়েছি, কিছুক্ষন আগে অবধি যে ওই সামনের চেয়ারটায় বসেছিল, এখন তার মৃত্যুসংবাদ কিভাবে আসা সম্ভব' ?
","5","5","5"
" অজান্তেই সর্বাঙ্গ ঘেমে নেয়ে ওঠে প্রবাহর?
","5","5","5"
" ঘরের ভিতর হরিপদ এসে দাঁড়ায় চা নিয়ে।
","5","5","5"
" প্রবাহকে দেখে বলে, 'ওহ, আপনি উঠে পড়েছেন ?
","5","5","5"
" ভালোই হয়েছে, এই নিন, চা টা খেয়ে ফ্রেশ হয়ে নিন ....... হরিপদর দিকে তাকিয়ে তড়াক করে লাফিয়ে ওঠে প্রবাহ, বলে, 'আচ্ছা হরিপদ, কাল রাতে দীপ্তদাকে তুমি গেট খুলে দিয়েছিলে না' ?
","5","5","5"
" অমন আচমকা প্রশ্নে হরিপদ ঘাবড়ে যায় খানিক?
","5","5","5"
" মিন মিন করে বলে, 'দীপ্তবাবু !! কাল, কখন?
","5","5","5"
" - এই বারোটা সাড়ে বারোটা নাগাদ....... - কই না তো ?
","5","5","5"
" দীপ্তবাবু তো সেই নটা নাগাদ বের হলেন বাকিদের সাথে......তারপর তো...... - হ্যাঁ হ্যাঁ..... তারপর তো রাতের দিকে আবার এসেছিলো, আমায় ফোন করল, সারপ্রাইজ দিল.....তুমি তো নিচে ছিলে !! - কিন্তু দাদা, দীপ্তবাবু তো আর আসেননি, আমি তো একটা অবধি জেগেই ছিলুম কাল, রেডিওতে গান শুনছিলুম তো..... - কি আবোলতাবোল বকছ, ভালো করে মনে করে দেখো, দীপ্তদা তো তোমাকে ফোনও করেছিল...... 'এ কি বলছেন দাদা' !, হরিপদ কাঁদোকাঁদো হয়ে যায় প্রায়, 'এই তো.....এই তো দেখুন আমার ফোন, কই দীপ্তবাবু তো ফোন করেননি আমায়.....' প্রবাহ ফোনটা নিয়ে পাগলের মতো কল হিস্ট্রি সার্চ করতে থাকে, কোত্থাও দীপ্তর নাম খুঁজে পায় না?
","5","5","5"
" থরথর করে কাঁপতে কাঁপতে সোফার ওপর বসে পড়ে আবার।
","5","5","5"
" বিড়বিড় করে বলে, 'কিন্তু এতটা সময়, এতগুলো কথা, সেসব ধোঁয়ার মতো কি করে মিলিয়ে যেতে পারে' ?
","5","5","5"
" হরিপদ থতমত খেয়ে যায় বেশ, 'আমতা আমতা করে জিজ্ঞেস করে, 'আজ্ঞে দাদা, কিছু হয়েছে নাকি ?
","5","5","5"
" আপনি এমন করে.......' হরিপদর কথায় আমল দেয় না প্রবাহ, অস্ফুটে বলে, 'আর.........আর সেই ঘড়িটা, যেটা দীপ্তদা আমাকে.........' বলতে বলতেই টেবিলের ওপর চোখ যায় তার?
","5","5","5"
" সকালের নরম রোদে ঘড়ির ডায়ালটা টলটলে হ্রদের জলের মতো চিকচিক করছে।
","5","5","5"
" যেন দীপ্তই তাকিয়ে আছে আর রহস্যের মর্মান্তিক পরিণতিতে তারিয়ে তারিয়ে হাসছে।
","5","5","5"
" বিমূঢ় বিস্ময়ে প্রবাহ একদৃষ্টে তাকিয়ে থাকে সেইদিকে।
","5","5","5"
" শেষ উপহারের যন্ত্রনা মনের মধ্যে ঘনীভূত হতে থাকে গত রাত্রের মেঘের মতো............ ।
","5","5","5"
