"sentence","emotion A1","emotion A2","emotion A3"
" মাধ্যম তিনটে হতে পারে-মেক-আপ ভ‍্যানের এসি অথবা পারফিউম অথবা সিগারেট।
","5","5","5"
" এসি নয় হলে লিজা, শুভ্র এরাও এসিতে ছিল এরাও তাহলে বাঁচত না।
","5","5","5"
" পারফিউমে থাকলে সামান্য হলেও জামা-কাপড়ে ট্রেস পাওয়া যেত, তার মানে সিগারেট।
","5","5","5"
" রুদ্র বলে,""সোহিনীর ব‍্যাগে তো সিগারেট বক্স পেয়েছ তুমি।
","5","5","5"
"""""Yes but that was a full box. ও ওই  সিগারেট ওই বাক্স থেকে খায়নি।
","5","5","5"
" That means obviously শুটিং ফ্লোরে ওকে সেটা কেউ অফার করেছে।
","5","5","5"
" That person is the murderer."" রুদ্র বলে, ""তুমি তো ডাক্তার থেকে গোয়েন্দা হয়ে যাচ্ছো।
","5","5","5"
" কিন্তু সবই তো assumption. We need solid evidences. ""সেটা খোঁজা তোমার কাজ রুদ্র।
","5","5","5"
" তবে সোহিনী একসময় খুব ভালো বন্ধু ছিল আমার তাই মাথার মধ্যে একটু বেশিই ঘুরছে এই কেসটা।
","5","5","5"
"""বলে আবার কী ভাবতে থাকে সোহেল।
","5","5","5"
" রুদ্র বেরিয়ে পড়ে।
","5","5","5"
"                      (২) জটিল আবর্ত প্রত‍্যেকেরই ব‍্যস্ত জীবন থেকেও  সময় বের করে ওরা তিনজনই আসে সোহিনীর স্মরণ সভায়।
","5","5","5"
" স্কুল শেষ করে সিকিম ঘুরে আসার পর ওদের আবার দেখা  তাও এভাবে এমন এক ঘটনায়।
","5","5","5"
" কেউ ভাবেনি এমন পরিণতি হবে সোহিনীর।
","5","5","5"
"  রুদ্রও আসায় বেশ খানিকক্ষণ কথা হল ওদের এ ব‍্যাপারে।
","5","5","5"
" রুদ্র জানায় এখনও তেমন কোনো ক্লু হাতে না এলেও সোহিনী বয়ফ্রেন্ড শুভ্রকেই সন্দেহ করছে ও।
","5","5","5"
" স্মরণসভা থেকে বেরোনোর পর মেখলা আর রোদ্দুর যে যার গাড়িতে ওঠে।
","5","5","5"
" সোহেল বেরিয়ে পড়ে রুদ্রর সাথে।
","5","5","5"
" সন্ধের দিকে রুদ্রর ফোন আসে, ""আবার একটা খারাপ খবর দিতে তোমায় ফোন করলাম সোহেল।
","5","5","5"
" রোদ্দুরের অ‍্যাক্সিডেন্ট হয়েছে।
","5","5","5"
" His condition is very serious... পারলে দেখা করে নাও নার্সিং হোমে আমিও আছি।
","5","5","5"
""" ফোনটা রেখেই গাড়ি নিয়ে বেরিয়ে পড়ে সোহেল।
","5","5","5"
" রাস্তায় খবর দিয়ে মেখলাকেও তুলে নেয় গাড়িতে।
","5","5","5"
" নার্সিং হোমের পৌঁছে জানতে পারে রোদ্দুর আর নেই।
","5","5","5"
" রুদ্র জানায় রোদ্দুরের গাড়ির ব্রেক ফ্লুইড লিক করেছে।
","5","5","5"
" সেই থেকেই এই বিপত্তি।
","5","5","5"
" মেখলা প্রচণ্ড ভয় পেয়ে আছে।
","5","5","5"
" সোহেলকে বলে,"" কিছু তো ঠিক হচ্ছে না।
","5","5","5"
" আমার মন বলেছে কেউ আমাদের টার্গেট করেছে।
","5","5","5"
" সোহিনী প্রফেশনাল কারণে খুন হয়নি।
","5","5","5"
" এটা কোনো অ‍্যাক্সিডেন্ট নয়।
","5","5","5"
" পুরোনো পাপের শাস্তি, কেউ দিচ্ছে এখন।
","5","5","5"
""" তুই কি পাগল হয়েছিস মেখলা?
","5","5","5"
" কীসের পুরোনো পাপ?
","5","5","5"
" কীসের শাস্তি?
","5","5","5"
"রুদ্র আসছে এদিকে পাগলামি বন্ধ কর তুই?
","5","5","5"
" এটা জাস্ট অ‍্যাক্সিডেন্ট একটা।
","5","5","5"
" প্লিস এটাকে সোহিনীর মার্ডারের সাথে রিলেট করিস না।
","5","5","5"
"""বলেই রুদ্রর দিকে তাকিয়ে চুপ করে যায় সোহেল।
","5","5","5"
" রুদ্র এসে কিছু প্রব্লেম কিনা জিজ্ঞেস করে।
","5","5","5"
" তারপর মেখলার দিকে তাকিয়ে বলে ""তুমি কিছু বলবে আমায়?
","5","5","5"
" আমার মনে হচ্ছে?
","5","5","5"
""" সোহেল তাড়াতাড়ি মেখলার হাতটা চেপে ধরে বলে,""না না আসলে অনেকদিনের বন্ধু তো।
","5","5","5"
" তাই একটু আপসেট।
","5","5","5"
" এটা তো অ‍্যাক্সিডেন্ট!"" রুদ্র জানায় যে তার মতে এটা অ‍্যাক্সিডেন্ট কিনা বোঝা যাচ্ছে না।
","5","5","5"
" একই সাথে ব্রেক ফ্লুইড লিকেজ আবার মডিউলেটরের সমস্যা কাকতালীয় হওয়াটা একটু অস্বাভাবিক লাগছে আমার।
","5","5","5"
" তাও আমি গাড়িটা এক্সপার্টদের চেক করতে দিয়েছি।
","5","5","5"
" রিপোর্ট হয়তো কাল পাবো।
","5","5","5"
" ও তো ওই গাড়িতেই এসেছিল ওখানে।
","5","5","5"
" তাহলে কী ওখানেই কেউ।
","5","5","5"
" সোহেল বলে ওঠে,"" কিন্তু ওখানে কে হতে পারে ওর শত্রু।
","5","5","5"
""" কেন সোহেল তুই বুঝছিস না?
","5","5","5"
" কেন হচ্ছে?
","5","5","5"
""" বলে মেখলা?
","5","5","5"
" সোহেল মেখলাকে বলে,""তুই আমার বাড়ি চল মেখলা।
","5","5","5"
" তুই ঠিক নেই।
","5","5","5"
""" সোহেলের বাড়িতে এসে মেখলা আবারও বলতে থাকে,  ""আমি বলছি নেক্সট টার্গেট তুই বা আমি মিলিয়ে নিস কথাটা তুই।
","5","5","5"
" আমাদের পুরোনো ভুল আমাদের ছাড়ল না রে।
","5","5","5"
""" সোহেল বেশ খানিকটা রেগেই বলে ""এটা কি করে সম্ভব মেখলা।
","5","5","5"
" সেবার সিকিমে যা হয়েছিল সেটা  খেলাচ্ছলে হওয়া ভুল ছিল জাস্ট।
","5","5","5"
""" মেখলা বলে ""কিন্তু সেই ভুলের খেসারত একটা জীবন ছিল এটা ভুলে যাস না।
","5","5","5"
""" সোহেল বলে,""আচ্ছা তোর কথা সব মানছি আমি।
","5","5","5"
" কিন্তু কে?
","5","5","5"
" শিঞ্জিনীর মা-বাবা তো কেস চলাকালীনই মারা গেছেন?
","5","5","5"
"আর তো তেমন কেউ ছিল না ওদের।
","5","5","5"
""" মেখলা উত্তেজিত হয়ে বলে, ""কী করে ভুলে গেলি সোহেল।
","5","5","5"
" যাকে শিঞ্জিনী সিকিম থেকে শেষ ফোনটা করেছিল, যে ওই কলটা রেকর্ড করে পুলিশকে দিয়েছিল।
","5","5","5"
" আমরা কিন্তু তাকে চিনিনা।
","5","5","5"
" সে অবশ্যই শিঞ্জিনীর কাছের কেউ।
","5","5","5"
" হয়তো সেই সময় সামনে আসতে পারে নি।
","5","5","5"
""" ঠিক আছে শান্ত হ তুই।
","5","5","5"
" বাড়ি যা এখন দেখছি আমি বলে মেখলাকে খানিকটা এগিয়ে দেয় সোহেল।
","5","5","5"
"মেখলার কথাটা উড়িয়ে দিলেও কিছু একটা খটকা লাগে তার।
","5","5","5"
" কিছু তো কানেকশন আছে এই দুই মৃত্যুতে।
","5","5","5"
" (৩) আবার হত‍্যা বাড়ি ফেরার কিছু সময় পর রুদ্র আসে মেখলার বাড়িতে।
","5","5","5"
" হসপিটালেই সন্দেহ হয়েছিল ওর।
","5","5","5"
" তাই কথা বলে ব‍্যাপারটা জানতে চায় যে কোনো পুরোনো ঘটনার সাথে গত দু'সপ্তাহে ঘটা ঘটনাগুলোর কোনো মিল আছে কিনা।
","5","5","5"
" মেখলা কিছু বলতে চায়, এর মধ্যেই ল‍্যান্ড ফোনটা বেজে ওঠে।
","5","5","5"
" ফোনটা ধরে মেখলা ওদিক থেকে সোহেলের কণ্ঠ,""মোবাইলটা সুইচ অফ তোর।
","5","5","5"
"রুদ্রর কিন্তু সন্দেহ হয়েছে ও কে যতটা চিনি ও যেতে পারে তোর কাছে।
","5","5","5"
" প্লিজ পুরোনো কথা বলিসনা এখুনি।
","5","5","5"
" আমায় একটু কনফার্ম হতে দে।
","5","5","5"
""" মেখলা হুমম বলে ফোনটা রেখে দেয়।
","5","5","5"
" রুদ্রকে কিছু জানায় না মেখলা।
","5","5","5"
"রুদ্র চলে যাওয়ার পর পুরোনো স্কুলের অ‍্যালবামগুলো বের করে।
","5","5","5"
" কিছু তো আছেই যেটা ও ধরতে পারছে না।
","5","5","5"
" মেখলার বাড়ি থেকে বেরিয়ে রুদ্র সোহেলের বাড়ি যায় রুদ্র।
","5","5","5"
" সোহেলকেও জিজ্ঞেস করে,""তোমারা কিছু লুকোচ্ছ সোহেল?
","5","5","5"
""" সোহেল না বলে এড়িয়ে যায় ব‍্যাপারটা?
","5","5","5"
" রুদ্রকে জিজ্ঞাসা করে,"" রোদ্দুরের গাড়িটা চেক করালে?
","5","5","5"
" অ‍্যাক্সিডেন্ট?
","5","5","5"
""" একটা দীর্ঘশ্বাস ফেলে রুদ্র বলে,""নাঃ!! মৃত্যুটাকে কনফার্ম করতে ব্রেক ফ্লুইড লিক করিয়েই থামেনি?
","5","5","5"
" ব্রেকের প্রেসার প‍্যাডেলটাও ভেঙে দিয়েছিল,তাই মডিউলেটরটা প্রব্লেম করে।
","5","5","5"
" খুনিই most probably ওই স্মরণসভায় আমাদের সাথেই ছিল।
","5","5","5"
" কারণ যদিও বা ধরেনি যে ব্রেক ফ্লুইডটা আগেই লিক করা হয়েছে তাহলেও প্রেসার প‍্যাডেলটা আগে থেকে ভাঙা থাকলে অ‍্যাক্সিডেন্টটা আগেই।
","5","5","5"
" So obviously it's a planned murder and I also think target তোমরা বন্ধুরা।
","5","5","5"
" মেখলা কিছু বলতে চেয়েও বললো না।
","5","5","5"
" আমার মনে হচ্ছে না আমি সিওর যে তোমরা এমন কিছু জানো বা দেখেছো বা করেছো খুনি চায় সেটা তোমরা জানাও বা স্বীকার করো।
","5","5","5"
" সোহিনীর বডির পাশে লেটার পাওয়া গেছিল, রোদ্দুরের গাড়িতেও সেই চিঠি।
","5","5","5"
" একই লেখা confess।
","5","5","5"
" সোহিনীর মার্ডার ছিল থ্রেট, রোদ্দুরেরটা শাস্তি।
","5","5","5"
""" সোহেল খুব শান্ত গলায় বলে,""রুদ্র আমি তো বললাম কিছু বলার নেই আমার।
","5","5","5"
" কলকাতার পুলিশের বেস্ট অফিসার, খুনি ধরতে না পেরে ভুলভাল যুক্তি সাজাচ্ছে।
","5","5","5"
" বাড়ি যাও আর ঠিক করে ভাবো কেসটা নিয়ে।
","5","5","5"
" I am mentally very much upset. So please leave me alone."" রুদ্র হেসে বেরিয়ে পড়ে।
","5","5","5"
" পরদিন সকালে মেখলার ফোন আসে, সোহেলের কাছে,""Sohel I have to meet you right now. আমি  মনে হয় জানি খুনি কে।
","5","5","5"
" স্কুলের অ‍্যালবামগুলো দেখেছি সারারাত।
","5","5","5"
" আমাদের মধ্যেই ছিল সেই আমরা চিনতেই পারিনি।
","5","5","5"
" আমি মিট করে তোকে সব বলব।
","5","5","5"
"তোর অফিসের সামনের ccd তে মিট কর ১০টায়।
","5","5","5"
""" সোহেল বেরিয়ে পড়ে ১২টা বসেও থাকে।
","5","5","5"
" মেখলা আসে না।
","5","5","5"
" ফোনও ধরে না।
","5","5","5"
" সোহেল চলে যায় ওর বাড়ি।
","5","5","5"
" গিয়ে দেখে পুলিশ সেখানে।
","5","5","5"
" রুদ্র এসেছে।
","5","5","5"
" রুদ্র জানায়,"" মেখলা নেই, ওর ঠোঁট নীল।
","5","5","5"
" এবার বিষ।
","5","5","5"
" এবার আর কোনো চিঠি নেই।
","5","5","5"
""" মেখলার ঘরে কোথাও কোনো ফিঙ্গার প্রিন্ট পাওয়া যায়নি।
","5","5","5"
" এবারের বিষ সায়ানাইড, লিপস্টিকে।
","5","5","5"
" আর কোনো সন্দেহ নেই এই ঘটনা পুরোপুরি ওদের সাথে সম্পর্কিত।
","5","5","5"
" কি বলতে চেয়েছিল মেখলা।
","5","5","5"
" কে চায় ওরা কনফেস করুক?
","5","5","5"
" কেন এবার দিল না চিঠি?
","5","5","5"
"অ‍্যালবামের কথা কী বলল মেখলা?
","5","5","5"
" মাথা কাজ করছে না?
","5","5","5"
" পুরোনো ভুলের শাস্তি এভাবে?
","5","5","5"
" বাড়ি এসে বন্ধুদের ফোটো নিয়ে বসে সোহেল?
","5","5","5"
" ঘাটতে ঘাটতে হঠাৎ চমকে থেমে যায়।
","5","5","5"
" শিঞ্জিনীর পাশে এটা তো....!!! কলিং বেলটা বেজে ওঠে হঠাৎ।
","5","5","5"
" (৪) শেষ অঙ্ক রুদ্র আসে।
","5","5","5"
" কিছু জানতে পারলে?
","5","5","5"
" জিজ্ঞেস করে?
","5","5","5"
" সোহেল বলে,"" হুমমম।
","5","5","5"
" আমি জানি খুনি কে?
","5","5","5"
" শাস্তি তাকে পেতেই হবে?
","5","5","5"
" এবার সে বাঁচবে না।
","5","5","5"
""" রুদ্র বলে,"" তাই নাকি?
","5","5","5"
" ফরেন্সিক ডাক্তার তাহলে গোয়েন্দা হয়ে উঠেছে?
","5","5","5"
""" সোহেল বলে,"" হ‍্যা হতে হল আর কি।
","5","5","5"
" চা খাবে তো?
","5","5","5"
""" রুদ্র বলে ""না থাক সোহেল তুমি যথেষ্ট বুদ্ধিমান তোমার এতটা টাইম লাগবে ভাবিনি আমি?
","5","5","5"
" আর এটাও ভাবিনি আমার পরিকল্পনা পুরোটাই সার্থক হবে।
","5","5","5"
""" কথা শেষ করেই আচমকা সোহেলের ঘাড়ে প্রচণ্ড আঘাত করে রুদ্র।
","5","5","5"
" জ্ঞান আসতে সোহেল দ‍্যাখে সে একটা চেয়ারে বাঁধা।
","5","5","5"
" রুদ্র বলতে থাকে।
","5","5","5"
" ""আমি তোদের স্কুলের সেই রুদ্র যে শিঞ্জিনীকে পাগলের  মতো ভালোবাসতো আর শিঞ্জিনীও।
","5","5","5"
" আমার চেহারার কিছুটা পরিবর্তন তোদের না চেনানোর চেষ্টাতেই।
","5","5","5"
"  এমনিও আমি তোদের তেমন কাছের ছিলাম না।
","5","5","5"
" ১১-এ নতুন আসি আমি।
","5","5","5"
" অন‍্য ডিপার্টমেন্ট অন‍্য সেক্সন।
","5","5","5"
" জানতাম যে সহজে চিনবি না,তবে তোর এতটা দেরি হবে ভাবিনি।
","5","5","5"
" শিঞ্জিনী আমার সম্পর্কটা জানাতে ওকে  বারণ করি আমিই।
","5","5","5"
" বার বার ওকে বারন করেছিলাম সিকিম যেতে।
","5","5","5"
" আমার কোনোদিনই তোদের পছন্দ ছিল না।
","5","5","5"
" তাও গেল শিঞ্জিনী।
","5","5","5"
" বড়লোক বাপ-মায়ের বিগড়ানো সন্তান সব কটা।
","5","5","5"
" শিঞ্জিনী শেষ ফোনটা আমায় করে।
","5","5","5"
" আমি জানতে পারি।
","5","5","5"
" তোদের ট্রুথ অ‍্যান ডেয়ার গেম।
","5","5","5"
" তোদের খেলা একটা মানুষের মৃত্যুর কারণ হল আর তোরা...বাহহহ!!!"" সোহেল বলে,"" দ‍্যাখ রুদ্র, that was a game. আমরা জানতাম না যে শিঞ্জিনী ক্লসটোফোবিক।
","5","5","5"
" বন্ধ ঘরে থাকলে কেউ মারা যেতে পারে ভাবিনি আমরা"" ""চুপ কর! জানতিস না?
","5","5","5"
" ও বলেনি তোদের?
","5","5","5"
"২ফুট বাই ৩ফুটের ঘর ওটা?
","5","5","5"
" মারা যাবে ভাবিসনি কিন্তু মারা তো গেছে?
","5","5","5"
" স্বীকার করলি না কেন?
","5","5","5"
" বাবাদের দাপট খাটিয়ে পুলিশকে হাত করে আমার কাছে আসা কল রেকর্ডটা সরিয়ে দিলি?
","5","5","5"
" সিম্পল হার্ট ফেল?
","5","5","5"
"তাই আর সামনে আসিনি তখন?
","5","5","5"
" প্রতিশোধ তো নিতেই হত আমায়।
","5","5","5"
" অদ্ভুত নিয়তি এই পেশাতেই আসতে হল আমায়।
","5","5","5"
" কিন্তু সোজা পথে তোদের শাস্তি দেওয়া সম্ভব নয়।
","5","5","5"
" তাই শুটিং-এর ফাঁকে নতুন প্রোডিউসার সেজে বিষাক্ত সিগারেট আমি দিই সোহিনীকে।
","5","5","5"
" বিষটা তো তুই জানিস রেড়ি বীজ থেকে বানানো রিক্সিন।
","5","5","5"
" এরপর রোদ্দুর।
","5","5","5"
""" সোহেল বলে,""সোহিনীর স্মরণসভায় মাঝে ফোনের নামে বেরিয়ে।
","5","5","5"
"""""excellent"" বলে রুদ্র, আরও বলতে থাকে,""তারপর মেখলাকে জেরা করার নামে ওর বাড়ি গিয়েছিলাম চেয়েছিলাম confess করুক।
","5","5","5"
"করল না।
","5","5","5"
" তোর ফোনটা সুবিধা করে দিল।
","5","5","5"
" লিপস্টিকে ইনজেক্ট করলাম সায়ানাইড।
","5","5","5"
" ভাবিনি পরদিনই ও ওই লিপস্টিকটাই পড়বে।
","5","5","5"
" পাপ কতদিনই বা থাকবে।
","5","5","5"
" এবার তুই।
","5","5","5"
""" সোহেল বলে, "" শোন রুদ্র শিঞ্জিনীর ঘটনাটা ভুল একটা, আমরা জানতাম না ক্লসটোফোবিয়ায় মৃত্যুও হয়।
","5","5","5"
""" ""কিন্তু আমি জানি সোহেল তোর কিসের ফোবিয়া।
","5","5","5"
" অ‍্যারাকনোফোবিয়া।
","5","5","5"
" জানিনা ঠিক কটা ট‍্যারেন্টুলা আছে এই বক্সে।
","5","5","5"
" I will pray to God যেন এদের কামড়ে মরার আগে তোর ভয় তোকে মেরে ফেলে, good bye."" বাক্সটা খুলে যাওয়ার আগে সোহেলের মুখ টা বেঁধে দেয় রুদ্র।
","5","5","5"
" বাড়িতে ফিরে সার্ভিস রিভলভারটা বের করে রুদ্র।
","5","5","5"
" অসংখ্য খুনিকে শাস্তি দেওয়া রুদ্র রায় আজ নিজে খুনি।
","5","5","5"
" এই পোশাকের মর্যাদা রাখতে পারেনি সে।
","5","5","5"
" গুলি চালায় রুদ্র।
","5","5","5"
" শিঞ্জিনীর মৃত্যুতেই সব শেষ হয়নি।
","5","5","5"
" অর্ধমৃত রুদ্রর আজ প্রকৃতপক্ষে মৃত‍্যু হল, এবার সত্যিই শেষ হল সব।
","5","5","5"
" ।
","5","5","5"
